"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(2, 11, 4)",1,3414
"(2, 11, 5)",0,0
"(2, 11, 6)",0,0
"(2, 11, 7)",0,0
"(2, 11, 8)",1,4
"(2, 11, 9)",1,2207
"(2, 11, 10)",1,334
"(2, 12, 1)",1,3569
"(2, 12, 2)",1,5614
"(2, 12, 3)",1,3888
"(2, 12, 4)",1,5914
"(2, 12, 5)",0,0
"(2, 12, 6)",1,2384
"(2, 12, 7)",1,4462
"(2, 12, 8)",1,2692
"(2, 12, 9)",1,4745
"(2, 12, 10)",1,3001
"(2, 13, 1)",1,6082
"(2, 13, 2)",1,8187
"(2, 13, 3)",1,6383
"(2, 13, 4)",1,8496
"(2, 13, 5)",1,6680
"(2, 13, 6)",1,4908
"(2, 13, 7)",1,6979
"(2, 13, 8)",1,5206
"(2, 13, 9)",1,7278
"(2, 13, 10)",1,5506
"(2, 14, 1)",1,8001
"(2, 14, 2)",0,0
"(2, 14, 3)",1,8312
"(2, 14, 4)",0,0
"(2, 14, 5)",1,8619
"(2, 14, 6)",0,0
"(2, 14, 7)",0,0
"(2, 14, 8)",0,0
"(2, 14, 9)",0,0
"(2, 14, 10)",0,0
"(2, 15, 1)",0,0
"(2, 15, 2)",0,0
"(2, 15, 3)",0,0
"(2, 15, 4)",0,0
"(2, 15, 5)",0,0
"(2, 15, 6)",1,4006
"(2, 15, 7)",0,0
"(2, 15, 8)",0,0
"(2, 15, 9)",1,2523
"(2, 15, 10)",0,0
"(2, 16, 1)",1,7263
"(2, 16, 2)",1,9406
"(2, 16, 3)",1,7572
"(2, 16, 4)",0,0
"(2, 16, 5)",1,7884
"(2, 16, 6)",1,6084
"(2, 16, 7)",0,0
"(2, 16, 8)",1,6387
"(2, 16, 9)",1,8498
"(2, 16, 10)",1,6682
"(2, 17, 1)",1,503
"(2, 17, 2)",1,2678
"(2, 17, 3)",1,818
"(2, 17, 4)",1,2988
"(2, 17, 5)",1,1129
"(2, 17, 6)",1,8657
"(2, 17, 7)",1,1441
"(2, 17, 8)",1,8954
"(2, 17, 9)",1,1762
"(2, 17, 10)",1,9268
"(2, 18, 1)",1,2505
"(2, 18, 2)",1,4565
"(2, 18, 3)",1,2807
"(2, 18, 4)",1,4853
"(2, 18, 5)",0,0
"(2, 18, 6)",1,1248
"(2, 18, 7)",1,3405
"(2, 18, 8)",0,0
"(2, 18, 9)",0,0
"(2, 18, 10)",0,0
"(2, 19, 1)",0,0
"(2, 19, 2)",1,7091
"(2, 19, 3)",1,5327
"(2, 19, 4)",0,0
"(2, 19, 5)",0,0
"(2, 19, 6)",0,0
"(2, 19, 7)",1,5905
"(2, 19, 8)",1,4168
"(2, 19, 9)",0,0
"(2, 19, 10)",1,4454
"(2, 20, 1)",1,7564
"(2, 20, 2)",1,313
"(2, 20, 3)",1,7873
"(2, 20, 4)",1,633
"(2, 20, 5)",1,8178
"(2, 20, 6)",1,960
"(2, 20, 7)",1,8487
"(2, 20, 8)",1,6670
"(2, 20, 9)",0,0
"(2, 20, 10)",1,6968
"(2, 21, 1)",0,0
"(2, 21, 2)",1,6372
"(2, 21, 3)",1,4609
"(2, 21, 4)",1,2848
"(2, 21, 5)",1,4897
"(2, 21, 6)",1,3149
"(2, 21, 7)",1,5198
"(2, 21, 8)",1,3442
"(2, 21, 9)",1,5500
"(2, 21, 10)",1,3744
"(2, 22, 1)",0,0
"(2, 22, 2)",1,4838
"(2, 22, 3)",0,0
"(2, 22, 4)",1,5138
"(2, 22, 5)",0,0
"(2, 22, 6)",0,0
"(2, 22, 7)",1,3689
"(2, 22, 8)",1,1884
"(2, 22, 9)",1,3999
"(2, 22, 10)",0,0
"(2, 23, 1)",0,0
"(2, 23, 2)",1,1572
"(2, 23, 3)",1,9077
"(2, 23, 4)",0,0
"(2, 23, 5)",0,0
"(2, 23, 6)",1,7567
"(2, 23, 7)",0,0
"(2, 23, 8)",0,0
"(2, 23, 9)",1,637
"(2, 23, 10)",1,8181
"(2, 24, 1)",1,2050
"(2, 24, 2)",1,4158
"(2, 24, 3)",1,2366
"(2, 24, 4)",1,4441
"(2, 24, 5)",1,2669
"(2, 24, 6)",1,808
"(2, 24, 7)",1,2979
"(2, 24, 8)",1,1119
"(2, 24, 9)",1,3265
"(2, 24, 10)",1,1431
"(3, 1, 1)",1,9342
"(3, 1, 2)",0,0
"(3, 1, 3)",0,0
"(3, 1, 4)",1,7832
"(3, 1, 5)",1,6034
"(3, 1, 6)",0,0
"(3, 1, 7)",0,0
"(3, 1, 8)",1,8449
"(3, 1, 9)",1,6633
"(3, 1, 10)",1,8756
"(3, 2, 1)",1,6031
"(3, 2, 2)",0,0
"(3, 2, 3)",0,0
"(3, 2, 4)",0,0
"(3, 2, 5)",0,0
"(3, 2, 6)",0,0
"(3, 2, 7)",0,0
"(3, 2, 8)",1,5172
"(3, 2, 9)",0,0
"(3, 2, 10)",1,1591
"(3, 3, 1)",0,0
"(3, 3, 2)",0,0
"(3, 3, 3)",0,0
"(3, 3, 4)",1,3053
"(3, 3, 5)",1,5090
"(3, 3, 6)",1,3348
"(3, 3, 7)",1,1525
"(3, 3, 8)",0,0
"(3, 3, 9)",1,1833
"(3, 3, 10)",0,0
"(3, 4, 1)",1,1190
"(3, 4, 2)",1,8723
"(3, 4, 3)",1,1521
"(3, 4, 4)",1,9026
"(3, 4, 5)",1,7215
"(3, 4, 6)",1,9343
"(3, 4, 7)",1,7519
"(3, 4, 8)",1,270
"(3, 4, 9)",1,7833
"(3, 4, 10)",1,6036
"(3, 5, 1)",1,3822
"(3, 5, 2)",1,2004
"(3, 5, 3)",1,4121
"(3, 5, 4)",1,2327
"(3, 5, 5)",1,459
"(3, 5, 6)",1,2634
"(3, 5, 7)",1,779
"(3, 5, 8)",1,2948
"(3, 5, 9)",0,0
"(3, 5, 10)",1,3242
"(3, 6, 1)",0,0
"(3, 6, 2)",0,0
"(3, 6, 3)",0,0
"(3, 6, 4)",1,4857
"(3, 6, 5)",1,3111
"(3, 6, 6)",1,5158
"(3, 6, 7)",0,0
"(3, 6, 8)",1,5464
"(3, 6, 9)",0,0
"(3, 6, 10)",0,0
"(3, 7, 1)",1,8244
"(3, 7, 2)",1,6429
"(3, 7, 3)",1,8551
"(3, 7, 4)",1,6738
"(3, 7, 5)",0,0
"(3, 7, 6)",0,0
"(3, 7, 7)",1,5268
"(3, 7, 8)",0,0
"(3, 7, 9)",1,5563
"(3, 7, 10)",0,0
"(3, 8, 1)",1,1506
"(3, 8, 2)",1,9014
"(3, 8, 3)",1,1824
"(3, 8, 4)",1,9333
"(3, 8, 5)",1,2141
"(3, 8, 6)",1,260
"(3, 8, 7)",1,7828
"(3, 8, 8)",1,585
"(3, 8, 9)",1,8135
"(3, 8, 10)",1,912
"(3, 9, 1)",1,7510
"(3, 9, 2)",1,5725
"(3, 9, 3)",1,7825
"(3, 9, 4)",1,6025
"(3, 9, 5)",0,0
"(3, 9, 6)",1,6328
"(3, 9, 7)",1,4572
"(3, 9, 8)",1,6625
"(3, 9, 9)",1,4860
"(3, 9, 10)",1,3113
"(3, 10, 1)",1,767
"(3, 10, 2)",0,0
"(3, 10, 3)",0,0
"(3, 10, 4)",1,8615
"(3, 10, 5)",0,0
"(3, 10, 6)",1,8909
"(3, 10, 7)",0,0
"(3, 10, 8)",1,9228
"(3, 10, 9)",1,7403
"(3, 10, 10)",0,0
"(3, 11, 1)",0,0
"(3, 11, 2)",1,877
"(3, 11, 3)",0,0
"(3, 11, 4)",0,0
"(3, 11, 5)",0,0
"(3, 11, 6)",1,1510
"(3, 11, 7)",0,0
"(3, 11, 8)",1,1827
"(3, 11, 9)",0,0
"(3, 11, 10)",0,0
"(3, 12, 1)",1,5254
"(3, 12, 2)",1,3500
"(3, 12, 3)",0,0
"(3, 12, 4)",0,0
"(3, 12, 5)",1,5847
"(3, 12, 6)",1,4115
"(3, 12, 7)",1,2319
"(3, 12, 8)",1,4405
"(3, 12, 9)",1,2627
"(3, 12, 10)",1,4688
"(3, 13, 1)",1,7813
"(3, 13, 2)",1,6011
"(3, 13, 3)",1,8120
"(3, 13, 4)",1,6318
"(3, 13, 5)",1,8427
"(3, 13, 6)",1,6612
"(3, 13, 7)",1,4846
"(3, 13, 8)",1,6919
"(3, 13, 9)",1,5145
"(3, 13, 10)",1,7222
"(3, 14, 1)",1,4559
"(3, 14, 2)",0,0
"(3, 14, 3)",0,0
"(3, 14, 4)",0,0
"(3, 14, 5)",0,0
"(3, 14, 6)",0,0
"(3, 14, 7)",0,0
"(3, 14, 8)",0,0
"(3, 14, 9)",1,1886
"(3, 14, 10)",1,9402
"(3, 15, 1)",1,3034
"(3, 15, 2)",1,1176
"(3, 15, 3)",1,3325
"(3, 15, 4)",1,1494
"(3, 15, 5)",0,0
"(3, 15, 6)",1,1814
"(3, 15, 7)",1,9325
"(3, 15, 8)",1,2131
"(3, 15, 9)",0,0
"(3, 15, 10)",1,2460
"(3, 16, 1)",1,9005
"(3, 16, 2)",1,7193
"(3, 16, 3)",1,9322
"(3, 16, 4)",1,7502
"(3, 16, 5)",1,5716
"(3, 16, 6)",1,7815
"(3, 16, 7)",1,6016
"(3, 16, 8)",1,8128
"(3, 16, 9)",1,6321
"(3, 16, 10)",1,8431
"(3, 17, 1)",1,2303
"(3, 17, 2)",1,434
"(3, 17, 3)",1,2612
"(3, 17, 4)",1,759
"(3, 17, 5)",1,2922
"(3, 17, 6)",1,1077
"(3, 17, 7)",1,8606
"(3, 17, 8)",0,0
"(3, 17, 9)",1,8897
"(3, 17, 10)",1,1708
"(3, 18, 1)",0,0
"(3, 18, 2)",0,0
"(3, 18, 3)",0,0
"(3, 18, 4)",1,6786
"(3, 18, 5)",1,5006
"(3, 18, 6)",1,7085
"(3, 18, 7)",1,5324
"(3, 18, 8)",0,0
"(3, 18, 9)",0,0
"(3, 18, 10)",1,3878
"(3, 19, 1)",1,1561
"(3, 19, 2)",1,9069
"(3, 19, 3)",0,0
"(3, 19, 4)",1,9386
"(3, 19, 5)",0,0
"(3, 19, 6)",0,0
"(3, 19, 7)",1,7870
"(3, 19, 8)",1,628
"(3, 19, 9)",0,0
"(3, 19, 10)",0,0
"(3, 20, 1)",1,9311
"(3, 20, 2)",1,7493
"(3, 20, 3)",1,235
"(3, 20, 4)",1,7804
"(3, 20, 5)",1,567
"(3, 20, 6)",0,0
"(3, 20, 7)",1,6307
"(3, 20, 8)",1,8419
"(3, 20, 9)",1,6601
"(3, 20, 10)",1,8720
"(3, 21, 1)",1,5998
"(3, 21, 2)",1,4265
"(3, 21, 3)",1,6300
"(3, 21, 4)",1,4550
"(3, 21, 5)",0,0
"(3, 21, 6)",1,4832
"(3, 21, 7)",1,3095
"(3, 21, 8)",1,5134
"(3, 21, 9)",1,3390
"(3, 21, 10)",1,5449
"(3, 22, 1)",0,0
"(3, 22, 2)",0,0
"(3, 22, 3)",0,0
"(3, 22, 4)",1,7076
"(3, 22, 5)",0,0
"(3, 22, 6)",1,7374
"(3, 22, 7)",0,0
"(3, 22, 8)",0,0
"(3, 22, 9)",1,5889
"(3, 22, 10)",1,8002
"(3, 23, 1)",0,0
"(3, 23, 2)",1,3552
"(3, 23, 3)",1,1737
"(3, 23, 4)",1,3862
"(3, 23, 5)",0,0
"(3, 23, 6)",0,0
"(3, 23, 7)",0,0
"(3, 23, 8)",0,0
"(3, 23, 9)",1,2663
"(3, 23, 10)",1,805
"(3, 24, 1)",1,3792
"(3, 24, 2)",1,1982
"(3, 24, 3)",1,4093
"(3, 24, 4)",1,2293
"(3, 24, 5)",0,0
"(3, 24, 6)",1,2604
"(3, 24, 7)",1,750
"(3, 24, 8)",1,2914
"(3, 24, 9)",1,1067
"(3, 24, 10)",1,3211
"(4, 1, 1)",1,4416
"(4, 1, 2)",1,6463
"(4, 1, 3)",1,4703
"(4, 1, 4)",1,6774
"(4, 1, 5)",1,4995
"(4, 1, 6)",1,7075
"(4, 1, 7)",1,5309
"(4, 1, 8)",1,3551
"(4, 1, 9)",1,5594
"(4, 1, 10)",0,0
"(4, 2, 1)",0,0
"(4, 2, 2)",0,0
"(4, 2, 3)",1,6562
"(4, 2, 4)",1,8693
"(4, 2, 5)",0,0
"(4, 2, 6)",0,0
"(4, 2, 7)",0,0
"(4, 2, 8)",1,5421
"(4, 2, 9)",1,7488
"(4, 2, 10)",0,0
"(4, 3, 1)",1,3477
"(4, 3, 2)",1,1661
"(4, 3, 3)",1,9171
"(4, 3, 4)",0,0
"(4, 3, 5)",1,92
"(4, 3, 6)",0,0
"(4, 3, 7)",0,0
"(4, 3, 8)",1,7977
"(4, 3, 9)",1,740
"(4, 3, 10)",0,0
"(4, 4, 1)",1,5985
"(4, 4, 2)",1,4249
"(4, 4, 3)",1,2477
"(4, 4, 4)",0,0
"(4, 4, 5)",1,2779
"(4, 4, 6)",1,4821
"(4, 4, 7)",0,0
"(4, 4, 8)",1,5120
"(4, 4, 9)",1,3376
"(4, 4, 10)",1,1553
"(4, 5, 1)",1,8142
"(4, 5, 2)",1,920
"(4, 5, 3)",0,0
"(4, 5, 4)",1,1222
"(4, 5, 5)",1,8754
"(4, 5, 6)",1,6945
"(4, 5, 7)",1,9055
"(4, 5, 8)",1,7243
"(4, 5, 9)",1,9373
"(4, 5, 10)",1,7546
"(4, 6, 1)",0,0
"(4, 6, 2)",0,0
"(4, 6, 3)",0,0
"(4, 6, 4)",1,8992
"(4, 6, 5)",1,7168
"(4, 6, 6)",1,9301
"(4, 6, 7)",1,7476
"(4, 6, 8)",1,223
"(4, 6, 9)",0,0
"(4, 6, 10)",1,5989
"(4, 7, 1)",1,3345
"(4, 7, 2)",1,5410
"(4, 7, 3)",0,0
"(4, 7, 4)",1,5693
"(4, 7, 5)",1,3954
"(4, 7, 6)",0,0
"(4, 7, 7)",1,4252
"(4, 7, 8)",1,2479
"(4, 7, 9)",0,0
"(4, 7, 10)",1,2781
"(4, 8, 1)",1,408
"(4, 8, 2)",1,7961
"(4, 8, 3)",1,6160
"(4, 8, 4)",1,8270
"(4, 8, 5)",1,6458
"(4, 8, 6)",1,8581
"(4, 8, 7)",1,6766
"(4, 8, 8)",1,4989
"(4, 8, 9)",1,7063
"(4, 8, 10)",1,5302
"(4, 9, 1)",0,0
"(4, 9, 2)",1,4696
"(4, 9, 3)",1,2946
"(4, 9, 4)",1,4986
"(4, 9, 5)",1,3240
"(4, 9, 6)",1,1403
"(4, 9, 7)",1,3541
"(4, 9, 8)",0,0
"(4, 9, 9)",1,3853
"(4, 9, 10)",1,2035
"(4, 10, 1)",0,0
"(4, 10, 2)",1,3177
"(4, 10, 3)",0,0
"(4, 10, 4)",0,0
"(4, 10, 5)",1,1654
"(4, 10, 6)",0,0
"(4, 10, 7)",1,1966
"(4, 10, 8)",0,0
"(4, 10, 9)",0,0
"(4, 10, 10)",1,410
"(4, 11, 1)",0,0
"(4, 11, 2)",0,0
"(4, 11, 3)",0,0
"(4, 11, 4)",1,5973
"(4, 11, 5)",1,4239
"(4, 11, 6)",1,6270
"(4, 11, 7)",0,0
"(4, 11, 8)",1,6570
"(4, 11, 9)",0,0
"(4, 11, 10)",1,3075
"(4, 12, 1)",0,0
"(4, 12, 2)",0,0
"(4, 12, 3)",1,583
"(4, 12, 4)",1,2768
"(4, 12, 5)",1,910
"(4, 12, 6)",1,3073
"(4, 12, 7)",1,1212
"(4, 12, 8)",1,8745
"(4, 12, 9)",0,0
"(4, 12, 10)",1,9045
"(4, 13, 1)",1,6752
"(4, 13, 2)",1,4971
"(4, 13, 3)",1,3230
"(4, 13, 4)",1,5285
"(4, 13, 5)",1,3530
"(4, 13, 6)",1,5577
"(4, 13, 7)",1,3844
"(4, 13, 8)",1,2026
"(4, 13, 9)",1,4134
"(4, 13, 10)",1,2340
"(4, 14, 1)",0,0
"(4, 14, 2)",1,6860
"(4, 14, 3)",0,0
"(4, 14, 4)",1,7156
"(4, 14, 5)",1,5401
"(4, 14, 6)",1,7462
"(4, 14, 7)",0,0
"(4, 14, 8)",0,0
"(4, 14, 9)",1,5977
"(4, 14, 10)",1,4242
"(4, 15, 1)",1,1954
"(4, 15, 2)",1,72
"(4, 15, 3)",1,7636
"(4, 15, 4)",0,0
"(4, 15, 5)",1,7950
"(4, 15, 6)",0,0
"(4, 15, 7)",0,0
"(4, 15, 8)",0,0
"(4, 15, 9)",0,0
"(4, 15, 10)",0,0
"(4, 16, 1)",1,4114
"(4, 16, 2)",1,6147
"(4, 16, 3)",1,4403
"(4, 16, 4)",1,6446
"(4, 16, 5)",1,4686
"(4, 16, 6)",1,6756
"(4, 16, 7)",0,0
"(4, 16, 8)",1,3231
"(4, 16, 9)",1,5287
"(4, 16, 10)",1,3532
"(4, 17, 1)",1,6610
"(4, 17, 2)",1,8729
"(4, 17, 3)",1,6917
"(4, 17, 4)",1,9032
"(4, 17, 5)",1,7220
"(4, 17, 6)",1,9349
"(4, 17, 7)",1,7524
"(4, 17, 8)",1,5741
"(4, 17, 9)",1,7837
"(4, 17, 10)",1,6041
"(4, 18, 1)",1,8969
"(4, 18, 2)",1,7144
