"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(2, 14, 2)",1,278
"(2, 14, 3)",1,302
"(2, 14, 4)",1,326
"(2, 14, 5)",1,350
"(2, 14, 6)",1,374
"(2, 14, 7)",1,398
"(2, 14, 8)",1,422
"(2, 14, 9)",1,446
"(2, 14, 10)",1,470
"(2, 15, 1)",1,255
"(2, 15, 2)",1,279
"(2, 15, 3)",1,303
"(2, 15, 4)",1,327
"(2, 15, 5)",1,351
"(2, 15, 6)",1,375
"(2, 15, 7)",1,399
"(2, 15, 8)",1,423
"(2, 15, 9)",1,447
"(2, 15, 10)",1,471
"(2, 16, 1)",1,256
"(2, 16, 2)",1,280
"(2, 16, 3)",1,304
"(2, 16, 4)",1,328
"(2, 16, 5)",1,352
"(2, 16, 6)",1,376
"(2, 16, 7)",1,400
"(2, 16, 8)",1,424
"(2, 16, 9)",1,448
"(2, 16, 10)",1,472
"(2, 17, 1)",1,257
"(2, 17, 2)",1,281
"(2, 17, 3)",1,305
"(2, 17, 4)",1,329
"(2, 17, 5)",1,353
"(2, 17, 6)",1,377
"(2, 17, 7)",1,401
"(2, 17, 8)",1,425
"(2, 17, 9)",1,449
"(2, 17, 10)",1,473
"(2, 18, 1)",1,258
"(2, 18, 2)",1,282
"(2, 18, 3)",1,306
"(2, 18, 4)",1,330
"(2, 18, 5)",1,354
"(2, 18, 6)",1,378
"(2, 18, 7)",1,402
"(2, 18, 8)",1,426
"(2, 18, 9)",1,450
"(2, 18, 10)",1,474
"(2, 19, 1)",1,259
"(2, 19, 2)",1,283
"(2, 19, 3)",1,307
"(2, 19, 4)",1,331
"(2, 19, 5)",1,355
"(2, 19, 6)",1,379
"(2, 19, 7)",1,403
"(2, 19, 8)",1,427
"(2, 19, 9)",1,451
"(2, 19, 10)",1,475
"(2, 20, 1)",1,260
"(2, 20, 2)",1,284
"(2, 20, 3)",1,308
"(2, 20, 4)",1,332
"(2, 20, 5)",1,356
"(2, 20, 6)",1,380
"(2, 20, 7)",1,404
"(2, 20, 8)",1,428
"(2, 20, 9)",1,452
"(2, 20, 10)",1,476
"(2, 21, 1)",1,261
"(2, 21, 2)",1,285
"(2, 21, 3)",1,309
"(2, 21, 4)",1,333
"(2, 21, 5)",1,357
"(2, 21, 6)",1,381
"(2, 21, 7)",1,405
"(2, 21, 8)",1,429
"(2, 21, 9)",1,453
"(2, 21, 10)",1,477
"(2, 22, 1)",1,262
"(2, 22, 2)",1,286
"(2, 22, 3)",1,310
"(2, 22, 4)",1,334
"(2, 22, 5)",1,358
"(2, 22, 6)",1,382
"(2, 22, 7)",1,406
"(2, 22, 8)",1,430
"(2, 22, 9)",1,454
"(2, 22, 10)",1,478
"(2, 23, 1)",1,263
"(2, 23, 2)",1,287
"(2, 23, 3)",1,311
"(2, 23, 4)",1,335
"(2, 23, 5)",1,359
"(2, 23, 6)",1,383
"(2, 23, 7)",1,407
"(2, 23, 8)",1,431
"(2, 23, 9)",1,455
"(2, 23, 10)",1,479
"(2, 24, 1)",1,264
"(2, 24, 2)",1,288
"(2, 24, 3)",1,312
"(2, 24, 4)",1,336
"(2, 24, 5)",1,360
"(2, 24, 6)",1,384
"(2, 24, 7)",1,408
"(2, 24, 8)",1,432
"(2, 24, 9)",1,456
"(2, 24, 10)",1,480
"(3, 1, 1)",1,481
"(3, 1, 2)",1,505
"(3, 1, 3)",1,529
"(3, 1, 4)",1,553
"(3, 1, 5)",1,577
"(3, 1, 6)",1,601
"(3, 1, 7)",1,625
"(3, 1, 8)",1,649
"(3, 1, 9)",1,673
"(3, 1, 10)",1,697
"(3, 2, 1)",1,482
"(3, 2, 2)",1,506
"(3, 2, 3)",1,530
"(3, 2, 4)",1,554
"(3, 2, 5)",1,578
"(3, 2, 6)",1,602
"(3, 2, 7)",1,626
"(3, 2, 8)",1,650
"(3, 2, 9)",1,674
"(3, 2, 10)",1,698
"(3, 3, 1)",1,483
"(3, 3, 2)",1,507
"(3, 3, 3)",1,531
"(3, 3, 4)",1,555
"(3, 3, 5)",1,579
"(3, 3, 6)",1,603
"(3, 3, 7)",1,627
"(3, 3, 8)",1,651
"(3, 3, 9)",1,675
"(3, 3, 10)",1,699
"(3, 4, 1)",1,484
"(3, 4, 2)",1,508
"(3, 4, 3)",1,532
"(3, 4, 4)",1,556
"(3, 4, 5)",1,580
"(3, 4, 6)",1,604
"(3, 4, 7)",1,628
"(3, 4, 8)",1,652
"(3, 4, 9)",1,676
"(3, 4, 10)",1,700
"(3, 5, 1)",1,485
"(3, 5, 2)",1,509
"(3, 5, 3)",1,533
"(3, 5, 4)",1,557
"(3, 5, 5)",1,581
"(3, 5, 6)",1,605
"(3, 5, 7)",1,629
"(3, 5, 8)",1,653
"(3, 5, 9)",1,677
"(3, 5, 10)",1,701
"(3, 6, 1)",1,486
"(3, 6, 2)",1,510
"(3, 6, 3)",1,534
"(3, 6, 4)",1,558
"(3, 6, 5)",1,582
"(3, 6, 6)",1,606
"(3, 6, 7)",1,630
"(3, 6, 8)",1,654
"(3, 6, 9)",1,678
"(3, 6, 10)",1,702
"(3, 7, 1)",1,487
"(3, 7, 2)",1,511
"(3, 7, 3)",1,535
"(3, 7, 4)",1,559
"(3, 7, 5)",1,583
"(3, 7, 6)",1,607
"(3, 7, 7)",1,631
"(3, 7, 8)",1,655
"(3, 7, 9)",1,679
"(3, 7, 10)",1,703
"(3, 8, 1)",1,488
"(3, 8, 2)",1,512
"(3, 8, 3)",1,536
"(3, 8, 4)",1,560
"(3, 8, 5)",1,584
"(3, 8, 6)",1,608
"(3, 8, 7)",1,632
"(3, 8, 8)",1,656
"(3, 8, 9)",1,680
"(3, 8, 10)",1,704
"(3, 9, 1)",1,489
"(3, 9, 2)",1,513
"(3, 9, 3)",1,537
"(3, 9, 4)",1,561
"(3, 9, 5)",1,585
"(3, 9, 6)",1,609
"(3, 9, 7)",1,633
"(3, 9, 8)",1,657
"(3, 9, 9)",1,681
"(3, 9, 10)",1,705
"(3, 10, 1)",1,490
"(3, 10, 2)",1,514
"(3, 10, 3)",1,538
"(3, 10, 4)",1,562
"(3, 10, 5)",1,586
"(3, 10, 6)",1,610
"(3, 10, 7)",1,634
"(3, 10, 8)",1,658
"(3, 10, 9)",1,682
"(3, 10, 10)",1,706
"(3, 11, 1)",1,491
"(3, 11, 2)",1,515
"(3, 11, 3)",1,539
"(3, 11, 4)",1,563
"(3, 11, 5)",1,587
"(3, 11, 6)",1,611
"(3, 11, 7)",1,635
"(3, 11, 8)",1,659
"(3, 11, 9)",1,683
"(3, 11, 10)",1,707
"(3, 12, 1)",1,492
"(3, 12, 2)",1,516
"(3, 12, 3)",1,540
"(3, 12, 4)",1,564
"(3, 12, 5)",1,588
"(3, 12, 6)",1,612
"(3, 12, 7)",1,636
"(3, 12, 8)",1,660
"(3, 12, 9)",1,684
"(3, 12, 10)",1,708
"(3, 13, 1)",1,493
"(3, 13, 2)",1,517
"(3, 13, 3)",1,541
"(3, 13, 4)",1,565
"(3, 13, 5)",1,589
"(3, 13, 6)",1,613
"(3, 13, 7)",1,637
"(3, 13, 8)",1,661
"(3, 13, 9)",1,685
"(3, 13, 10)",1,709
"(3, 14, 1)",1,494
"(3, 14, 2)",1,518
"(3, 14, 3)",1,542
"(3, 14, 4)",1,566
"(3, 14, 5)",1,590
"(3, 14, 6)",1,614
"(3, 14, 7)",1,638
"(3, 14, 8)",1,662
"(3, 14, 9)",1,686
"(3, 14, 10)",1,710
"(3, 15, 1)",1,495
"(3, 15, 2)",1,519
"(3, 15, 3)",1,543
"(3, 15, 4)",1,567
"(3, 15, 5)",1,591
"(3, 15, 6)",1,615
"(3, 15, 7)",1,639
"(3, 15, 8)",1,663
"(3, 15, 9)",1,687
"(3, 15, 10)",1,711
"(3, 16, 1)",1,496
"(3, 16, 2)",1,520
"(3, 16, 3)",1,544
"(3, 16, 4)",1,568
"(3, 16, 5)",1,592
"(3, 16, 6)",1,616
"(3, 16, 7)",1,640
"(3, 16, 8)",1,664
"(3, 16, 9)",1,688
"(3, 16, 10)",1,712
"(3, 17, 1)",1,497
"(3, 17, 2)",1,521
"(3, 17, 3)",1,545
"(3, 17, 4)",1,569
"(3, 17, 5)",1,593
"(3, 17, 6)",1,617
"(3, 17, 7)",1,641
"(3, 17, 8)",1,665
"(3, 17, 9)",1,689
"(3, 17, 10)",1,713
"(3, 18, 1)",1,498
"(3, 18, 2)",1,522
"(3, 18, 3)",1,546
"(3, 18, 4)",1,570
"(3, 18, 5)",1,594
"(3, 18, 6)",1,618
"(3, 18, 7)",1,642
"(3, 18, 8)",1,666
"(3, 18, 9)",1,690
"(3, 18, 10)",1,714
"(3, 19, 1)",1,499
"(3, 19, 2)",1,523
"(3, 19, 3)",1,547
"(3, 19, 4)",1,571
"(3, 19, 5)",1,595
"(3, 19, 6)",1,619
"(3, 19, 7)",1,643
"(3, 19, 8)",1,667
"(3, 19, 9)",1,691
"(3, 19, 10)",1,715
"(3, 20, 1)",1,500
"(3, 20, 2)",1,524
"(3, 20, 3)",1,548
"(3, 20, 4)",1,572
"(3, 20, 5)",1,596
"(3, 20, 6)",1,620
"(3, 20, 7)",1,644
"(3, 20, 8)",1,668
"(3, 20, 9)",1,692
"(3, 20, 10)",1,716
"(3, 21, 1)",1,501
"(3, 21, 2)",1,525
"(3, 21, 3)",1,549
"(3, 21, 4)",1,573
"(3, 21, 5)",1,597
"(3, 21, 6)",1,621
"(3, 21, 7)",1,645
"(3, 21, 8)",1,669
"(3, 21, 9)",1,693
"(3, 21, 10)",1,717
"(3, 22, 1)",1,502
"(3, 22, 2)",1,526
"(3, 22, 3)",1,550
"(3, 22, 4)",1,574
"(3, 22, 5)",1,598
"(3, 22, 6)",1,622
"(3, 22, 7)",1,646
"(3, 22, 8)",1,670
"(3, 22, 9)",1,694
"(3, 22, 10)",1,718
"(3, 23, 1)",1,503
"(3, 23, 2)",1,527
"(3, 23, 3)",1,551
"(3, 23, 4)",1,575
"(3, 23, 5)",1,599
"(3, 23, 6)",1,623
"(3, 23, 7)",1,647
"(3, 23, 8)",1,671
"(3, 23, 9)",1,695
"(3, 23, 10)",1,719
"(3, 24, 1)",1,504
"(3, 24, 2)",1,528
"(3, 24, 3)",1,552
"(3, 24, 4)",1,576
"(3, 24, 5)",1,600
"(3, 24, 6)",1,624
"(3, 24, 7)",1,648
"(3, 24, 8)",1,672
"(3, 24, 9)",1,696
"(3, 24, 10)",1,720
"(4, 1, 1)",1,721
"(4, 1, 2)",1,745
"(4, 1, 3)",1,769
"(4, 1, 4)",1,793
"(4, 1, 5)",1,817
"(4, 1, 6)",1,841
"(4, 1, 7)",1,865
"(4, 1, 8)",1,889
"(4, 1, 9)",1,913
"(4, 1, 10)",1,937
"(4, 2, 1)",1,722
"(4, 2, 2)",1,746
"(4, 2, 3)",1,770
"(4, 2, 4)",1,794
"(4, 2, 5)",1,818
"(4, 2, 6)",1,842
"(4, 2, 7)",1,866
"(4, 2, 8)",1,890
"(4, 2, 9)",1,914
"(4, 2, 10)",1,938
"(4, 3, 1)",1,723
"(4, 3, 2)",1,747
"(4, 3, 3)",1,771
"(4, 3, 4)",1,795
"(4, 3, 5)",1,819
"(4, 3, 6)",1,843
"(4, 3, 7)",1,867
"(4, 3, 8)",1,891
"(4, 3, 9)",1,915
"(4, 3, 10)",1,939
"(4, 4, 1)",1,724
"(4, 4, 2)",1,748
"(4, 4, 3)",1,772
"(4, 4, 4)",1,796
"(4, 4, 5)",1,820
"(4, 4, 6)",1,844
"(4, 4, 7)",1,868
"(4, 4, 8)",1,892
"(4, 4, 9)",1,916
"(4, 4, 10)",1,940
"(4, 5, 1)",1,725
"(4, 5, 2)",1,749
"(4, 5, 3)",1,773
"(4, 5, 4)",1,797
"(4, 5, 5)",1,821
"(4, 5, 6)",1,845
"(4, 5, 7)",1,869
"(4, 5, 8)",1,893
"(4, 5, 9)",1,917
"(4, 5, 10)",1,941
"(4, 6, 1)",1,726
"(4, 6, 2)",1,750
"(4, 6, 3)",1,774
"(4, 6, 4)",1,798
"(4, 6, 5)",1,822
"(4, 6, 6)",1,846
"(4, 6, 7)",1,870
"(4, 6, 8)",1,894
"(4, 6, 9)",1,918
"(4, 6, 10)",1,942
"(4, 7, 1)",1,727
"(4, 7, 2)",1,751
"(4, 7, 3)",1,775
"(4, 7, 4)",1,799
"(4, 7, 5)",1,823
"(4, 7, 6)",1,847
"(4, 7, 7)",1,871
"(4, 7, 8)",1,895
"(4, 7, 9)",1,919
"(4, 7, 10)",1,943
"(4, 8, 1)",1,728
"(4, 8, 2)",1,752
"(4, 8, 3)",1,776
"(4, 8, 4)",1,800
"(4, 8, 5)",1,824
"(4, 8, 6)",1,848
"(4, 8, 7)",1,872
"(4, 8, 8)",1,896
"(4, 8, 9)",1,920
"(4, 8, 10)",1,944
"(4, 9, 1)",1,729
"(4, 9, 2)",1,753
"(4, 9, 3)",1,777
"(4, 9, 4)",1,801
"(4, 9, 5)",1,825
"(4, 9, 6)",1,849
"(4, 9, 7)",1,873
"(4, 9, 8)",1,897
"(4, 9, 9)",1,921
"(4, 9, 10)",1,945
"(4, 10, 1)",1,730
"(4, 10, 2)",1,754
"(4, 10, 3)",1,778
"(4, 10, 4)",1,802
"(4, 10, 5)",1,826
"(4, 10, 6)",1,850
"(4, 10, 7)",1,874
"(4, 10, 8)",1,898
"(4, 10, 9)",1,922
"(4, 10, 10)",1,946
"(4, 11, 1)",1,731
"(4, 11, 2)",1,755
"(4, 11, 3)",1,779
"(4, 11, 4)",1,803
"(4, 11, 5)",1,827
"(4, 11, 6)",1,851
"(4, 11, 7)",1,875
"(4, 11, 8)",1,899
"(4, 11, 9)",1,923
"(4, 11, 10)",1,947
"(4, 12, 1)",1,732
"(4, 12, 2)",1,756
"(4, 12, 3)",1,780
"(4, 12, 4)",1,804
"(4, 12, 5)",1,828
"(4, 12, 6)",1,852
"(4, 12, 7)",1,876
"(4, 12, 8)",1,900
"(4, 12, 9)",1,924
"(4, 12, 10)",1,948
"(4, 13, 1)",1,733
"(4, 13, 2)",1,757
"(4, 13, 3)",1,781
"(4, 13, 4)",1,805
"(4, 13, 5)",1,829
"(4, 13, 6)",1,853
"(4, 13, 7)",1,877
"(4, 13, 8)",1,901
"(4, 13, 9)",1,925
"(4, 13, 10)",1,949
"(4, 14, 1)",1,734
"(4, 14, 2)",1,758
"(4, 14, 3)",1,782
"(4, 14, 4)",1,806
"(4, 14, 5)",1,830
"(4, 14, 6)",1,854
"(4, 14, 7)",1,878
"(4, 14, 8)",1,902
"(4, 14, 9)",1,926
"(4, 14, 10)",1,950
"(4, 15, 1)",1,735
"(4, 15, 2)",1,759
"(4, 15, 3)",1,783
"(4, 15, 4)",1,807
"(4, 15, 5)",1,831
"(4, 15, 6)",1,855
"(4, 15, 7)",1,879
"(4, 15, 8)",1,903
"(4, 15, 9)",1,927
"(4, 15, 10)",1,951
"(4, 16, 1)",1,736
"(4, 16, 2)",1,760
"(4, 16, 3)",1,784
"(4, 16, 4)",1,808
"(4, 16, 5)",1,832
"(4, 16, 6)",1,856
"(4, 16, 7)",1,880
"(4, 16, 8)",1,904
"(4, 16, 9)",1,928
"(4, 16, 10)",1,952
"(4, 17, 1)",1,737
"(4, 17, 2)",1,761
"(4, 17, 3)",1,785
"(4, 17, 4)",1,809
"(4, 17, 5)",1,833
"(4, 17, 6)",1,857
"(4, 17, 7)",1,881
"(4, 17, 8)",1,905
"(4, 17, 9)",1,929
"(4, 17, 10)",1,953
"(4, 18, 1)",1,738
"(4, 18, 2)",1,762
"(4, 18, 3)",1,786
"(4, 18, 4)",1,810
"(4, 18, 5)",1,834
"(4, 18, 6)",1,858
"(4, 18, 7)",1,882
"(4, 18, 8)",1,906
"(4, 18, 9)",1,930
"(4, 18, 10)",1,954
"(4, 19, 1)",1,739
"(4, 19, 2)",1,763
"(4, 19, 3)",1,787
"(4, 19, 4)",1,811
"(4, 19, 5)",1,835
"(4, 19, 6)",1,859
"(4, 19, 7)",1,883
"(4, 19, 8)",1,907
"(4, 19, 9)",1,931
"(4, 19, 10)",1,955
"(4, 20, 1)",1,740
"(4, 20, 2)",1,764
"(4, 20, 3)",1,788
"(4, 20, 4)",1,812
"(4, 20, 5)",1,836
"(4, 20, 6)",1,860
"(4, 20, 7)",1,884
"(4, 20, 8)",1,908
"(4, 20, 9)",1,932
"(4, 20, 10)",1,956
"(4, 21, 1)",1,741
"(4, 21, 2)",1,765
"(4, 21, 3)",1,789
"(4, 21, 4)",1,813
"(4, 21, 5)",1,837
"(4, 21, 6)",1,861
"(4, 21, 7)",1,885
"(4, 21, 8)",1,909
