"( Bay_id , aisle_id , level_id )",Pallet_id
"(2,4,2)",618
"(3,4,2)",619
"(4,4,2)",620
"(5,4,2)",621
"(6,4,2)",622
"(7,4,2)",623
"(8,4,2)",624
"(9,4,2)",625
"(10,4,2)",626
"(11,4,2)",627
"(12,4,2)",628
"(13,4,2)",629
"(14,4,2)",630
"(15,4,2)",631
"(16,4,2)",632
"(17,4,2)",633
"(18,4,2)",634
"(19,4,2)",635
"(20,4,2)",636
"(21,4,2)",637
"(22,4,2)",638
"(23,4,2)",639
"(24,4,2)",640
"(25,4,2)",641
"(26,4,2)",642
"(27,4,2)",643
"(28,4,2)",644
"(29,4,2)",645
"(30,4,2)",646
"(31,4,2)",647
"(32,4,2)",648
"(33,4,2)",649
"(34,4,2)",650
"(35,4,2)",651
"(36,4,2)",652
"(37,4,2)",653
"(38,4,2)",654
"(39,4,2)",655
"(40,4,2)",656
"(41,4,2)",657
"(42,4,2)",658
"(43,4,2)",659
"(44,4,2)",660
"(45,4,2)",661
"(46,4,2)",662
"(47,4,2)",663
"(48,4,2)",664
"(49,4,2)",665
"(50,4,2)",666
"(51,4,2)",667
"(52,4,2)",668
"(53,4,2)",669
"(54,4,2)",670
"(55,4,2)",671
"(56,4,2)",672
"(1,4,3)",673
"(2,4,3)",674
"(3,4,3)",675
"(4,4,3)",676
"(5,4,3)",677
"(6,4,3)",678
"(7,4,3)",679
"(8,4,3)",680
"(9,4,3)",681
"(10,4,3)",682
"(11,4,3)",683
"(12,4,3)",684
"(13,4,3)",685
"(14,4,3)",686
"(15,4,3)",687
"(16,4,3)",688
"(17,4,3)",689
"(18,4,3)",690
"(19,4,3)",691
"(20,4,3)",692
"(21,4,3)",693
"(22,4,3)",694
"(23,4,3)",695
"(24,4,3)",696
"(25,4,3)",697
"(26,4,3)",698
"(27,4,3)",699
"(28,4,3)",700
"(29,4,3)",701
"(30,4,3)",702
"(31,4,3)",703
"(32,4,3)",704
"(33,4,3)",705
"(34,4,3)",706
"(35,4,3)",707
"(36,4,3)",708
"(37,4,3)",709
"(38,4,3)",710
"(39,4,3)",711
"(40,4,3)",712
"(41,4,3)",713
"(42,4,3)",714
"(43,4,3)",715
"(44,4,3)",716
"(45,4,3)",717
"(46,4,3)",718
"(47,4,3)",719
"(48,4,3)",720
"(49,4,3)",721
"(50,4,3)",722
"(51,4,3)",723
"(52,4,3)",724
"(53,4,3)",725
"(54,4,3)",726
"(55,4,3)",727
"(56,4,3)",728
"(1,4,4)",729
"(2,4,4)",730
"(3,4,4)",731
"(4,4,4)",732
"(5,4,4)",733
"(6,4,4)",734
"(7,4,4)",735
"(8,4,4)",736
"(9,4,4)",737
"(10,4,4)",738
"(11,4,4)",739
"(12,4,4)",740
"(13,4,4)",741
"(14,4,4)",742
"(15,4,4)",743
"(16,4,4)",744
"(17,4,4)",745
"(18,4,4)",746
"(19,4,4)",747
"(20,4,4)",748
"(21,4,4)",749
"(22,4,4)",750
"(23,4,4)",751
"(24,4,4)",752
"(25,4,4)",753
"(26,4,4)",754
"(27,4,4)",755
"(28,4,4)",756
"(29,4,4)",757
"(30,4,4)",758
"(31,4,4)",759
"(32,4,4)",760
"(33,4,4)",761
"(34,4,4)",762
"(35,4,4)",763
"(36,4,4)",764
"(37,4,4)",765
"(38,4,4)",766
"(39,4,4)",767
"(40,4,4)",768
"(41,4,4)",769
"(42,4,4)",770
"(43,4,4)",771
"(44,4,4)",772
"(45,4,4)",773
"(46,4,4)",774
"(47,4,4)",775
"(48,4,4)",776
"(49,4,4)",777
"(50,4,4)",778
"(51,4,4)",779
"(52,4,4)",780
"(53,4,4)",781
"(54,4,4)",782
"(55,4,4)",783
"(56,4,4)",784
"(1,4,5)",785
"(2,4,5)",786
"(3,4,5)",787
"(4,4,5)",788
"(5,4,5)",789
"(6,4,5)",790
"(7,4,5)",791
"(8,4,5)",792
"(9,4,5)",793
"(10,4,5)",794
"(11,4,5)",795
"(12,4,5)",796
"(13,4,5)",797
"(14,4,5)",798
"(15,4,5)",799
"(16,4,5)",800
"(17,4,5)",801
"(18,4,5)",802
"(19,4,5)",803
"(20,4,5)",804
"(21,4,5)",805
"(22,4,5)",806
"(23,4,5)",807
"(24,4,5)",808
"(25,4,5)",809
"(26,4,5)",810
"(27,4,5)",811
"(28,4,5)",812
"(29,4,5)",813
"(30,4,5)",814
"(31,4,5)",815
"(32,4,5)",816
"(33,4,5)",817
"(34,4,5)",818
"(35,4,5)",819
"(36,4,5)",820
"(37,4,5)",821
"(38,4,5)",822
"(39,4,5)",823
"(40,4,5)",824
"(41,4,5)",825
"(42,4,5)",826
"(43,4,5)",827
"(44,4,5)",828
"(45,4,5)",829
"(46,4,5)",830
"(47,4,5)",831
"(48,4,5)",832
"(49,4,5)",833
"(50,4,5)",834
"(51,4,5)",835
"(52,4,5)",836
"(53,4,5)",837
"(54,4,5)",838
"(55,4,5)",839
"(56,4,5)",840
"(1,4,6)",841
"(2,4,6)",842
"(3,4,6)",843
"(4,4,6)",844
"(5,4,6)",845
"(6,4,6)",846
"(7,4,6)",847
"(8,4,6)",848
"(9,4,6)",849
"(10,4,6)",850
"(11,4,6)",851
"(12,4,6)",852
"(13,4,6)",853
"(14,4,6)",854
"(15,4,6)",855
"(16,4,6)",856
"(17,4,6)",857
"(18,4,6)",858
"(19,4,6)",859
"(20,4,6)",860
"(21,4,6)",861
"(22,4,6)",862
"(23,4,6)",863
"(24,4,6)",864
"(25,4,6)",865
"(26,4,6)",866
"(27,4,6)",867
"(28,4,6)",868
"(29,4,6)",869
"(30,4,6)",870
"(31,4,6)",871
"(32,4,6)",872
"(33,4,6)",873
"(34,4,6)",874
"(35,4,6)",875
"(36,4,6)",876
"(37,4,6)",877
"(38,4,6)",878
"(39,4,6)",879
"(40,4,6)",880
"(41,4,6)",881
"(42,4,6)",882
"(43,4,6)",883
"(44,4,6)",884
"(45,4,6)",885
"(46,4,6)",886
"(47,4,6)",887
"(48,4,6)",888
"(49,4,6)",889
"(50,4,6)",890
"(51,4,6)",891
"(52,4,6)",892
"(53,4,6)",893
"(54,4,6)",894
"(55,4,6)",895
"(56,4,6)",896
"(1,5,1)",897
"(2,5,1)",898
"(3,5,1)",899
"(4,5,1)",900
"(5,5,1)",901
"(6,5,1)",902
"(7,5,1)",903
"(8,5,1)",904
"(9,5,1)",905
"(10,5,1)",906
"(11,5,1)",907
"(12,5,1)",908
"(13,5,1)",909
"(14,5,1)",910
"(15,5,1)",911
"(16,5,1)",912
"(17,5,1)",913
"(18,5,1)",914
"(19,5,1)",915
"(20,5,1)",916
"(21,5,1)",917
"(22,5,1)",918
"(23,5,1)",919
"(24,5,1)",920
"(25,5,1)",921
"(26,5,1)",922
"(27,5,1)",923
"(28,5,1)",924
"(29,5,1)",925
"(30,5,1)",926
"(31,5,1)",927
"(32,5,1)",928
"(33,5,1)",929
"(34,5,1)",930
"(35,5,1)",931
"(36,5,1)",932
"(37,5,1)",933
"(38,5,1)",934
"(39,5,1)",935
"(40,5,1)",936
"(41,5,1)",937
"(42,5,1)",938
"(43,5,1)",939
"(44,5,1)",940
"(45,5,1)",941
"(46,5,1)",942
"(47,5,1)",943
"(48,5,1)",944
"(49,5,1)",945
"(50,5,1)",946
"(51,5,1)",947
"(52,5,1)",948
"(53,5,1)",949
"(54,5,1)",950
"(55,5,1)",951
"(56,5,1)",952
"(1,5,2)",953
"(2,5,2)",954
"(3,5,2)",955
"(4,5,2)",956
"(5,5,2)",957
"(6,5,2)",958
"(7,5,2)",959
"(8,5,2)",960
"(9,5,2)",961
"(10,5,2)",962
"(11,5,2)",963
"(12,5,2)",964
"(13,5,2)",965
"(14,5,2)",966
"(15,5,2)",967
"(16,5,2)",968
"(17,5,2)",969
"(18,5,2)",970
"(19,5,2)",971
"(20,5,2)",972
"(21,5,2)",973
"(22,5,2)",974
"(23,5,2)",975
"(24,5,2)",976
"(25,5,2)",977
"(26,5,2)",978
"(27,5,2)",979
"(28,5,2)",980
"(29,5,2)",981
"(30,5,2)",982
"(31,5,2)",983
"(32,5,2)",984
"(33,5,2)",985
"(34,5,2)",986
"(35,5,2)",987
"(36,5,2)",988
"(37,5,2)",989
"(38,5,2)",990
"(39,5,2)",991
"(40,5,2)",992
"(41,5,2)",993
"(42,5,2)",994
"(43,5,2)",995
"(44,5,2)",996
"(45,5,2)",997
"(46,5,2)",998
"(47,5,2)",999
"(48,5,2)",1000
"(49,5,2)",1001
"(50,5,2)",1002
"(51,5,2)",1003
"(52,5,2)",1004
"(53,5,2)",1005
"(54,5,2)",1006
"(55,5,2)",1007
"(56,5,2)",1008
"(1,5,3)",1009
"(2,5,3)",1010
"(3,5,3)",1011
"(4,5,3)",1012
"(5,5,3)",1013
"(6,5,3)",1014
"(7,5,3)",1015
"(8,5,3)",1016
"(9,5,3)",1017
"(10,5,3)",1018
"(11,5,3)",1019
"(12,5,3)",1020
"(13,5,3)",1021
"(14,5,3)",1022
"(15,5,3)",1023
"(16,5,3)",1024
"(17,5,3)",1025
"(18,5,3)",1026
"(19,5,3)",1027
"(20,5,3)",1028
"(21,5,3)",1029
"(22,5,3)",1030
"(23,5,3)",1031
"(24,5,3)",1032
"(25,5,3)",1033
"(26,5,3)",1034
"(27,5,3)",1035
"(28,5,3)",1036
"(29,5,3)",1037
"(30,5,3)",1038
"(31,5,3)",1039
"(32,5,3)",1040
"(33,5,3)",1041
"(34,5,3)",1042
"(35,5,3)",1043
"(36,5,3)",1044
"(37,5,3)",1045
"(38,5,3)",1046
"(39,5,3)",1047
"(40,5,3)",1048
"(41,5,3)",1049
"(42,5,3)",1050
"(43,5,3)",1051
"(44,5,3)",1052
"(45,5,3)",1053
"(46,5,3)",1054
"(47,5,3)",1055
"(48,5,3)",1056
"(49,5,3)",1057
"(50,5,3)",1058
"(51,5,3)",1059
"(52,5,3)",1060
"(53,5,3)",1061
"(54,5,3)",1062
"(55,5,3)",1063
"(56,5,3)",1064
"(1,5,4)",1065
"(2,5,4)",1066
"(3,5,4)",1067
"(4,5,4)",1068
"(5,5,4)",1069
"(6,5,4)",1070
"(7,5,4)",1071
"(8,5,4)",1072
"(9,5,4)",1073
"(10,5,4)",1074
"(11,5,4)",1075
"(12,5,4)",1076
"(13,5,4)",1077
"(14,5,4)",1078
"(15,5,4)",1079
"(16,5,4)",1080
"(17,5,4)",1081
"(18,5,4)",1082
"(19,5,4)",1083
"(20,5,4)",1084
"(21,5,4)",1085
"(22,5,4)",1086
"(23,5,4)",1087
"(24,5,4)",1088
"(25,5,4)",1089
"(26,5,4)",1090
"(27,5,4)",1091
"(28,5,4)",1092
"(29,5,4)",1093
"(30,5,4)",1094
"(31,5,4)",1095
"(32,5,4)",1096
"(33,5,4)",1097
"(34,5,4)",1098
"(35,5,4)",1099
"(36,5,4)",1100
"(37,5,4)",1101
"(38,5,4)",1102
"(39,5,4)",1103
"(40,5,4)",1104
"(41,5,4)",1105
"(42,5,4)",1106
"(43,5,4)",1107
"(44,5,4)",1108
"(45,5,4)",1109
"(46,5,4)",1110
"(47,5,4)",1111
"(48,5,4)",1112
"(49,5,4)",1113
"(50,5,4)",1114
"(51,5,4)",1115
"(52,5,4)",1116
"(53,5,4)",1117
"(54,5,4)",1118
"(55,5,4)",1119
"(56,5,4)",1120
"(1,5,5)",1121
"(2,5,5)",1122
"(3,5,5)",1123
"(4,5,5)",1124
"(5,5,5)",1125
"(6,5,5)",1126
"(7,5,5)",1127
"(8,5,5)",1128
"(9,5,5)",1129
"(10,5,5)",1130
"(11,5,5)",1131
"(12,5,5)",1132
"(13,5,5)",1133
"(14,5,5)",1134
"(15,5,5)",1135
"(16,5,5)",1136
"(17,5,5)",1137
"(18,5,5)",1138
"(19,5,5)",1139
"(20,5,5)",1140
"(21,5,5)",1141
"(22,5,5)",1142
"(23,5,5)",1143
"(24,5,5)",1144
"(25,5,5)",1145
"(26,5,5)",1146
"(27,5,5)",1147
"(28,5,5)",1148
"(29,5,5)",1149
"(30,5,5)",1150
"(31,5,5)",1151
"(32,5,5)",1152
"(33,5,5)",1153
"(34,5,5)",1154
"(35,5,5)",1155
"(36,5,5)",1156
"(37,5,5)",1157
"(38,5,5)",1158
"(39,5,5)",1159
"(40,5,5)",1160
"(41,5,5)",1161
"(42,5,5)",1162
"(43,5,5)",1163
"(44,5,5)",1164
"(45,5,5)",1165
"(46,5,5)",1166
"(47,5,5)",1167
"(48,5,5)",1168
"(49,5,5)",1169
"(50,5,5)",1170
"(51,5,5)",1171
"(52,5,5)",1172
"(53,5,5)",1173
"(54,5,5)",1174
"(55,5,5)",1175
"(56,5,5)",1176
"(1,5,6)",1177
"(2,5,6)",1178
"(3,5,6)",1179
"(4,5,6)",1180
"(5,5,6)",1181
"(6,5,6)",1182
"(7,5,6)",1183
"(8,5,6)",1184
"(9,5,6)",1185
"(10,5,6)",1186
"(11,5,6)",1187
"(12,5,6)",1188
"(13,5,6)",1189
"(14,5,6)",1190
"(15,5,6)",1191
"(16,5,6)",1192
"(17,5,6)",1193
"(18,5,6)",1194
"(19,5,6)",1195
"(20,5,6)",1196
"(21,5,6)",1197
"(22,5,6)",1198
"(23,5,6)",1199
"(24,5,6)",1200
"(25,5,6)",1201
"(26,5,6)",1202
"(27,5,6)",1203
"(28,5,6)",1204
"(29,5,6)",1205
"(30,5,6)",1206
"(31,5,6)",1207
"(32,5,6)",1208
"(33,5,6)",1209
"(34,5,6)",1210
"(35,5,6)",1211
"(36,5,6)",1212
"(37,5,6)",1213
"(38,5,6)",1214
"(39,5,6)",1215
"(40,5,6)",1216
"(41,5,6)",1217
"(42,5,6)",1218
"(43,5,6)",1219
"(44,5,6)",1220
"(45,5,6)",1221
"(46,5,6)",1222
"(47,5,6)",1223
"(48,5,6)",1224
"(49,5,6)",1225
"(50,5,6)",1226
"(51,5,6)",1227
"(52,5,6)",1228
"(53,5,6)",1229
"(54,5,6)",1230
"(55,5,6)",1231
"(56,5,6)",1232
"(1,5,7)",1233
"(2,5,7)",1234
"(3,5,7)",1235
"(4,5,7)",1236
"(5,5,7)",1237
"(6,5,7)",1238
"(7,5,7)",1239
"(8,5,7)",1240
"(9,5,7)",1241
"(10,5,7)",1242
"(11,5,7)",1243
"(12,5,7)",1244
"(13,5,7)",1245
