"( Bay_id , aisle_id , level_id )",Pallet_id
"(23,3,5)",185
"(46,10,6)",186
"(14,5,7)",187
"(38,16,3)",188
"(26,11,5)",189
"(46,3,3)",190
"(46,6,8)",191
"(7,2,9)",192
"(26,4,2)",193
"(1,16,9)",194
"(29,11,2)",195
"(50,24,3)",196
"(22,13,2)",197
"(1,9,6)",198
"(1,8,10)",199
"(9,3,2)",200
"(30,24,6)",201
"(41,9,1)",202
"(13,6,5)",203
"(34,20,2)",204
"(13,9,10)",205
"(34,23,7)",206
"(18,14,10)",207
"(53,24,4)",208
"(33,24,3)",209
"(5,13,2)",210
"(50,12,6)",211
"(13,2,7)",212
"(14,23,10)",213
"(49,13,2)",214
"(32,3,4)",215
"(37,10,9)",216
"(5,22,7)",217
"(34,15,8)",218
"(49,16,7)",219
"(46,21,6)",220
"(30,12,9)",221
"(17,20,2)",222
"(53,19,10)",223
"(33,19,9)",224
"(25,22,1)",225
"(52,21,2)",226
"(45,22,2)",227
"(49,9,4)",228
"(34,11,10)",229
"(16,24,3)",230
"(36,24,4)",231
"(54,16,2)",232
"(49,8,8)",233
"(53,12,7)",234
"(33,12,6)",235
"(45,18,4)",236
"(17,15,8)",237
"(49,1,5)",238
"(29,21,6)",239
"(36,20,6)",240
"(5,10,10)",241
"(53,5,4)",242
"(9,21,5)",243
"(49,4,10)",244
"(20,20,3)",245
"(8,17,10)",246
"(46,9,9)",247
"(28,22,2)",248
"(40,3,7)",249
"(53,8,9)",250
"(17,8,5)",251
"(52,9,5)",252
"(29,14,3)",253
"(9,14,2)",254
"(4,6,8)",255
"(41,20,1)",256
"(36,12,7)",257
"(16,12,6)",258
"(13,17,5)",259
"(48,18,5)",260
"(28,18,4)",261
"(45,3,2)",262
"(39,17,2)",263
"(20,15,9)",264
"(12,18,1)",265
"(19,17,1)",266
"(45,6,7)",267
"(12,21,6)",268
"(36,5,4)",269
"(9,6,3)",270
"(44,7,3)",271
"(3,20,3)",272
"(48,11,2)",273
"(28,11,1)",274
"(21,12,1)",275
"(9,9,8)",276
"(56,13,1)",277
"(20,8,6)",278
"(49,24,2)",279
"(32,14,4)",280
"(12,14,3)",281
"(39,12,8)",282
"(29,2,6)",283
"(20,1,3)",284
"(28,3,2)",285
"(20,4,8)",286
"(32,7,1)",287
"(48,6,8)",288
"(37,13,10)",289
"(39,5,5)",290
"(19,5,4)",291
"(39,8,10)",292
"(31,11,2)",293
"(4,12,1)",294
"(12,9,9)",295
"(3,8,6)",296
"(33,22,10)",297
"(52,24,3)",298
"(40,21,10)",299
"(15,14,4)",300
"(27,20,2)",301
"(39,1,7)",302
"(12,2,6)",303
"(32,2,7)",304
"(6,16,6)",305
"(3,1,3)",306
"(56,10,9)",307
"(31,3,3)",308
"(11,3,2)",309
"(15,7,1)",310
"(3,4,8)",311
"(52,20,5)",312
"(24,17,9)",313
"(44,22,1)",314
"(56,3,6)",315
"(16,23,6)",316
"(6,8,7)",317
"(55,24,4)",318
"(35,24,3)",319
"(16,22,10)",320
"(23,21,10)",321
"(52,12,6)",322
"(15,2,7)",323
"(22,1,7)",324
"(44,18,3)",325
"(14,3,3)",326
"(43,14,8)",327
"(6,4,9)",328
"(55,17,1)",329
"(55,20,6)",330
"(28,21,5)",331
"(40,2,10)",332
"(19,20,2)",333
"(7,17,9)",334
"(35,19,9)",335
"(27,1,2)",336
"(19,23,7)",337
"(36,11,10)",338
"(18,24,3)",339
"(55,12,7)",340
"(35,12,6)",341
"(39,16,5)",342
"(47,18,4)",343
"(51,22,3)",344
"(1,7,2)",345
"(44,6,6)",346
"(3,19,6)",347
"(55,5,4)",348
"(35,5,3)",349
"(23,2,10)",350
"(16,3,10)",351
"(10,17,10)",352
"(2,20,2)",353
"(38,12,3)",354
"(55,8,9)",355
"(47,11,1)",356
"(2,23,7)",357
"(50,18,1)",358
"(19,8,5)",359
"(11,14,2)",360
"(54,1,2)",361
"(10,10,7)",362
"(43,20,1)",363
"(18,12,6)",364
"(22,16,5)",365
"(30,18,4)",366
"(7,23,2)",367
"(2,15,8)",368
"(50,10,2)",369
"(18,5,3)",370
"(5,20,3)",371
"(5,23,8)",372
"(2,8,5)",373
"(2,11,10)",374
"(50,6,4)",375
"(14,14,3)",376
"(26,20,1)",377
"(5,16,5)",378
"(34,9,6)",379
"(30,3,2)",380
"(13,5,10)",381
"(22,4,8)",382
"(53,10,3)",383
"(30,6,7)",384
"(6,7,10)",385
"(42,20,10)",386
"(34,2,3)",387
"(46,24,9)",388
"(42,4,2)",389
"(5,8,6)",390
"(1,18,2)",391
"(42,13,7)",392
"(54,19,5)",393
"(5,1,3)",394
"(17,9,6)",395
"(8,8,3)",396
"(5,4,8)",397
"(26,17,9)",398
"(54,12,2)",399
"(1,10,3)",400
"(17,2,3)",401
"(29,24,9)",402
"(18,23,6)",403
"(1,13,8)",404
"(38,15,4)",405
"(50,21,2)",406
"(13,11,3)",407
"(25,13,7)",408
"(37,19,5)",409
"(42,1,10)",410
"(41,23,4)",411
"(46,5,9)",412
"(34,24,4)",413
"(54,7,8)",414
"(13,20,8)",415
"(41,22,8)",416
"(21,22,7)",417
"(45,9,10)",418
"(37,12,2)",419
"(20,2,4)",420
"(32,24,10)",421
"(41,15,5)",422
"(53,21,3)",423
"(33,21,2)",424
"(38,3,7)",425
"(32,17,7)",426
"(50,9,5)",427
"(25,1,10)",428
"(17,24,4)",429
"(29,5,9)",430
"(41,8,2)",431
"(24,23,4)",432
"(49,10,1)",433
"(56,9,1)",434
"(37,7,8)",435
"(41,11,7)",436
"(28,6,5)",437
"(40,12,3)",438
"(17,17,1)",439
"(52,18,1)",440
"(51,14,6)",441
"(24,15,5)",442
"(56,1,2)",443
"(36,21,3)",444
"(41,3,8)",445
"(16,21,2)",446
"(56,4,7)",447
"(15,17,7)",448
"(53,9,6)",449
"(33,9,5)",450
"(27,23,5)",451
"(32,5,10)",452
"(24,8,2)",453
"(4,8,1)",454
"(40,7,9)",455
"(43,12,4)",456
"(23,12,3)",457
"(45,24,8)",458
"(25,24,7)",459
"(20,17,2)",460
"(55,18,2)",461
"(7,15,5)",462
"(52,6,4)",463
"(51,2,9)",464
"(43,5,1)",465
"(24,3,8)",466
"(4,3,7)",467
"(19,21,3)",468
"(8,7,6)",469
"(43,8,6)",470
"(16,9,5)",471
"(36,9,6)",472
"(20,13,4)",473
"(15,5,10)",474
"(7,8,2)",475
"(27,11,8)",476
"(7,11,7)",477
"(39,14,1)",478
"(36,2,3)",479
"(16,2,2)",480
"(48,24,9)",481
"(28,24,8)",482
"(3,17,2)",483
"(48,8,1)",484
"(25,12,10)",485
"(27,4,5)",486
"(20,5,5)",487
"(55,6,5)",488
"(35,6,4)",489
"(44,13,7)",490
"(12,11,2)",491
"(26,5,1)",492
"(7,3,8)",493
"(48,17,6)",494
"(19,9,6)",495
"(40,23,3)",496
"(10,8,3)",497
"(12,20,7)",498
"(40,22,7)",499
"(47,21,7)",500
"(22,14,1)",501
"(56,12,2)",502
"(44,9,9)",503
"(51,24,10)",504
"(31,24,9)",505
"(11,24,8)",506
"(6,17,3)",507
"(6,20,8)",508
"(3,5,5)",509
"(10,4,5)",510
"(2,6,1)",511
"(51,17,7)",512
"(31,17,6)",513
"(44,1,10)",514
"(4,21,10)",515
"(6,13,5)",516
"(56,7,8)",517
"(15,20,8)",518
"(30,21,7)",519
"(23,22,7)",520
"(47,9,10)",521
"(14,24,9)",522
"(15,16,10)",523
"(46,22,5)",524
"(43,18,10)",525
"(35,21,2)",526
"(23,18,9)",527
"(14,17,6)",528
"(26,23,4)",529
"(31,5,9)",530
"(11,5,8)",531
"(51,5,10)",532
"(34,12,9)",533
"(46,15,2)",534
"(43,11,7)",535
"(23,11,6)",536
"(6,1,8)",537
"(46,18,7)",538
"(30,9,10)",539
"(5,2,4)",540
"(50,1,8)",541
"(39,20,7)",542
"(26,18,10)",543
"(18,21,2)",544
"(23,3,7)",545
"(26,8,2)",546
"(38,16,5)",547
"(14,5,9)",548
"(26,11,7)",549
"(22,17,2)",550
"(2,17,1)",551
"(38,9,2)",552
"(26,4,4)",553
"(13,14,6)",554
"(22,13,4)",555
"(38,1,3)",556
"(38,4,8)",557
"(9,3,4)",558
"(18,2,2)",559
"(30,24,8)",560
"(41,9,3)",561
"(21,9,2)",562
"(2,5,4)",563
"(42,22,3)",564
"(5,13,4)",565
"(21,1,3)",566
"(50,12,8)",567
"(32,3,6)",568
"(34,15,10)",569
"(42,17,9)",570
"(49,16,9)",571
"(46,21,8)",572
"(25,22,3)",573
"(8,12,5)",574
"(42,10,6)",575
"(36,24,6)",576
"(54,16,4)",577
"(49,8,10)",578
"(53,12,9)",579
"(33,12,8)",580
"(8,5,2)",581
"(17,15,10)",582
"(9,18,2)",583
"(49,1,7)",584
"(48,23,1)",585
"(29,21,8)",586
"(41,24,1)",587
"(9,21,7)",588
"(53,5,6)",589
"(20,20,5)",590
"(48,22,5)",591
"(28,22,4)",592
"(13,24,10)",593
"(17,8,7)",594
"(45,10,7)",595
"(25,10,6)",596
"(27,2,1)",597
"(52,9,7)",598
"(37,16,4)",599
"(41,20,3)",600
"(48,15,2)",601
"(9,13,8)",602
"(28,15,1)",603
"(16,12,8)",604
"(36,12,9)",605
"(13,17,7)",606
"(48,18,7)",607
"(28,18,6)",608
"(39,17,4)",609
"(12,18,3)",610
"(45,6,9)",611
"(37,9,1)",612
"(51,23,2)",613
"(36,5,6)",614
"(32,21,9)",615
"(12,21,8)",616
"(9,6,5)",617
"(3,20,5)",618
"(24,24,1)",619
"(9,9,10)",620
"(21,12,3)",621
"(56,13,3)",622
"(20,8,8)",623
"(33,18,1)",624
"(28,10,7)",625
"(32,14,6)",626
"(39,12,10)",627
"(29,2,8)",628
"(31,15,2)",629
"(48,3,5)",630
"(28,3,4)",631
"(48,6,10)",632
"(15,21,9)",633
"(39,5,7)",634
"(12,6,6)",635
"(19,5,6)",636
"(7,24,1)",637
"(51,11,5)",638
"(31,11,4)",639
"(4,12,3)",640
"(8,16,2)",641
"(3,8,8)",642
"(52,24,5)",643
"(15,14,6)",644
"(27,20,4)",645
"(32,2,9)",646
"(12,2,8)",647
"(24,5,1)",648
"(51,4,2)",649
"(6,16,8)",650
"(31,6,10)",651
"(23,9,2)",652
"(43,9,3)",653
"(27,13,1)",654
"(22,5,7)",655
"(44,22,3)",656
"(6,8,9)",657
"(55,24,6)",658
"(35,24,5)",659
"(52,12,8)",660
"(7,5,1)",661
"(44,18,5)",662
"(27,8,7)",663
"(14,3,5)",664
"(36,15,10)",665
"(16,15,9)",666
"(55,17,3)",667
"(26,9,3)",668
"(55,20,8)",669
"(48,21,8)",670
"(28,21,7)",671
"(10,13,1)",672
"(46,1,1)",673
"(19,20,4)",674
"(27,1,4)",675
"(12,24,9)",676
"(18,24,5)",677
"(55,12,9)",678
"(35,12,8)",679
"(10,5,2)",680
"(39,16,7)",681
"(50,22,1)",682
"(47,18,6)",683
"(51,22,5)",684
"(19,15,10)",685
"(1,7,4)",686
"(31,21,8)",687
"(11,21,7)",688
"(35,5,5)",689
"(55,5,6)",690
"(2,20,4)",691
"(47,11,3)",692
"(22,23,10)",693
"(2,23,9)",694
"(50,18,3)",695
"(31,14,5)",696
"(54,1,4)",697
"(34,21,5)",698
"(43,20,3)",699
"(30,15,1)",700
"(18,12,8)",701
"(22,16,7)",702
"(30,18,6)",703
"(47,3,4)",704
"(7,23,4)",705
"(2,15,10)",706
"(50,10,4)",707
"(47,6,9)",708
"(6,19,9)",709
"(14,21,8)",710
"(18,5,5)",711
"(42,16,1)",712
"(5,20,5)",713
"(34,13,6)",714
"(30,11,3)",715
"(11,9,10)",716
"(5,23,10)",717
"(2,8,7)",718
"(14,14,5)",719
"(50,6,6)",720
"(26,20,3)",721
"(5,16,7)",722
"(46,12,1)",723
"(34,9,8)",724
"(22,4,10)",725
"(53,10,5)",726
"(30,6,9)",727
"(1,22,2)",728
"(34,2,5)",729
"(42,4,4)",730
"(5,8,8)",731
"(33,3,1)",732
"(13,23,2)",733
"(1,18,4)",734
"(42,13,9)",735
"(17,6,3)",736
"(29,12,1)",737
"(5,1,5)",738
"(8,8,5)",739
"(5,4,10)",740
"(20,14,3)",741
"(32,20,1)",742
"(1,10,5)",743
"(17,2,5)",744
"(45,4,5)",745
"(18,23,8)",746
"(1,13,10)",747
"(50,21,4)",748
"(13,11,5)",749
"(25,13,9)",750
"(37,19,7)",751
"(32,12,2)",752
"(12,12,1)",753
"(1,6,7)",754
"(34,24,6)",755
"(54,7,10)",756
"(41,22,10)",757
"(21,22,9)",758
"(13,4,2)",759
"(50,13,5)",760
"(20,2,6)",761
"(50,16,10)",762
"(42,19,2)",763
"(49,18,2)",764
"(41,15,7)",765
"(49,17,6)",766
"(53,21,5)",767
"(33,21,4)",768
"(50,9,7)",769
"(32,1,1)",770
"(17,24,6)",771
"(41,8,4)",772
"(49,10,3)",773
"(37,7,10)",774
"(41,11,9)",775
"(53,14,2)",776
"(40,12,5)",777
"(33,13,5)",778
"(33,16,10)",779
"(25,19,2)",780
"(29,23,1)",781
"(4,15,6)",782
"(56,1,4)",783
"(36,21,5)",784
"(41,3,10)",785
"(16,21,4)",786
"(21,3,9)",787
"(56,4,9)",788
"(53,9,8)",789
"(33,9,7)",790
"(20,24,7)",791
"(24,8,4)",792
"(52,10,4)",793
"(24,11,9)",794
"(36,14,2)",795
"(9,15,1)",796
"(52,13,9)",797
"(44,16,1)",798
"(17,12,9)",799
"(43,12,6)",800
"(23,12,5)",801
"(16,13,5)",802
"(45,24,10)",803
"(20,17,4)",804
"(35,18,3)",805
"(52,3,1)",806
"(16,16,10)",807
"(52,6,6)",808
"(39,21,6)",809
"(19,21,5)",810
"(43,5,3)",811
"(16,6,2)",812
"(4,3,9)",813
"(10,20,2)",814
"(8,7,8)",815
"(43,8,8)",816
"(48,12,1)",817
"(16,9,7)",818
"(36,9,8)",819
"(3,24,7)",820
"(20,13,6)",821
"(7,8,4)",822
"(35,10,4)",823
"(27,11,10)",824
"(39,14,3)",825
"(51,20,1)",826
"(36,2,5)",827
"(16,2,4)",828
"(28,24,10)",829
"(3,17,4)",830
"(48,8,3)",831
"(35,3,1)",832
"(20,5,7)",833
"(55,6,7)",834
"(35,6,6)",835
"(32,11,5)",836
"(26,5,3)",837
"(7,3,10)",838
"(44,13,9)",839
"(3,10,1)",840
"(56,19,7)",841
"(19,9,8)",842
"(10,8,5)",843
"(12,20,9)",844
"(40,22,9)",845
"(47,21,9)",846
"(22,14,3)",847
"(2,14,2)",848
"(56,12,4)",849
"(39,2,6)",850
"(11,24,10)",851
"(6,17,5)",852
"(51,8,4)",853
"(18,3,1)",854
"(6,20,10)",855
"(3,5,7)",856
"(15,11,5)",857
"(51,17,9)",858
"(51,1,1)",859
"(6,13,7)",860
"(56,7,10)",861
"(15,20,10)",862
"(30,21,9)",863
"(23,22,9)",864
"(15,4,2)",865
"(22,2,6)",866
"(6,6,4)",867
"(43,15,7)",868
"(6,5,8)",869
"(55,21,5)",870
"(35,21,4)",871
"(7,18,8)",872
"(19,24,6)",873
"(46,15,4)",874
"(43,11,9)",875
"(23,11,8)",876
"(6,1,10)",877
"(46,18,9)",878
"(38,21,1)",879
"(7,14,10)",880
"(50,1,10)",881
"(39,20,9)",882
"(26,15,7)",883
"(43,3,10)",884
"(23,3,9)",885
"(18,21,4)",886
"(38,13,2)",887
"(2,24,6)",888
"(26,8,4)",889
"(38,16,7)",890
"(29,15,4)",891
"(18,14,1)",892
"(1,4,3)",893
"(41,21,2)",894
"(46,3,7)",895
"(21,21,1)",896
"(54,5,6)",897
"(22,17,4)",898
"(2,17,3)",899
"(38,9,4)",900
"(22,20,9)",901
"(14,23,1)",902
"(26,3,10)",903
"(34,18,4)",904
"(10,7,8)",905
"(21,13,2)",906
"(18,9,7)",907
"(22,13,6)",908
"(38,1,5)",909
"(38,4,10)",910
"(34,11,1)",911
"(9,3,6)",912
"(18,2,4)",913
"(30,24,10)",914
"(5,17,4)",915
"(41,9,5)",916
"(21,9,4)",917
"(32,8,2)",918
"(13,6,9)",919
"(2,5,6)",920
"(42,22,5)",921
"(14,11,4)",922
"(34,3,2)",923
"(53,24,8)",924
"(49,4,1)",925
"(8,17,1)",926
"(5,13,6)",927
"(34,6,7)",928
"(21,1,5)",929
"(49,13,6)",930
"(17,11,1)",931
"(46,21,10)",932
"(25,22,5)",933
"(8,12,7)",934
"(24,2,2)",935
"(36,24,8)",936
"(54,16,6)",937
"(45,15,3)",938
"(8,5,4)",939
"(38,19,8)",940
"(20,11,2)",941
"(9,18,4)",942
"(44,19,4)",943
"(49,1,9)",944
"(41,24,3)",945
"(21,24,2)",946
"(29,21,10)",947
"(28,22,6)",948
"(25,10,8)",949
"(37,13,1)",950
"(29,14,7)",951
"(37,16,6)",952
"(39,8,1)",953
"(41,20,5)",954
"(9,13,10)",955
"(16,12,10)",956
"(56,17,3)",957
"(54,4,9)",958
"(45,3,6)",959
"(40,21,1)",960
"(37,9,3)",961
"(24,24,3)",962
"(12,21,10)",963
"(9,6,7)",964
"(4,24,2)",965
"(44,7,7)",966
"(48,11,6)",967
"(21,12,5)",968
"(41,12,6)",969
"(56,13,5)",970
"(20,8,10)",971
"(47,12,2)",972
"(32,14,8)",973
"(12,14,7)",974
"(40,16,7)",975
"(37,1,4)",976
"(29,2,10)",977
"(9,2,9)",978
"(37,4,9)",979
"(56,6,2)",980
"(8,20,2)",981
"(51,18,10)",982
"(43,21,2)",983
"(48,3,7)",984
"(28,3,6)",985
"(23,21,1)",986
"(8,23,7)",987
"(40,9,4)",988
"(27,24,4)",989
"(7,24,3)",990
"(31,8,1)",991
"(12,6,8)",992
"(39,5,9)",993
"(51,11,7)",994
"(24,12,6)",995
"(4,12,5)",996
"(8,16,4)",997
"(3,8,10)",998
"(31,10,10)",999
"(40,2,1)",1000
"(23,13,2)",1001
"(52,24,7)",1002
"(27,20,6)",1003
"(24,5,3)",1004
"(4,5,2)",1005
"(12,2,10)",1006
"(36,11,1)",1007
"(11,3,6)",1008
"(15,7,5)",1009
"(23,9,4)",1010
"(10,24,4)",1011
"(27,13,3)",1012
"(8,11,10)",1013
"(14,8,1)",1014
"(44,22,5)",1015
"(7,12,6)",1016
"(43,2,2)",1017
"(23,2,1)",1018
"(55,24,8)",1019
"(35,24,7)",1020
"(52,12,10)",1021
"(27,5,4)",1022
"(7,5,3)",1023
"(1,19,3)",1024
"(44,18,7)",1025
"(39,11,2)",1026
"(27,8,9)",1027
"(14,3,7)",1028
"(26,9,5)",1029
"(48,21,10)",1030
"(28,21,9)",1031
"(10,13,3)",1032
"(46,1,3)",1033
"(19,20,6)",1034
"(27,1,6)",1035
"(26,2,2)",1036
"(18,24,7)",1037
"(35,12,10)",1038
"(47,15,3)",1039
"(10,5,4)",1040
"(50,22,3)",1041
"(22,11,2)",1042
"(2,11,1)",1043
"(11,18,4)",1044
"(1,7,6)",1045
"(44,6,10)",1046
"(31,21,10)",1047
"(23,24,2)",1048
"(55,5,8)",1049
"(11,21,9)",1050
"(43,24,3)",1051
"(2,20,6)",1052
"(47,11,5)",1053
"(13,5,1)",1054
"(19,8,9)",1055
"(42,20,1)",1056
"(6,7,1)",1057
"(34,21,7)",1058
"(43,20,5)",1059
"(18,12,10)",1060
"(30,18,8)",1061
"(47,3,6)",1062
"(26,24,3)",1063
"(14,21,10)",1064
"(11,6,7)",1065
"(42,16,3)",1066
"(5,20,7)",1067
"(53,15,1)",1068
"(46,20,2)",1069
"(34,13,8)",1070
"(46,19,6)",1071
"(2,8,9)",1072
"(50,3,3)",1073
"(17,18,2)",1074
"(14,14,7)",1075
"(26,20,5)",1076
"(42,8,4)",1077
"(46,12,3)",1078
"(34,9,10)",1079
"(30,3,6)",1080
"(10,23,7)",1081
"(53,10,7)",1082
"(42,1,1)",1083
"(34,2,7)",1084
"(17,13,8)",1085
"(42,4,6)",1086
"(5,8,10)",1087
"(29,19,6)",1088
"(33,3,3)",1089
"(53,3,4)",1090
"(13,23,4)",1091
"(45,9,1)",1092
"(1,18,6)",1093
"(32,24,1)",1094
"(17,6,5)",1095
"(14,2,10)",1096
"(1,17,10)",1097
"(29,12,3)",1098
"(17,9,10)",1099
"(5,1,7)",1100
"(9,12,2)",1101
"(41,18,1)",1102
"(13,15,5)",1103
"(20,14,5)",1104
"(45,1,2)",1105
"(25,1,1)",1106
"(1,10,7)",1107
"(13,18,10)",1108
"(17,2,7)",1109
"(32,20,3)",1110
"(45,4,7)",1111
"(18,23,10)",1112
"(9,4,3)",1113
"(13,8,2)",1114
"(48,9,2)",1115
"(9,7,8)",1116
"(50,21,6)",1117
"(13,11,7)",1118
"(1,6,9)",1119
"(32,12,4)",1120
"(37,19,9)",1121
"(34,24,8)",1122
"(41,6,4)",1123
"(28,1,2)",1124
"(50,13,7)",1125
"(32,5,1)",1126
"(42,19,4)",1127
"(21,15,8)",1128
"(49,17,8)",1129
"(53,21,7)",1130
"(33,21,6)",1131
"(52,22,3)",1132
"(50,9,9)",1133
"(32,1,3)",1134
"(17,24,8)",1135
"(33,13,7)",1136
"(15,5,1)",1137
"(17,17,5)",1138
"(45,19,5)",1139
"(49,3,2)",1140
"(24,15,9)",1141
"(16,18,1)",1142
"(4,15,8)",1143
"(56,1,6)",1144
"(36,21,7)",1145
"(16,21,6)",1146
"(33,6,4)",1147
"(53,9,10)",1148
"(33,9,9)",1149
"(25,12,1)",1150
"(45,12,2)",1151
"(8,2,3)",1152
"(20,24,9)",1153
"(36,14,4)",1154
"(44,16,3)",1155
"(48,20,2)",1156
"(29,18,9)",1157
"(16,13,7)",1158
"(43,12,8)",1159
"(20,17,6)",1160
"(52,3,3)",1161
"(33,1,10)",1162
"(25,4,2)",1163
"(27,15,10)",1164
"(12,23,3)",1165
"(7,15,9)",1166
"(52,6,8)",1167
"(25,7,7)",1168
"(39,21,8)",1169
"(51,24,1)",1170
"(19,21,7)",1171
"(16,6,4)",1172
"(55,11,3)",1173
"(16,9,9)",1174
"(48,12,3)",1175
"(36,9,10)",1176
"(28,12,2)",1177
"(20,13,8)",1178
"(3,24,9)",1179
"(55,10,7)",1180
"(35,10,6)",1181
"(37,22,10)",1182
"(12,15,4)",1183
"(19,14,4)",1184
"(47,16,4)",1185
"(44,1,1)",1186
"(51,20,3)",1187
"(31,20,2)",1188
"(36,2,7)",1189
"(16,2,6)",1190
"(4,21,1)",1191
"(44,4,6)",1192
"(3,17,6)",1193
"(48,8,5)",1194
"(35,3,3)",1195
"(16,1,10)",1196
"(15,23,4)",1197
"(20,5,9)",1198
"(55,6,9)",1199
"(35,6,8)",1200
"(47,9,1)",1201
"(12,11,6)",1202
"(3,10,3)",1203
"(56,19,9)",1204
"(19,9,10)",1205
"(11,12,2)",1206
"(31,12,3)",1207
"(15,16,1)",1208
"(10,8,7)",1209
"(22,14,5)",1210
"(2,14,4)",1211
"(56,12,6)",1212
"(51,5,1)",1213
"(39,2,8)",1214
"(19,2,7)",1215
"(6,17,7)",1216
"(51,8,6)",1217
"(15,8,2)",1218
"(3,5,9)",1219
"(30,9,1)",1220
"(2,6,5)",1221
"(6,10,4)",1222
"(51,1,3)",1223
"(14,12,3)",1224
"(6,13,9)",1225
"(15,4,4)",1226
"(22,2,8)",1227
"(2,2,7)",1228
"(6,5,10)",1229
"(5,7,2)",1230
"(46,22,9)",1231
"(55,21,7)",1232
"(35,21,6)",1233
"(46,6,1)",1234
"(7,18,10)",1235
"(7,2,2)",1236
"(19,24,8)",1237
"(1,16,2)",1238
"(5,2,8)",1239
"(38,20,7)",1240
"(54,10,2)",1241
"(18,21,6)",1242
"(38,13,4)",1243
"(55,9,10)",1244
"(35,9,9)",1245
