"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(1, 15, 10)",1,6463
"(1, 16, 1)",1,3345
"(1, 16, 2)",1,1238
"(1, 16, 3)",1,9869
"(1, 16, 4)",1,1601
"(1, 16, 5)",1,10222
"(1, 16, 6)",1,1967
"(1, 16, 7)",1,10573
"(1, 16, 8)",1,2304
"(1, 16, 9)",1,194
"(1, 16, 10)",1,8849
"(1, 17, 1)",1,6307
"(1, 17, 2)",1,4241
"(1, 17, 3)",1,2144
"(1, 17, 4)",1,4602
"(1, 17, 5)",1,2492
"(1, 17, 6)",1,4945
"(1, 17, 7)",1,2863
"(1, 17, 8)",1,5270
"(1, 17, 9)",1,3212
"(1, 17, 10)",1,1097
"(1, 18, 1)",0,0
"(1, 18, 2)",1,391
"(1, 18, 3)",1,9019
"(1, 18, 4)",1,734
"(1, 18, 5)",1,9370
"(1, 18, 6)",1,1093
"(1, 18, 7)",1,9730
"(1, 18, 8)",1,7691
"(1, 18, 9)",0,0
"(1, 18, 10)",0,0
"(1, 19, 1)",0,0
"(1, 19, 2)",1,9314
"(1, 19, 3)",1,1024
"(1, 19, 4)",1,9667
"(1, 19, 5)",1,7624
"(1, 19, 6)",1,10020
"(1, 19, 7)",1,7967
"(1, 19, 8)",1,10374
"(1, 19, 9)",1,8313
"(1, 19, 10)",0,0
"(1, 20, 1)",1,7622
"(1, 20, 2)",1,5618
"(1, 20, 3)",1,3544
"(1, 20, 4)",1,5957
"(1, 20, 5)",1,3900
"(1, 20, 6)",1,6309
"(1, 20, 7)",1,4243
"(1, 20, 8)",1,2147
"(1, 20, 9)",1,4604
"(1, 20, 10)",1,2494
"(1, 21, 1)",1,10564
"(1, 21, 2)",1,8499
"(1, 21, 3)",1,6488
"(1, 21, 4)",0,0
"(1, 21, 5)",1,6814
"(1, 21, 6)",1,9175
"(1, 21, 7)",1,7139
"(1, 21, 8)",1,9523
"(1, 21, 9)",1,7474
"(1, 21, 10)",1,5466
"(1, 22, 1)",1,2850
"(1, 22, 2)",1,728
"(1, 22, 3)",1,9364
"(1, 22, 4)",0,0
"(1, 22, 5)",0,0
"(1, 22, 6)",0,0
"(1, 22, 7)",1,10074
"(1, 22, 8)",1,1819
"(1, 22, 9)",0,0
"(1, 22, 10)",1,8363
"(1, 23, 1)",1,5058
"(1, 23, 2)",1,2986
"(1, 23, 3)",1,5399
"(1, 23, 4)",1,3337
"(1, 23, 5)",0,0
"(1, 23, 6)",1,3686
"(1, 23, 7)",0,0
"(1, 23, 8)",1,4052
"(1, 23, 9)",0,0
"(1, 23, 10)",1,10568
"(1, 24, 1)",1,7961
"(1, 24, 2)",1,5950
"(1, 24, 3)",1,8302
"(1, 24, 4)",1,6303
"(1, 24, 5)",0,0
"(1, 24, 6)",1,6641
"(1, 24, 7)",1,4596
"(1, 24, 8)",1,6967
"(1, 24, 9)",1,4932
"(1, 24, 10)",1,7286
"(2, 1, 1)",1,4015
"(2, 1, 2)",1,6418
"(2, 1, 3)",1,4373
"(2, 1, 4)",1,6750
"(2, 1, 5)",1,4718
"(2, 1, 6)",1,7081
"(2, 1, 7)",1,5057
"(2, 1, 8)",1,2982
"(2, 1, 9)",1,5398
"(2, 1, 10)",1,3335
"(2, 2, 1)",1,160
"(2, 2, 2)",1,2616
"(2, 2, 3)",0,0
"(2, 2, 4)",1,2980
"(2, 2, 5)",0,0
"(2, 2, 6)",1,9506
"(2, 2, 7)",1,1228
"(2, 2, 8)",1,9863
"(2, 2, 9)",1,1595
"(2, 2, 10)",1,10215
"(2, 3, 1)",0,0
"(2, 3, 2)",1,5610
"(2, 3, 3)",1,3531
"(2, 3, 4)",1,5947
"(2, 3, 5)",1,3892
"(2, 3, 6)",1,1793
"(2, 3, 7)",0,0
"(2, 3, 8)",0,0
"(2, 3, 9)",0,0
"(2, 3, 10)",1,2480
"(2, 4, 1)",0,0
"(2, 4, 2)",1,1790
"(2, 4, 3)",1,10396
"(2, 4, 4)",1,8332
"(2, 4, 5)",1,12
"(2, 4, 6)",1,8688
"(2, 4, 7)",0,0
"(2, 4, 8)",1,9014
"(2, 4, 9)",0,0
"(2, 4, 10)",1,9362
"(2, 5, 1)",1,2315
"(2, 5, 2)",1,4775
"(2, 5, 3)",1,2676
"(2, 5, 4)",1,563
"(2, 5, 5)",1,3042
"(2, 5, 6)",1,920
"(2, 5, 7)",1,3390
"(2, 5, 8)",1,1277
"(2, 5, 9)",1,3737
"(2, 5, 10)",1,1638
"(2, 6, 1)",1,511
"(2, 6, 2)",0,0
"(2, 6, 3)",0,0
"(2, 6, 4)",0,0
"(2, 6, 5)",1,1221
"(2, 6, 6)",1,3679
"(2, 6, 7)",0,0
"(2, 6, 8)",1,10207
"(2, 6, 9)",1,1950
"(2, 6, 10)",1,10556
"(2, 7, 1)",0,0
"(2, 7, 2)",1,9851
"(2, 7, 3)",0,0
"(2, 7, 4)",1,10204
"(2, 7, 5)",1,8154
"(2, 7, 6)",0,0
"(2, 7, 7)",0,0
"(2, 7, 8)",1,6480
"(2, 7, 9)",0,0
"(2, 7, 10)",1,6805
"(2, 8, 1)",0,0
"(2, 8, 2)",1,2123
"(2, 8, 3)",1,2
"(2, 8, 4)",1,2469
"(2, 8, 5)",1,373
"(2, 8, 6)",1,9006
"(2, 8, 7)",1,718
"(2, 8, 8)",1,9354
"(2, 8, 9)",1,1072
"(2, 8, 10)",1,9713
"(2, 9, 1)",1,6656
"(2, 9, 2)",1,9004
"(2, 9, 3)",1,6986
"(2, 9, 4)",1,4959
"(2, 9, 5)",1,7315
"(2, 9, 6)",1,5288
"(2, 9, 7)",1,7671
"(2, 9, 8)",1,5662
"(2, 9, 9)",1,8008
"(2, 9, 10)",0,0
"(2, 10, 1)",1,4892
"(2, 10, 2)",0,0
"(2, 10, 3)",1,5229
"(2, 10, 4)",1,7604
"(2, 10, 5)",1,5599
"(2, 10, 6)",0,0
"(2, 10, 7)",1,5935
"(2, 10, 8)",0,0
"(2, 10, 9)",0,0
"(2, 10, 10)",0,0
"(2, 11, 1)",1,1043
"(2, 11, 2)",1,3520
"(2, 11, 3)",1,1409
"(2, 11, 4)",1,3882
"(2, 11, 5)",1,1784
"(2, 11, 6)",1,10388
"(2, 11, 7)",1,2127
"(2, 11, 8)",1,6
"(2, 11, 9)",0,0
"(2, 11, 10)",1,374
"(2, 12, 1)",1,4065
"(2, 12, 2)",1,6468
"(2, 12, 3)",1,4424
"(2, 12, 4)",1,6799
"(2, 12, 5)",1,4769
"(2, 12, 6)",1,2668
"(2, 12, 7)",1,5106
"(2, 12, 8)",1,3033
"(2, 12, 9)",1,5448
"(2, 12, 10)",1,3381
"(2, 13, 1)",1,6979
"(2, 13, 2)",1,9343
"(2, 13, 3)",1,7305
"(2, 13, 4)",1,9700
"(2, 13, 5)",1,7664
"(2, 13, 6)",1,5652
"(2, 13, 7)",1,7997
"(2, 13, 8)",1,5987
"(2, 13, 9)",1,8336
"(2, 13, 10)",1,6334
"(2, 14, 1)",1,9136
"(2, 14, 2)",1,848
"(2, 14, 3)",1,9486
"(2, 14, 4)",1,1211
"(2, 14, 5)",1,9842
"(2, 14, 6)",1,7799
"(2, 14, 7)",0,0
"(2, 14, 8)",1,8146
"(2, 14, 9)",0,0
"(2, 14, 10)",1,8483
"(2, 15, 1)",1,1400
"(2, 15, 2)",1,3868
"(2, 15, 3)",0,0
"(2, 15, 4)",0,0
"(2, 15, 5)",1,2113
"(2, 15, 6)",0,0
"(2, 15, 7)",0,0
"(2, 15, 8)",1,368
"(2, 15, 9)",0,0
"(2, 15, 10)",1,706
"(2, 16, 1)",1,8320
"(2, 16, 2)",1,10746
"(2, 16, 3)",1,8677
"(2, 16, 4)",1,6651
"(2, 16, 5)",1,9000
"(2, 16, 6)",1,6981
"(2, 16, 7)",1,9346
"(2, 16, 8)",1,7308
"(2, 16, 9)",1,9705
"(2, 16, 10)",1,7665
"(2, 17, 1)",1,551
"(2, 17, 2)",1,3018
"(2, 17, 3)",1,899
"(2, 17, 4)",1,3369
"(2, 17, 5)",1,1258
"(2, 17, 6)",1,9887
"(2, 17, 7)",1,1616
"(2, 17, 8)",1,10241
"(2, 17, 9)",1,1982
"(2, 17, 10)",1,10591
"(2, 18, 1)",1,2810
"(2, 18, 2)",0,0
"(2, 18, 3)",1,3161
"(2, 18, 4)",1,5586
"(2, 18, 5)",1,3507
"(2, 18, 6)",1,1403
"(2, 18, 7)",0,0
"(2, 18, 8)",1,1776
"(2, 18, 9)",1,4213
"(2, 18, 10)",0,0
"(2, 19, 1)",1,5772
"(2, 19, 2)",1,8137
"(2, 19, 3)",1,6119
"(2, 19, 4)",0,0
"(2, 19, 5)",0,0
"(2, 19, 6)",0,0
"(2, 19, 7)",1,6789
"(2, 19, 8)",1,4761
"(2, 19, 9)",0,0
"(2, 19, 10)",1,5098
"(2, 20, 1)",1,8668
"(2, 20, 2)",1,353
"(2, 20, 3)",1,8986
"(2, 20, 4)",1,691
"(2, 20, 5)",1,9335
"(2, 20, 6)",1,1052
"(2, 20, 7)",1,9691
"(2, 20, 8)",1,7652
"(2, 20, 9)",1,10038
"(2, 20, 10)",1,7986
"(2, 21, 1)",1,4943
"(2, 21, 2)",1,7293
"(2, 21, 3)",1,5268
"(2, 21, 4)",1,3210
"(2, 21, 5)",1,5640
"(2, 21, 6)",1,3569
"(2, 21, 7)",1,5975
"(2, 21, 8)",1,3918
"(2, 21, 9)",1,6326
"(2, 21, 10)",1,4262
"(2, 22, 1)",1,7572
"(2, 22, 2)",1,5572
"(2, 22, 3)",1,3498
"(2, 22, 4)",1,5907
"(2, 22, 5)",1,3860
"(2, 22, 6)",0,0
"(2, 22, 7)",1,4200
"(2, 22, 8)",1,2109
"(2, 22, 9)",0,0
"(2, 22, 10)",0,0
"(2, 23, 1)",1,10018
"(2, 23, 2)",1,1762
"(2, 23, 3)",1,10371
"(2, 23, 4)",1,2104
"(2, 23, 5)",1,10739
"(2, 23, 6)",1,8671
"(2, 23, 7)",1,357
"(2, 23, 8)",1,8991
"(2, 23, 9)",1,694
"(2, 23, 10)",0,0
"(2, 24, 1)",1,2296
"(2, 24, 2)",1,4747
"(2, 24, 3)",1,2647
"(2, 24, 4)",1,5084
"(2, 24, 5)",1,3007
"(2, 24, 6)",1,888
"(2, 24, 7)",1,3360
"(2, 24, 8)",1,1246
"(2, 24, 9)",1,3703
"(2, 24, 10)",0,0
"(3, 1, 1)",1,10681
"(3, 1, 2)",1,8612
"(3, 1, 3)",1,306
"(3, 1, 4)",1,8944
"(3, 1, 5)",1,6933
"(3, 1, 6)",1,9296
"(3, 1, 7)",1,7263
"(3, 1, 8)",1,9654
"(3, 1, 9)",1,7612
"(3, 1, 10)",1,10004
"(3, 2, 1)",1,6929
"(3, 2, 2)",0,0
"(3, 2, 3)",0,0
"(3, 2, 4)",1,5235
"(3, 2, 5)",1,3180
"(3, 2, 6)",1,5605
"(3, 2, 7)",1,3528
"(3, 2, 8)",0,0
"(3, 2, 9)",1,3888
"(3, 2, 10)",1,1789
"(3, 3, 1)",1,5160
"(3, 3, 2)",1,3098
"(3, 3, 3)",1,5509
"(3, 3, 4)",1,3450
"(3, 3, 5)",1,5859
"(3, 3, 6)",0,0
"(3, 3, 7)",1,1707
"(3, 3, 8)",1,4152
"(3, 3, 9)",0,0
"(3, 3, 10)",0,0
"(3, 4, 1)",1,1338
"(3, 4, 2)",1,9965
"(3, 4, 3)",1,1702
"(3, 4, 4)",1,10321
"(3, 4, 5)",1,8259
"(3, 4, 6)",1,10683
"(3, 4, 7)",1,8615
"(3, 4, 8)",1,311
"(3, 4, 9)",1,8947
"(3, 4, 10)",1,6935
"(3, 5, 1)",1,4357
"(3, 5, 2)",1,2244
"(3, 5, 3)",1,4704
"(3, 5, 4)",1,2604
"(3, 5, 5)",1,509
"(3, 5, 6)",1,2967
"(3, 5, 7)",1,856
"(3, 5, 8)",1,3323
"(3, 5, 9)",1,1219
"(3, 5, 10)",1,3671
"(3, 6, 1)",1,7251
"(3, 6, 2)",1,5224
"(3, 6, 3)",1,7597
"(3, 6, 4)",0,0
"(3, 6, 5)",1,3514
"(3, 6, 6)",1,5928
"(3, 6, 7)",1,3879
"(3, 6, 8)",0,0
"(3, 6, 9)",0,0
"(3, 6, 10)",1,6615
"(3, 7, 1)",1,9409
"(3, 7, 2)",0,0
"(3, 7, 3)",0,0
"(3, 7, 4)",1,7726
"(3, 7, 5)",0,0
"(3, 7, 6)",1,8068
"(3, 7, 7)",1,6054
"(3, 7, 8)",0,0
"(3, 7, 9)",1,6404
"(3, 7, 10)",0,0
"(3, 8, 1)",1,1689
"(3, 8, 2)",1,10306
"(3, 8, 3)",1,2053
"(3, 8, 4)",1,10669
"(3, 8, 5)",1,2397
"(3, 8, 6)",1,296
"(3, 8, 7)",1,8939
"(3, 8, 8)",1,642
"(3, 8, 9)",1,9288
"(3, 8, 10)",1,998
"(3, 9, 1)",1,8602
"(3, 9, 2)",1,6590
"(3, 9, 3)",1,8937
"(3, 9, 4)",1,6923
"(3, 9, 5)",1,4890
"(3, 9, 6)",1,7253
"(3, 9, 7)",1,5226
"(3, 9, 8)",1,7602
"(3, 9, 9)",1,5595
"(3, 9, 10)",1,3519
"(3, 10, 1)",1,840
"(3, 10, 2)",0,0
"(3, 10, 3)",1,1203
"(3, 10, 4)",1,9839
"(3, 10, 5)",1,7796
"(3, 10, 6)",0,0
"(3, 10, 7)",0,0
"(3, 10, 8)",0,0
"(3, 10, 9)",1,8478
"(3, 10, 10)",0,0
"(3, 11, 1)",1,3087
"(3, 11, 2)",0,0
"(3, 11, 3)",1,3437
"(3, 11, 4)",0,0
"(3, 11, 5)",0,0
"(3, 11, 6)",0,0
"(3, 11, 7)",1,10308
"(3, 11, 8)",1,2055
"(3, 11, 9)",1,10674
"(3, 11, 10)",0,0
"(3, 12, 1)",1,6041
"(3, 12, 2)",1,3982
"(3, 12, 3)",1,6389
"(3, 12, 4)",1,4350
"(3, 12, 5)",1,6727
"(3, 12, 6)",1,4699
"(3, 12, 7)",1,2593
"(3, 12, 8)",1,5037
"(3, 12, 9)",1,2956
"(3, 12, 10)",0,0
"(3, 13, 1)",1,8925
"(3, 13, 2)",1,6908
"(3, 13, 3)",1,9270
"(3, 13, 4)",1,7237
"(3, 13, 5)",1,9626
"(3, 13, 6)",1,7584
"(3, 13, 7)",1,5581
"(3, 13, 8)",1,7930
"(3, 13, 9)",1,5913
"(3, 13, 10)",1,8268
"(3, 14, 1)",0,0
"(3, 14, 2)",1,3154
"(3, 14, 3)",1,5576
"(3, 14, 4)",1,3502
"(3, 14, 5)",1,1397
"(3, 14, 6)",1,3864
"(3, 14, 7)",0,0
"(3, 14, 8)",1,4203
"(3, 14, 9)",1,2110
"(3, 14, 10)",0,0
"(3, 15, 1)",0,0
"(3, 15, 2)",0,0
"(3, 15, 3)",1,3781
"(3, 15, 4)",1,1681
"(3, 15, 5)",0,0
"(3, 15, 6)",1,2043
"(3, 15, 7)",1,10659
"(3, 15, 8)",0,0
"(3, 15, 9)",0,0
"(3, 15, 10)",1,2759
"(3, 16, 1)",1,10296
"(3, 16, 2)",1,8238
"(3, 16, 3)",1,10655
"(3, 16, 4)",1,8594
"(3, 16, 5)",1,6581
"(3, 16, 6)",1,8927
"(3, 16, 7)",1,6914
"(3, 16, 8)",1,9278
"(3, 16, 9)",1,7242
"(3, 16, 10)",1,9631
"(3, 17, 1)",1,2581
"(3, 17, 2)",1,483
"(3, 17, 3)",1,2939
"(3, 17, 4)",1,830
"(3, 17, 5)",1,3294
"(3, 17, 6)",1,1193
"(3, 17, 7)",1,9827
"(3, 17, 8)",1,1558
"(3, 17, 9)",1,10175
"(3, 17, 10)",1,1919
"(3, 18, 1)",0,0
"(3, 18, 2)",1,7423
"(3, 18, 3)",0,0
"(3, 18, 4)",0,0
"(3, 18, 5)",1,5766
"(3, 18, 6)",1,8129
"(3, 18, 7)",1,6115
"(3, 18, 8)",0,0
"(3, 18, 9)",1,6456
"(3, 18, 10)",1,4414
"(3, 19, 1)",1,1749
"(3, 19, 2)",1,10366
"(3, 19, 3)",1,2096
"(3, 19, 4)",1,10730
"(3, 19, 5)",1,8663
"(3, 19, 6)",1,347
"(3, 19, 7)",0,0
"(3, 19, 8)",0,0
"(3, 19, 9)",1,9332
"(3, 19, 10)",1,7292
"(3, 20, 1)",1,10640
"(3, 20, 2)",1,8579
"(3, 20, 3)",1,272
"(3, 20, 4)",1,8918
"(3, 20, 5)",1,618
"(3, 20, 6)",1,9264
"(3, 20, 7)",1,7226
"(3, 20, 8)",1,9617
"(3, 20, 9)",1,7570
"(3, 20, 10)",1,9962
"(3, 21, 1)",1,6894
"(3, 21, 2)",1,4866
"(3, 21, 3)",1,7221
"(3, 21, 4)",1,5204
"(3, 21, 5)",1,3140
"(3, 21, 6)",1,5566
"(3, 21, 7)",1,3491
"(3, 21, 8)",1,5904
"(3, 21, 9)",1,3856
"(3, 21, 10)",1,6260
"(3, 22, 1)",1,9811
"(3, 22, 2)",1,7771
"(3, 22, 3)",0,0
"(3, 22, 4)",0,0
"(3, 22, 5)",0,0
"(3, 22, 6)",1,8453
"(3, 22, 7)",0,0
"(3, 22, 8)",1,8800
"(3, 22, 9)",0,0
"(3, 22, 10)",1,9138
"(3, 23, 1)",1,6099
"(3, 23, 2)",1,4045
"(3, 23, 3)",1,1956
"(3, 23, 4)",0,0
"(3, 23, 5)",0,0
"(3, 23, 6)",1,4741
"(3, 23, 7)",1,2641
"(3, 23, 8)",0,0
"(3, 23, 9)",1,3002
"(3, 23, 10)",0,0
"(3, 24, 1)",1,4320
"(3, 24, 2)",1,2215
"(3, 24, 3)",1,4671
"(3, 24, 4)",1,2568
"(3, 24, 5)",1,5008
"(3, 24, 6)",1,2931
"(3, 24, 7)",1,820
"(3, 24, 8)",1,3285
"(3, 24, 9)",1,1179
"(3, 24, 10)",1,3635
"(4, 1, 1)",1,5051
"(4, 1, 2)",1,7405
"(4, 1, 3)",1,5388
"(4, 1, 4)",1,7768
"(4, 1, 5)",1,5754
"(4, 1, 6)",1,8115
"(4, 1, 7)",1,6098
"(4, 1, 8)",1,4044
"(4, 1, 9)",1,6441
"(4, 1, 10)",1,4397
"(4, 2, 1)",0,0
"(4, 2, 2)",1,9572
"(4, 2, 3)",1,7526
"(4, 2, 4)",0,0
"(4, 2, 5)",1,7887
"(4, 2, 6)",0,0
"(4, 2, 7)",1,8223
"(4, 2, 8)",0,0
"(4, 2, 9)",0,0
"(4, 2, 10)",1,6570
"(4, 3, 1)",1,3960
"(4, 3, 2)",1,1865
"(4, 3, 3)",1,10488
"(4, 3, 4)",1,2210
"(4, 3, 5)",1,101
"(4, 3, 6)",1,2565
"(4, 3, 7)",1,467
"(4, 3, 8)",1,9106
"(4, 3, 9)",1,813
"(4, 3, 10)",1,9455
"(4, 4, 1)",1,6878
"(4, 4, 2)",1,4850
"(4, 4, 3)",1,2783
"(4, 4, 4)",1,5186
"(4, 4, 5)",1,3129
"(4, 4, 6)",1,5549
"(4, 4, 7)",1,3475
"(4, 4, 8)",1,5888
"(4, 4, 9)",1,3835
"(4, 4, 10)",1,1739
"(4, 5, 1)",1,9293
"(4, 5, 2)",1,1005
"(4, 5, 3)",1,9653
"(4, 5, 4)",1,1374
"(4, 5, 5)",1,10002
"(4, 5, 6)",1,7956
"(4, 5, 7)",1,10355
"(4, 5, 8)",1,8295
"(4, 5, 9)",0,0
"(4, 5, 10)",1,8648
"(4, 6, 1)",0,0
"(4, 6, 2)",1,9921
"(4, 6, 3)",0,0
"(4, 6, 4)",0,0
"(4, 6, 5)",1,8215
"(4, 6, 6)",0,0
"(4, 6, 7)",1,8566
"(4, 6, 8)",1,255
"(4, 6, 9)",0,0
"(4, 6, 10)",1,6881
"(4, 7, 1)",1,3802
"(4, 7, 2)",1,6215
"(4, 7, 3)",0,0
"(4, 7, 4)",0,0
"(4, 7, 5)",1,4512
"(4, 7, 6)",0,0
"(4, 7, 7)",0,0
"(4, 7, 8)",0,0
"(4, 7, 9)",1,5188
"(4, 7, 10)",1,3132
"(4, 8, 1)",1,454
"(4, 8, 2)",1,9087
"(4, 8, 3)",1,7067
"(4, 8, 4)",1,9439
"(4, 8, 5)",1,7399
"(4, 8, 6)",1,9797
"(4, 8, 7)",1,7756
"(4, 8, 8)",1,5748
"(4, 8, 9)",1,8100
"(4, 8, 10)",1,6088
"(4, 9, 1)",1,2965
"(4, 9, 2)",1,5379
"(4, 9, 3)",1,3320
"(4, 9, 4)",1,5745
"(4, 9, 5)",1,3670
"(4, 9, 6)",1,1581
"(4, 9, 7)",1,4030
"(4, 9, 8)",1,1944
"(4, 9, 9)",1,4388
"(4, 9, 10)",0,0
"(4, 10, 1)",1,5670
"(4, 10, 2)",1,3601
"(4, 10, 3)",0,0
"(4, 10, 4)",0,0
"(4, 10, 5)",1,1858
"(4, 10, 6)",0,0
"(4, 10, 7)",1,2203
"(4, 10, 8)",1,4653
"(4, 10, 9)",1,2553
"(4, 10, 10)",0,0
"(4, 11, 1)",1,8549
"(4, 11, 2)",1,6546
"(4, 11, 3)",1,4501
"(4, 11, 4)",0,0
"(4, 11, 5)",1,4841
"(4, 11, 6)",1,7193
"(4, 11, 7)",1,5178
"(4, 11, 8)",1,7535
"(4, 11, 9)",1,5532
"(4, 11, 10)",0,0
"(4, 12, 1)",1,294
"(4, 12, 2)",1,2769
"(4, 12, 3)",1,640
"(4, 12, 4)",1,3117
"(4, 12, 5)",1,996
"(4, 12, 6)",1,3468
"(4, 12, 7)",1,1359
"(4, 12, 8)",1,9992
"(4, 12, 9)",1,1727
"(4, 12, 10)",1,10346
"(4, 13, 1)",1,7742
"(4, 13, 2)",1,5729
"(4, 13, 3)",1,3658
"(4, 13, 4)",1,6072
"(4, 13, 5)",1,4018
"(4, 13, 6)",1,6420
"(4, 13, 7)",1,4376
"(4, 13, 8)",1,2267
"(4, 13, 9)",1,4719
"(4, 13, 10)",1,2620
"(4, 14, 1)",1,9909
"(4, 14, 2)",1,7863
"(4, 14, 3)",1,5850
"(4, 14, 4)",1,8202
"(4, 14, 5)",1,6205
"(4, 14, 6)",1,8551
"(4, 14, 7)",1,6550
"(4, 14, 8)",1,8891
"(4, 14, 9)",0,0
"(4, 14, 10)",0,0
"(4, 15, 1)",0,0
"(4, 15, 2)",1,75
"(4, 15, 3)",1,8750
"(4, 15, 4)",0,0
"(4, 15, 5)",0,0
"(4, 15, 6)",1,782
"(4, 15, 7)",0,0
"(4, 15, 8)",1,1143
"(4, 15, 9)",1,9782
"(4, 15, 10)",0,0
"(4, 16, 1)",1,4697
"(4, 16, 2)",1,7056
"(4, 16, 3)",1,5035
"(4, 16, 4)",1,7385
"(4, 16, 5)",1,5368
"(4, 16, 6)",1,7744
"(4, 16, 7)",1,5734
"(4, 16, 8)",1,3661
"(4, 16, 9)",1,6074
"(4, 16, 10)",1,4021
"(4, 17, 1)",1,7583
"(4, 17, 2)",1,9971
"(4, 17, 3)",1,7928
"(4, 17, 4)",1,10327
