"( Bay_id , aisle_id , level_id )",Pallet_id
"(53,8,9)",182
"(28,22,2)",183
"(20,23,8)",184
"(17,8,5)",185
"(52,9,5)",186
"(17,11,10)",187
"(36,12,7)",188
"(16,12,6)",189
"(48,18,5)",190
"(28,18,4)",191
"(45,3,2)",192
"(20,15,9)",193
"(19,17,1)",194
"(39,17,2)",195
"(12,21,6)",196
"(36,5,4)",197
"(9,6,3)",198
"(44,7,3)",199
"(3,20,3)",200
"(29,9,9)",201
"(9,9,8)",202
"(21,12,1)",203
"(56,13,1)",204
"(20,8,6)",205
"(32,14,4)",206
"(12,14,3)",207
"(39,12,8)",208
"(28,3,2)",209
"(48,3,3)",210
"(8,23,3)",211
"(3,15,9)",212
"(20,4,8)",213
"(48,6,8)",214
"(37,13,10)",215
"(39,5,5)",216
"(49,19,8)",217
"(39,8,10)",218
"(12,9,9)",219
"(4,12,1)",220
"(3,8,6)",221
"(40,21,10)",222
"(52,24,3)",223
"(39,1,7)",224
"(12,2,6)",225
"(32,2,7)",226
"(3,1,3)",227
"(56,10,9)",228
"(11,3,2)",229
"(52,20,5)",230
"(22,5,5)",231
"(36,23,7)",232
"(6,8,7)",233
"(55,24,4)",234
"(23,21,10)",235
"(35,24,3)",236
"(52,12,6)",237
"(22,1,7)",238
"(15,2,7)",239
"(14,3,3)",240
"(55,17,1)",241
"(6,4,9)",242
"(55,20,6)",243
"(40,2,10)",244
"(7,17,9)",245
"(35,19,9)",246
"(27,1,2)",247
"(39,23,8)",248
"(18,24,3)",249
"(35,12,6)",250
"(26,14,8)",251
"(19,15,8)",252
"(1,7,2)",253
"(55,5,4)",254
"(23,2,10)",255
"(35,5,3)",256
"(11,21,5)",257
"(2,20,2)",258
"(38,12,3)",259
"(55,8,9)",260
"(22,23,8)",261
"(2,23,7)",262
"(19,8,5)",263
"(50,18,1)",264
"(19,11,10)",265
"(31,14,3)",266
"(54,1,2)",267
"(34,21,3)",268
"(18,12,6)",269
"(30,18,4)",270
"(2,15,8)",271
"(6,19,7)",272
"(18,5,3)",273
"(5,20,3)",274
"(2,8,5)",275
"(14,14,3)",276
"(26,20,1)",277
"(5,16,5)",278
"(30,3,2)",279
"(13,5,10)",280
"(22,4,8)",281
"(2,4,7)",282
"(42,20,10)",283
"(34,2,3)",284
"(46,24,9)",285
"(42,4,2)",286
"(5,8,6)",287
"(42,13,7)",288
"(5,1,3)",289
"(17,9,6)",290
"(8,8,3)",291
"(5,4,8)",292
"(54,12,2)",293
"(1,13,8)",294
"(50,21,2)",295
"(25,13,7)",296
"(41,23,4)",297
"(46,5,9)",298
"(34,24,4)",299
"(13,20,8)",300
"(21,22,7)",301
"(38,10,10)",302
"(45,9,10)",303
"(20,2,4)",304
"(32,24,10)",305
"(41,18,10)",306
"(33,21,2)",307
"(53,21,3)",308
"(32,17,7)",309
"(50,9,5)",310
"(25,1,10)",311
"(17,24,4)",312
"(41,8,2)",313
"(37,7,8)",314
"(56,9,1)",315
"(41,11,7)",316
"(51,14,6)",317
"(4,15,4)",318
"(56,1,2)",319
"(36,21,3)",320
"(41,3,8)",321
"(21,3,7)",322
"(15,17,7)",323
"(53,9,6)",324
"(33,9,5)",325
"(32,5,10)",326
"(12,5,9)",327
"(24,8,2)",328
"(24,11,7)",329
"(4,10,10)",330
"(23,12,3)",331
"(45,24,8)",332
"(25,24,7)",333
"(20,17,2)",334
"(51,2,9)",335
"(43,5,1)",336
"(19,21,3)",337
"(36,9,6)",338
"(16,9,5)",339
"(20,13,4)",340
"(15,5,10)",341
"(27,11,8)",342
"(36,2,3)",343
"(48,24,9)",344
"(3,17,2)",345
"(48,8,1)",346
"(25,12,10)",347
"(27,4,5)",348
"(20,5,5)",349
"(55,6,5)",350
"(44,13,7)",351
"(27,3,9)",352
"(26,5,1)",353
"(19,9,6)",354
"(40,23,3)",355
"(10,8,3)",356
"(12,20,7)",357
"(44,9,9)",358
"(19,2,3)",359
"(11,24,8)",360
"(6,17,3)",361
"(6,20,8)",362
"(10,4,5)",363
"(51,17,7)",364
"(31,17,6)",365
"(44,1,10)",366
"(4,21,10)",367
"(6,13,5)",368
"(56,7,8)",369
"(15,20,8)",370
"(23,22,7)",371
"(14,24,9)",372
"(15,16,10)",373
"(46,22,5)",374
"(43,18,10)",375
"(26,23,4)",376
"(31,5,9)",377
"(11,5,8)",378
"(34,12,9)",379
"(6,1,8)",380
"(30,9,10)",381
"(27,14,9)",382
"(50,1,8)",383
"(23,3,7)",384
"(46,10,8)",385
"(26,8,2)",386
"(38,16,5)",387
"(14,5,9)",388
"(46,3,5)",389
"(10,14,9)",390
"(22,17,2)",391
"(38,9,2)",392
"(2,17,1)",393
"(26,4,4)",394
"(10,7,6)",395
"(38,1,3)",396
"(30,24,8)",397
"(41,9,3)",398
"(13,6,7)",399
"(2,5,4)",400
"(53,24,6)",401
"(5,13,4)",402
"(21,1,3)",403
"(49,13,4)",404
"(34,15,10)",405
"(42,17,9)",406
"(46,21,8)",407
"(8,12,5)",408
"(36,24,6)",409
"(54,16,4)",410
"(53,12,9)",411
"(33,12,8)",412
"(8,5,2)",413
"(9,18,2)",414
"(49,1,7)",415
"(29,21,8)",416
"(53,5,6)",417
"(9,21,7)",418
"(41,24,1)",419
"(20,20,5)",420
"(48,22,5)",421
"(13,24,10)",422
"(17,8,7)",423
"(52,9,7)",424
"(25,10,6)",425
"(37,16,4)",426
"(16,12,8)",427
"(9,13,8)",428
"(13,17,7)",429
"(48,18,7)",430
"(25,3,3)",431
"(39,17,4)",432
"(12,18,3)",433
"(37,9,1)",434
"(12,21,8)",435
"(31,23,1)",436
"(9,6,5)",437
"(36,5,6)",438
"(24,24,1)",439
"(3,20,5)",440
"(21,12,3)",441
"(56,13,3)",442
"(20,8,8)",443
"(33,18,1)",444
"(56,22,8)",445
"(29,2,8)",446
"(11,15,1)",447
"(40,9,2)",448
"(15,21,9)",449
"(39,5,7)",450
"(7,24,1)",451
"(51,11,5)",452
"(4,12,3)",453
"(8,16,2)",454
"(3,8,8)",455
"(52,24,5)",456
"(27,20,4)",457
"(51,4,2)",458
"(24,5,1)",459
"(6,16,8)",460
"(11,3,4)",461
"(31,6,10)",462
"(23,9,2)",463
"(43,9,3)",464
"(27,13,1)",465
"(22,5,7)",466
"(44,22,3)",467
"(55,24,6)",468
"(52,12,8)",469
"(15,2,9)",470
"(27,5,2)",471
"(27,8,7)",472
"(36,15,10)",473
"(16,15,9)",474
"(55,17,3)",475
"(26,9,3)",476
"(55,20,8)",477
"(28,21,7)",478
"(46,1,1)",479
"(47,22,4)",480
"(27,1,4)",481
"(12,24,9)",482
"(18,24,5)",483
"(55,12,9)",484
"(35,12,8)",485
"(10,5,2)",486
"(39,16,7)",487
"(19,15,10)",488
"(44,6,8)",489
"(31,21,8)",490
"(55,5,6)",491
"(35,5,5)",492
"(11,21,7)",493
"(2,20,4)",494
"(47,11,3)",495
"(28,9,10)",496
"(2,23,9)",497
"(19,8,7)",498
"(54,1,4)",499
"(34,21,5)",500
"(43,20,3)",501
"(18,12,8)",502
"(7,23,4)",503
"(47,6,9)",504
"(34,14,2)",505
"(18,5,5)",506
"(42,16,1)",507
"(5,20,5)",508
"(11,9,10)",509
"(30,11,3)",510
"(2,8,7)",511
"(14,14,5)",512
"(26,20,3)",513
"(5,16,7)",514
"(34,9,8)",515
"(46,12,1)",516
"(22,4,10)",517
"(53,10,5)",518
"(2,4,9)",519
"(17,14,2)",520
"(17,13,6)",521
"(42,4,4)",522
"(5,8,8)",523
"(13,23,2)",524
"(42,13,9)",525
"(54,19,7)",526
"(17,9,8)",527
"(29,12,1)",528
"(8,8,5)",529
"(5,4,10)",530
"(32,20,1)",531
"(45,4,5)",532
"(18,23,8)",533
"(1,13,10)",534
"(36,3,2)",535
"(38,15,6)",536
"(50,21,4)",537
"(13,11,5)",538
"(25,13,9)",539
"(12,12,1)",540
"(34,24,6)",541
"(54,7,10)",542
"(41,22,10)",543
"(21,22,9)",544
"(13,4,2)",545
"(20,2,6)",546
"(50,16,10)",547
"(21,15,6)",548
"(49,17,6)",549
"(53,21,5)",550
"(33,21,4)",551
"(38,3,9)",552
"(50,9,7)",553
"(32,1,1)",554
"(17,24,6)",555
"(37,7,10)",556
"(33,13,5)",557
"(40,12,5)",558
"(33,16,10)",559
"(24,15,7)",560
"(4,15,6)",561
"(56,1,4)",562
"(36,21,5)",563
"(41,3,10)",564
"(16,21,4)",565
"(56,4,9)",566
"(33,9,7)",567
"(20,24,7)",568
"(24,8,4)",569
"(17,12,9)",570
"(16,14,1)",571
"(52,13,9)",572
"(44,16,1)",573
"(36,14,2)",574
"(43,12,6)",575
"(23,12,5)",576
"(16,13,5)",577
"(45,24,10)",578
"(20,17,4)",579
"(16,16,10)",580
"(32,23,2)",581
"(27,15,8)",582
"(39,21,6)",583
"(19,21,5)",584
"(24,3,10)",585
"(4,3,9)",586
"(43,5,3)",587
"(16,6,2)",588
"(10,20,2)",589
"(43,8,8)",590
"(36,9,8)",591
"(55,11,1)",592
"(48,12,1)",593
"(16,9,7)",594
"(20,13,6)",595
"(3,24,7)",596
"(7,8,4)",597
"(37,22,8)",598
"(7,11,9)",599
"(19,14,2)",600
"(51,20,1)",601
"(36,2,5)",602
"(28,24,10)",603
"(3,17,4)",604
"(48,8,3)",605
"(15,23,2)",606
"(20,5,7)",607
"(35,6,6)",608
"(32,11,5)",609
"(44,13,9)",610
"(7,3,10)",611
"(26,5,3)",612
"(3,10,1)",613
"(19,9,8)",614
"(10,8,5)",615
"(12,20,9)",616
"(47,21,9)",617
"(22,14,3)",618
"(39,2,6)",619
"(11,24,10)",620
"(51,8,4)",621
"(6,20,10)",622
"(3,5,7)",623
"(15,11,5)",624
"(51,17,9)",625
"(23,22,9)",626
"(15,4,2)",627
"(6,6,4)",628
"(6,5,8)",629
"(55,21,5)",630
"(35,21,4)",631
"(7,18,8)",632
"(19,24,6)",633
"(46,15,4)",634
"(6,1,10)",635
"(46,18,9)",636
"(38,21,1)",637
"(7,14,10)",638
"(50,1,10)",639
"(39,20,9)",640
"(18,21,4)",641
"(23,3,9)",642
"(3,23,10)",643
"(38,13,2)",644
"(35,9,7)",645
"(2,24,6)",646
"(38,16,7)",647
"(29,15,4)",648
"(1,4,3)",649
"(21,21,1)",650
"(54,5,6)",651
"(22,17,4)",652
"(2,17,3)",653
"(38,9,4)",654
"(22,20,9)",655
"(26,3,10)",656
"(18,6,2)",657
"(21,13,2)",658
"(18,9,7)",659
"(22,13,6)",660
"(38,4,10)",661
"(34,11,1)",662
"(18,2,4)",663
"(41,9,5)",664
"(21,9,4)",665
"(32,8,2)",666
"(2,5,6)",667
"(53,24,8)",668
"(49,4,1)",669
"(8,17,1)",670
"(5,13,6)",671
"(21,1,5)",672
"(8,12,7)",673
"(54,16,6)",674
"(8,5,4)",675
"(38,19,8)",676
"(20,11,2)",677
"(9,18,4)",678
"(49,1,9)",679
"(29,21,10)",680
"(21,24,2)",681
"(9,21,9)",682
"(41,24,3)",683
"(27,2,3)",684
"(37,16,6)",685
"(39,8,1)",686
"(41,20,5)",687
"(48,15,4)",688
"(16,12,10)",689
"(54,4,9)",690
"(56,17,3)",691
"(13,17,9)",692
"(48,18,9)",693
"(28,18,8)",694
"(45,3,6)",695
"(40,21,1)",696
"(37,9,3)",697
"(12,21,10)",698
"(24,24,3)",699
"(41,12,6)",700
"(21,12,5)",701
"(56,13,5)",702
"(20,8,10)",703
"(47,12,2)",704
"(37,1,4)",705
"(37,4,9)",706
"(8,20,2)",707
"(43,21,2)",708
"(48,3,7)",709
"(23,21,1)",710
"(8,23,7)",711
"(40,9,4)",712
"(27,24,4)",713
"(7,24,3)",714
"(12,6,8)",715
"(39,5,9)",716
"(31,8,1)",717
"(51,11,7)",718
"(24,12,6)",719
"(4,12,5)",720
"(8,16,4)",721
"(3,8,10)",722
"(31,10,10)",723
"(40,2,1)",724
"(52,24,7)",725
"(27,17,1)",726
"(27,20,6)",727
"(4,5,2)",728
"(31,3,7)",729
"(43,9,5)",730
"(23,9,4)",731
"(27,13,3)",732
"(22,5,9)",733
"(14,8,1)",734
"(10,24,4)",735
"(44,22,5)",736
"(7,12,6)",737
"(23,2,1)",738
"(55,24,8)",739
"(10,17,1)",740
"(52,12,10)",741
"(27,5,4)",742
"(7,5,3)",743
"(1,19,3)",744
"(44,18,7)",745
"(27,8,9)",746
"(26,9,5)",747
"(10,13,3)",748
"(46,1,3)",749
"(19,20,6)",750
"(27,1,6)",751
"(18,24,7)",752
"(56,16,6)",753
"(47,15,3)",754
"(35,12,10)",755
"(10,5,4)",756
"(47,18,8)",757
"(22,11,2)",758
"(43,24,3)",759
"(11,21,9)",760
"(23,24,2)",761
"(31,21,10)",762
"(2,20,6)",763
"(30,22,6)",764
"(13,5,1)",765
"(19,8,9)",766
"(31,14,7)",767
"(42,20,1)",768
"(34,21,7)",769
"(43,20,5)",770
"(18,12,10)",771
"(5,11,2)",772
"(50,10,6)",773
"(14,21,10)",774
"(26,24,3)",775
"(11,6,7)",776
"(42,16,3)",777
"(5,20,7)",778
"(46,20,2)",779
"(46,19,6)",780
"(2,8,9)",781
"(50,3,3)",782
"(50,6,8)",783
"(26,20,5)",784
"(42,8,4)",785
"(34,9,10)",786
"(1,22,4)",787
"(42,1,1)",788
"(17,13,8)",789
"(42,4,6)",790
"(53,6,9)",791
"(45,9,1)",792
"(32,24,1)",793
"(17,6,5)",794
"(14,2,10)",795
"(1,17,10)",796
"(5,1,7)",797
"(17,9,10)",798
"(9,12,2)",799
"(29,12,3)",800
"(41,18,1)",801
"(13,15,5)",802
"(45,1,2)",803
"(25,1,1)",804
"(1,10,7)",805
"(13,18,10)",806
"(32,20,3)",807
"(45,4,7)",808
"(18,23,10)",809
"(36,3,4)",810
"(9,4,3)",811
"(48,9,2)",812
"(9,7,8)",813
"(50,21,6)",814
"(13,11,7)",815
"(37,19,9)",816
"(32,12,4)",817
"(12,12,3)",818
"(34,24,8)",819
"(24,18,1)",820
"(13,4,4)",821
"(28,1,2)",822
"(50,13,7)",823
"(20,2,8)",824
"(32,5,1)",825
"(41,15,9)",826
"(21,15,8)",827
"(49,17,8)",828
"(33,21,6)",829
"(50,9,9)",830
"(32,1,3)",831
"(17,24,8)",832
"(49,10,5)",833
"(53,14,4)",834
"(24,6,4)",835
"(33,13,7)",836
"(17,17,5)",837
"(52,18,5)",838
"(45,19,5)",839
"(49,3,2)",840
"(25,19,4)",841
"(16,18,1)",842
"(42,7,7)",843
"(56,1,6)",844
"(36,21,7)",845
"(16,21,6)",846
"(53,9,10)",847
"(33,9,9)",848
"(25,12,1)",849
"(45,12,2)",850
"(20,24,9)",851
"(44,16,3)",852
"(29,18,9)",853
"(43,12,8)",854
"(16,13,7)",855
"(48,20,2)",856
"(20,17,6)",857
"(33,1,10)",858
"(25,4,2)",859
"(12,23,3)",860
"(52,6,8)",861
"(39,21,8)",862
"(19,21,7)",863
"(51,24,1)",864
"(16,6,4)",865
"(36,9,10)",866
"(16,9,9)",867
"(48,12,3)",868
"(20,13,8)",869
"(3,24,9)",870
"(35,10,6)",871
"(37,22,10)",872
"(39,14,5)",873
"(47,16,4)",874
"(44,1,1)",875
"(51,20,3)",876
"(31,20,2)",877
"(4,21,1)",878
"(44,4,6)",879
"(3,17,6)",880
"(48,8,5)",881
"(16,1,10)",882
"(15,23,4)",883
"(20,5,9)",884
"(47,9,1)",885
"(32,11,7)",886
"(3,10,3)",887
"(56,19,9)",888
"(31,12,3)",889
"(11,12,2)",890
"(15,16,1)",891
"(10,8,7)",892
"(2,14,4)",893
"(56,12,6)",894
"(39,2,8)",895
"(51,5,1)",896
"(51,8,6)",897
"(30,9,1)",898
"(51,1,3)",899
"(14,12,3)",900
"(6,13,9)",901
"(15,4,4)",902
"(22,2,8)",903
"(2,2,7)",904
"(6,5,10)",905
"(55,21,7)",906
"(35,21,6)",907
"(46,6,1)",908
"(26,23,8)",909
"(19,24,8)",910
"(38,20,7)",911
"(54,10,2)",912
"(18,21,6)",913
"(55,9,10)",914
"(35,9,9)",915
"(2,24,8)",916
"(38,16,9)",917
"(26,8,6)",918
"(13,9,3)",919
"(18,14,3)",920
"(54,5,8)",921
"(22,17,6)",922
"(2,17,5)",923
"(38,9,6)",924
"(37,10,2)",925
"(18,6,4)",926
"(21,13,4)",927
"(18,9,9)",928
"(30,12,2)",929
"(22,13,8)",930
"(5,17,6)",931
"(41,9,7)",932
"(2,5,8)",933
"(42,22,7)",934
"(17,15,1)",935
"(14,11,6)",936
"(41,2,4)",937
"(34,3,4)",938
"(8,17,3)",939
"(5,13,8)",940
"(34,6,9)",941
"(41,1,8)",942
"(21,1,7)",943
"(53,8,2)",944
"(33,7,5)",945
"(54,20,6)",946
"(5,5,9)",947
"(25,22,7)",948
"(8,12,9)",949
"(42,10,10)",950
"(20,18,7)",951
"(54,16,8)",952
"(24,1,8)",953
"(9,9,1)",954
"(45,15,5)",955
"(8,5,6)",956
"(20,11,4)",957
"(37,21,2)",958
"(37,20,6)",959
"(41,24,5)",960
"(21,24,4)",961
"(48,22,9)",962
"(20,4,1)",963
"(37,13,3)",964
"(37,16,8)",965
"(39,8,3)",966
"(41,20,7)",967
"(48,15,6)",968
"(28,15,5)",969
"(56,17,5)",970
"(40,21,3)",971
"(37,9,5)",972
"(24,24,5)",973
"(4,24,4)",974
"(9,6,9)",975
"(44,7,9)",976
"(56,10,2)",977
"(41,12,8)",978
"(21,12,7)",979
"(3,4,1)",980
"(56,13,7)",981
"(53,18,6)",982
"(33,18,5)",983
"(40,16,9)",984
"(37,1,6)",985
"(17,21,7)",986
"(31,15,6)",987
"(49,7,4)",988
"(8,20,4)",989
"(43,21,4)",990
"(28,3,8)",991
"(23,21,3)",992
"(8,23,9)",993
"(40,9,6)",994
"(7,24,5)",995
"(12,6,10)",996
"(36,15,1)",997
"(24,12,8)",998
"(6,4,2)",999
"(23,13,4)",1000
"(15,14,10)",1001
"(7,17,2)",1002
"(35,19,2)",1003
"(40,1,7)",1004
"(27,20,8)",1005
"(24,5,5)",1006
"(4,5,4)",1007
"(36,11,3)",1008
"(31,3,9)",1009
"(43,9,7)",1010
"(23,9,6)",1011
"(27,13,5)",1012
"(55,15,5)",1013
"(27,12,9)",1014
"(26,14,1)",1015
"(19,15,1)",1016
"(7,12,8)",1017
"(19,18,6)",1018
"(23,2,3)",1019
"(55,24,10)",1020
"(10,17,3)",1021
"(55,8,2)",1022
"(23,1,7)",1023
"(7,5,5)",1024
"(44,18,9)",1025
"(19,11,3)",1026
"(14,3,9)",1027
"(26,9,7)",1028
"(3,14,5)",1029
"(46,1,5)",1030
"(27,1,8)",1031
"(10,12,9)",1032
"(2,15,1)",1033
"(56,16,8)",1034
"(10,5,6)",1035
"(22,11,4)",1036
"(43,24,5)",1037
"(23,24,4)",1038
"(13,5,3)",1039
"(22,4,1)",1040
"(42,20,3)",1041
"(46,24,2)",1042
"(43,20,7)",1043
"(26,24,5)",1044
"(42,16,5)",1045
"(5,20,9)",1046
"(5,4,1)",1047
"(46,19,8)",1048
"(14,14,9)",1049
"(26,17,2)",1050
"(29,24,2)",1051
"(9,24,1)",1052
"(26,20,7)",1053
"(42,8,6)",1054
"(46,12,5)",1055
"(30,3,8)",1056
"(53,10,9)",1057
"(38,18,2)",1058
"(1,22,6)",1059
"(42,1,3)",1060
"(17,13,10)",1061
"(46,5,2)",1062
"(26,12,8)",1063
"(42,4,8)",1064
"(13,20,1)",1065
"(41,22,1)",1066
"(53,3,6)",1067
"(45,9,3)",1068
"(32,24,3)",1069
"(29,12,5)",1070
"(9,12,4)",1071
"(45,1,4)",1072
"(25,1,3)",1073
"(1,10,9)",1074
"(32,20,5)",1075
"(45,4,9)",1076
"(37,7,1)",1077
"(24,22,1)",1078
"(36,3,6)",1079
"(9,4,5)",1080
"(13,8,4)",1081
"(48,9,4)",1082
"(9,7,10)",1083
"(21,10,3)",1084
"(12,12,5)",1085
"(34,24,10)",1086
"(24,18,3)",1087
"(48,2,1)",1088
"(13,4,6)",1089
"(41,6,6)",1090
"(50,13,9)",1091
"(8,21,5)",1092
"(20,2,10)",1093
"(12,5,2)",1094
"(32,5,3)",1095
"(40,7,2)",1096
"(49,17,10)",1097
"(4,10,3)",1098
"(53,21,9)",1099
"(45,24,1)",1100
"(33,21,8)",1101
"(52,22,5)",1102
"(25,23,4)",1103
"(17,24,10)",1104
"(49,10,7)",1105
"(33,13,9)",1106
"(52,15,2)",1107
"(15,5,3)",1108
"(17,17,7)",1109
"(52,18,7)",1110
"(45,19,7)",1111
"(42,7,9)",1112
"(56,1,8)",1113
"(44,20,3)",1114
"(36,21,9)",1115
"(16,21,8)",1116
"(48,24,2)",1117
"(28,24,1)",1118
"(45,12,4)",1119
"(25,12,3)",1120
"(8,2,5)",1121
"(9,15,5)",1122
"(44,16,5)",1123
"(48,20,4)",1124
"(43,12,10)",1125
"(16,13,9)",1126
"(35,15,2)",1127
"(20,17,8)",1128
"(25,4,4)",1129
"(32,23,6)",1130
"(12,23,5)",1131
"(52,6,10)",1132
"(25,7,9)",1133
"(44,9,2)",1134
"(51,24,3)",1135
"(19,21,9)",1136
"(31,24,2)",1137
"(48,12,5)",1138
"(28,12,4)",1139
"(55,10,9)",1140
"(40,18,2)",1141
"(39,14,7)",1142
"(51,20,5)",1143
"(24,21,4)",1144
"(36,2,9)",1145
"(19,13,10)",1146
"(18,15,2)",1147
"(4,21,3)",1148
"(44,4,8)",1149
"(56,7,1)",1150
"(15,20,1)",1151
"(31,20,4)",1152
"(48,8,7)",1153
"(15,23,6)",1154
"(47,9,3)",1155
"(32,11,9)",1156
"(12,11,8)",1157
"(14,24,2)",1158
"(51,13,2)",1159
"(51,12,6)",1160
"(31,12,5)",1161
"(11,12,4)",1162
"(10,8,9)",1163
"(23,18,2)",1164
"(22,14,7)",1165
"(7,21,4)",1166
"(31,5,2)",1167
"(47,4,9)",1168
"(6,17,9)",1169
"(34,12,2)",1170
"(51,8,8)",1171
"(4,9,6)",1172
"(18,3,5)",1173
"(6,1,1)",1174
"(15,8,4)",1175
"(30,9,3)",1176
"(7,14,1)",1177
"(50,1,1)",1178
"(51,1,5)",1179
"(14,12,5)",1180
"(15,4,6)",1181
"(14,5,2)",1182
"(23,15,10)",1183
"(55,21,9)",1184
"(35,21,8)",1185
"(19,24,10)",1186
"(1,16,4)",1187
"(38,20,9)",1188
"(1,8,5)",1189
"(18,21,8)",1190
"(1,11,10)",1191
"(38,13,6)",1192
"(26,8,8)",1193
"(13,9,5)",1194
"(18,14,5)",1195
"(34,22,6)",1196
"(41,21,6)",1197
"(18,13,9)",1198
"(22,17,8)",1199
"(2,17,7)",1200
"(14,23,5)",1201
"(37,10,4)",1202
"(5,22,2)",1203
"(34,18,8)",1204
"(21,13,6)",1205
"(30,12,4)",1206
"(22,13,10)",1207
"(53,19,5)",1208
"(38,1,9)",1209
"(5,17,8)",1210
"(41,9,9)",1211
"(21,9,8)",1212
"(33,12,1)",1213
"(53,12,2)",1214
"(5,10,5)",1215
"(34,3,6)",1216
"(29,21,1)",1217
"(49,4,5)",1218
"(5,13,10)",1219
"(46,9,4)",1220
"(53,8,4)",1221
"(21,1,9)",1222
"(13,24,3)",1223
"(53,7,8)",1224
"(17,11,5)",1225
"(4,6,3)",1226
"(45,13,5)",1227
"(54,20,8)",1228
"(36,12,2)",1229
"(16,12,1)",1230
"(9,13,1)",1231
"(45,6,2)",1232
"(20,18,9)",1233
"(12,21,1)",1234
"(32,21,2)",1235
"(54,16,10)",1236
"(29,9,4)",1237
"(9,9,3)",1238
"(8,5,8)",1239
"(20,8,1)",1240
"(36,7,8)",1241
"(37,20,8)",1242
"(39,12,3)",1243
"(29,2,1)",1244
"(41,24,7)",1245
