"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(4, 13, 4)",1,6041
"(4, 13, 5)",1,4028
"(4, 13, 6)",0,0
"(4, 13, 7)",1,4376
"(4, 13, 8)",1,2290
"(4, 13, 9)",1,4712
"(4, 13, 10)",1,2655
"(4, 14, 1)",1,9912
"(4, 14, 2)",1,7854
"(4, 14, 3)",1,5822
"(4, 14, 4)",0,0
"(4, 14, 5)",0,0
"(4, 14, 6)",0,0
"(4, 14, 7)",1,6525
"(4, 14, 8)",0,0
"(4, 14, 9)",1,6867
"(4, 14, 10)",1,4831
"(4, 15, 1)",1,2208
"(4, 15, 2)",1,81
"(4, 15, 3)",0,0
"(4, 15, 4)",1,448
"(4, 15, 5)",1,9082
"(4, 15, 6)",1,799
"(4, 15, 7)",0,0
"(4, 15, 8)",1,1164
"(4, 15, 9)",1,9790
"(4, 15, 10)",1,7736
"(4, 16, 1)",1,4687
"(4, 16, 2)",1,7054
"(4, 16, 3)",1,5024
"(4, 16, 4)",1,7383
"(4, 16, 5)",1,5354
"(4, 16, 6)",1,7731
"(4, 16, 7)",1,5700
"(4, 16, 8)",1,3688
"(4, 16, 9)",1,6043
"(4, 16, 10)",1,4029
"(4, 17, 1)",1,7573
"(4, 17, 2)",1,9975
"(4, 17, 3)",1,7917
"(4, 17, 4)",0,0
"(4, 17, 5)",1,8263
