"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(1, 14, 9)",1,6569
"(1, 14, 10)",0,0
"(1, 15, 1)",1,8015
"(1, 15, 2)",1,5740
"(1, 15, 3)",1,8382
"(1, 15, 4)",1,6122
"(1, 15, 5)",1,3778
"(1, 15, 6)",1,6514
"(1, 15, 7)",1,4172
"(1, 15, 8)",1,6903
"(1, 15, 9)",0,0
"(1, 15, 10)",1,7282
"(1, 16, 1)",1,3777
"(1, 16, 2)",1,1417
"(1, 16, 3)",1,11102
"(1, 16, 4)",1,1831
"(1, 16, 5)",1,11512
"(1, 16, 6)",1,2232
"(1, 16, 7)",1,11900
"(1, 16, 8)",1,2625
"(1, 16, 9)",1,209
"(1, 16, 10)",1,9969
"(1, 17, 1)",1,7113
"(1, 17, 2)",1,4789
"(1, 17, 3)",1,2442
"(1, 17, 4)",1,5201
"(1, 17, 5)",1,2838
"(1, 17, 6)",1,5593
"(1, 17, 7)",1,3240
"(1, 17, 8)",1,5972
"(1, 17, 9)",1,3632
"(1, 17, 10)",1,1264
"(1, 18, 1)",0,0
"(1, 18, 2)",1,426
"(1, 18, 3)",0,0
"(1, 18, 4)",1,840
"(1, 18, 5)",1,10563
"(1, 18, 6)",1,1261
"(1, 18, 7)",0,0
"(1, 18, 8)",0,0
"(1, 18, 9)",1,11348
"(1, 18, 10)",0,0
"(1, 19, 1)",1,750
"(1, 19, 2)",1,10494
"(1, 19, 3)",1,1183
"(1, 19, 4)",1,10883
"(1, 19, 5)",1,8593
"(1, 19, 6)",1,11273
"(1, 19, 7)",1,8977
"(1, 19, 8)",1,11684
"(1, 19, 9)",0,0
"(1, 19, 10)",1,12081
"(1, 20, 1)",1,8590
"(1, 20, 2)",1,6339
"(1, 20, 3)",1,3999
"(1, 20, 4)",1,6722
"(1, 20, 5)",1,4399
"(1, 20, 6)",1,7115
"(1, 20, 7)",1,4791
"(1, 20, 8)",1,2444
"(1, 20, 9)",1,5203
"(1, 20, 10)",1,2840
"(1, 21, 1)",1,11892
"(1, 21, 2)",1,9576
"(1, 21, 3)",1,7311
"(1, 21, 4)",1,9959
"(1, 21, 5)",1,7693
"(1, 21, 6)",1,10339
"(1, 21, 7)",1,8072
"(1, 21, 8)",1,10732
"(1, 21, 9)",1,8435
"(1, 21, 10)",1,6182
"(1, 22, 1)",0,0
"(1, 22, 2)",1,832
"(1, 22, 3)",1,10556
"(1, 22, 4)",0,0
"(1, 22, 5)",1,10945
"(1, 22, 6)",1,1650
"(1, 22, 7)",1,11337
"(1, 22, 8)",1,2065
"(1, 22, 9)",1,11738
"(1, 22, 10)",1,9425
"(1, 23, 1)",1,5728
"(1, 23, 2)",1,3377
"(1, 23, 3)",1,6113
"(1, 23, 4)",1,3767
"(1, 23, 5)",1,1408
"(1, 23, 6)",1,4164
"(1, 23, 7)",1,1824
"(1, 23, 8)",1,4572
"(1, 23, 9)",1,2227
"(1, 23, 10)",0,0
"(1, 24, 1)",1,8968
"(1, 24, 2)",1,6715
"(1, 24, 3)",1,9361
"(1, 24, 4)",1,7108
"(1, 24, 5)",1,4781
"(1, 24, 6)",1,7482
"(1, 24, 7)",1,5192
"(1, 24, 8)",1,7873
"(1, 24, 9)",1,5582
"(1, 24, 10)",1,8227
"(2, 1, 1)",1,4532
"(2, 1, 2)",1,7232
"(2, 1, 3)",1,4932
"(2, 1, 4)",1,7617
"(2, 1, 5)",1,5340
"(2, 1, 6)",1,8002
"(2, 1, 7)",1,5726
"(2, 1, 8)",1,3373
"(2, 1, 9)",1,6112
"(2, 1, 10)",0,0
"(2, 2, 1)",1,171
"(2, 2, 2)",1,2967
"(2, 2, 3)",1,572
"(2, 2, 4)",1,3371
"(2, 2, 5)",0,0
"(2, 2, 6)",1,10711
"(2, 2, 7)",0,0
"(2, 2, 8)",1,11093
"(2, 2, 9)",1,1822
"(2, 2, 10)",0,0
"(2, 3, 1)",1,3597
"(2, 3, 2)",0,0
"(2, 3, 3)",0,0
"(2, 3, 4)",1,6710
"(2, 3, 5)",1,4390
"(2, 3, 6)",0,0
"(2, 3, 7)",1,4779
"(2, 3, 8)",1,2428
"(2, 3, 9)",1,5189
"(2, 3, 10)",0,0
"(2, 4, 1)",1,11301
"(2, 4, 2)",1,2037
"(2, 4, 3)",1,11708
"(2, 4, 4)",1,9391
"(2, 4, 5)",1,14
"(2, 4, 6)",1,9785
"(2, 4, 7)",1,417
"(2, 4, 8)",1,10152
"(2, 4, 9)",1,830
"(2, 4, 10)",1,10555
"(2, 5, 1)",1,2638
"(2, 5, 2)",1,5404
"(2, 5, 3)",1,3038
"(2, 5, 4)",1,630
"(2, 5, 5)",1,3438
"(2, 5, 6)",1,1055
"(2, 5, 7)",1,3827
"(2, 5, 8)",1,1460
"(2, 5, 9)",1,4222
"(2, 5, 10)",1,1877
"(2, 6, 1)",1,558
"(2, 6, 2)",1,3363
"(2, 6, 3)",1,982
"(2, 6, 4)",1,3755
"(2, 6, 5)",1,1396
"(2, 6, 6)",1,4154
"(2, 6, 7)",1,1811
"(2, 6, 8)",1,11498
"(2, 6, 9)",1,2212
"(2, 6, 10)",0,0
"(2, 7, 1)",1,8403
"(2, 7, 2)",0,0
"(2, 7, 3)",1,8798
"(2, 7, 4)",0,0
"(2, 7, 5)",1,9191
"(2, 7, 6)",1,6923
"(2, 7, 7)",1,9566
"(2, 7, 8)",1,7302
"(2, 7, 9)",1,9949
"(2, 7, 10)",1,7683
"(2, 8, 1)",1,11697
"(2, 8, 2)",1,2415
"(2, 8, 3)",1,2
"(2, 8, 4)",1,2815
"(2, 8, 5)",1,408
"(2, 8, 6)",1,10143
"(2, 8, 7)",1,819
"(2, 8, 8)",1,10545
"(2, 8, 9)",1,1242
"(2, 8, 10)",1,10934
"(2, 9, 1)",1,7502
"(2, 9, 2)",1,10141
"(2, 9, 3)",1,7893
"(2, 9, 4)",1,5609
"(2, 9, 5)",1,8259
"(2, 9, 6)",1,5991
"(2, 9, 7)",1,8648
"(2, 9, 8)",1,6380
"(2, 9, 9)",1,9023
"(2, 9, 10)",1,6767
"(2, 10, 1)",0,0
"(2, 10, 2)",0,0
"(2, 10, 3)",1,5921
"(2, 10, 4)",1,8573
"(2, 10, 5)",1,6318
"(2, 10, 6)",1,8953
"(2, 10, 7)",0,0
"(2, 10, 8)",0,0
"(2, 10, 9)",0,0
"(2, 10, 10)",1,4765
"(2, 11, 1)",1,1207
"(2, 11, 2)",1,3975
"(2, 11, 3)",1,1610
"(2, 11, 4)",1,4378
"(2, 11, 5)",1,2029
"(2, 11, 6)",1,11699
"(2, 11, 7)",1,2418
"(2, 11, 8)",1,7
"(2, 11, 9)",1,2819
"(2, 11, 10)",1,410
"(2, 12, 1)",1,4585
"(2, 12, 2)",1,7290
"(2, 12, 3)",1,4994
"(2, 12, 4)",1,7675
"(2, 12, 5)",1,5398
"(2, 12, 6)",1,3029
"(2, 12, 7)",1,5781
"(2, 12, 8)",1,3432
"(2, 12, 9)",1,6161
"(2, 12, 10)",1,3818
"(2, 13, 1)",1,7886
"(2, 13, 2)",1,10534
"(2, 13, 3)",1,8248
"(2, 13, 4)",1,10918
"(2, 13, 5)",1,8634
"(2, 13, 6)",1,6371
"(2, 13, 7)",1,9011
"(2, 13, 8)",1,6753
"(2, 13, 9)",1,9394
"(2, 13, 10)",1,7144
"(2, 14, 1)",1,10292
"(2, 14, 2)",1,971
"(2, 14, 3)",0,0
"(2, 14, 4)",0,0
"(2, 14, 5)",1,11076
"(2, 14, 6)",1,8791
"(2, 14, 7)",1,11483
"(2, 14, 8)",1,9182
"(2, 14, 9)",1,11872
"(2, 14, 10)",1,9558
"(2, 15, 1)",1,1599
"(2, 15, 2)",0,0
"(2, 15, 3)",1,2013
"(2, 15, 4)",0,0
"(2, 15, 5)",1,2404
"(2, 15, 6)",0,0
"(2, 15, 7)",1,2803
"(2, 15, 8)",1,401
"(2, 15, 9)",1,3205
"(2, 15, 10)",1,805
"(2, 16, 1)",1,9381
"(2, 16, 2)",1,12089
"(2, 16, 3)",1,9773
"(2, 16, 4)",1,7497
"(2, 16, 5)",1,10136
"(2, 16, 6)",1,7888
"(2, 16, 7)",1,10537
"(2, 16, 8)",1,8252
"(2, 16, 9)",1,10923
"(2, 16, 10)",1,8639
"(2, 17, 1)",1,613
"(2, 17, 2)",1,3412
"(2, 17, 3)",1,1033
"(2, 17, 4)",1,3803
"(2, 17, 5)",1,1437
"(2, 17, 6)",1,11122
"(2, 17, 7)",1,1851
"(2, 17, 8)",1,11533
"(2, 17, 9)",1,2249
"(2, 17, 10)",1,11918
"(2, 18, 1)",1,3178
"(2, 18, 2)",1,5910
"(2, 18, 3)",1,3575
"(2, 18, 4)",0,0
"(2, 18, 5)",0,0
"(2, 18, 6)",1,1602
"(2, 18, 7)",1,4365
"(2, 18, 8)",1,2018
"(2, 18, 9)",1,4752
"(2, 18, 10)",1,2406
"(2, 19, 1)",1,6512
"(2, 19, 2)",1,9167
"(2, 19, 3)",1,6899
"(2, 19, 4)",1,9542
"(2, 19, 5)",0,0
"(2, 19, 6)",1,4986
"(2, 19, 7)",1,7664
"(2, 19, 8)",1,5390
"(2, 19, 9)",1,8047
"(2, 19, 10)",1,5772
"(2, 20, 1)",1,9766
"(2, 20, 2)",1,384
"(2, 20, 3)",1,10122
"(2, 20, 4)",1,788
"(2, 20, 5)",1,10523
"(2, 20, 6)",1,1217
"(2, 20, 7)",1,10908
"(2, 20, 8)",1,8623
"(2, 20, 9)",1,11296
"(2, 20, 10)",1,8997
"(2, 21, 1)",1,5590
"(2, 21, 2)",1,8235
"(2, 21, 3)",1,5970
"(2, 21, 4)",1,3630
"(2, 21, 5)",1,6359
"(2, 21, 6)",1,4024
"(2, 21, 7)",1,6740
"(2, 21, 8)",1,4420
"(2, 21, 9)",1,7133
"(2, 21, 10)",1,4810
"(2, 22, 1)",1,8538
"(2, 22, 2)",1,6290
"(2, 22, 3)",1,3949
"(2, 22, 4)",1,6667
"(2, 22, 5)",1,4353
"(2, 22, 6)",1,7063
"(2, 22, 7)",1,4740
"(2, 22, 8)",1,2398
"(2, 22, 9)",1,5150
"(2, 22, 10)",0,0
"(2, 23, 1)",1,11271
"(2, 23, 2)",1,2004
"(2, 23, 3)",1,11679
"(2, 23, 4)",1,2393
"(2, 23, 5)",1,12078
"(2, 23, 6)",0,0
"(2, 23, 7)",1,388
"(2, 23, 8)",1,10128
"(2, 23, 9)",1,793
"(2, 23, 10)",1,10527
"(2, 24, 1)",1,2614
"(2, 24, 2)",1,5375
"(2, 24, 3)",1,3005
"(2, 24, 4)",1,5757
"(2, 24, 5)",1,3402
"(2, 24, 6)",1,1021
"(2, 24, 7)",1,3794
"(2, 24, 8)",1,1426
"(2, 24, 9)",1,4183
"(2, 24, 10)",1,1840
"(3, 1, 1)",1,12020
"(3, 1, 2)",1,9710
"(3, 1, 3)",1,334
"(3, 1, 4)",1,10076
"(3, 1, 5)",1,7835
"(3, 1, 6)",1,10478
"(3, 1, 7)",1,8201
"(3, 1, 8)",1,10871
"(3, 1, 9)",1,8581
"(3, 1, 10)",1,11254
"(3, 2, 1)",1,7831
"(3, 2, 2)",1,5545
"(3, 2, 3)",0,0
"(3, 2, 4)",1,5929
"(3, 2, 5)",0,0
"(3, 2, 6)",0,0
"(3, 2, 7)",1,3984
"(3, 2, 8)",1,6704
"(3, 2, 9)",1,4387
"(3, 2, 10)",1,2036
"(3, 3, 1)",0,0
"(3, 3, 2)",1,3499
"(3, 3, 3)",1,6225
"(3, 3, 4)",1,3890
"(3, 3, 5)",0,0
"(3, 3, 6)",1,4295
"(3, 3, 7)",1,1945
"(3, 3, 8)",1,4683
"(3, 3, 9)",1,2342
"(3, 3, 10)",0,0
"(3, 4, 1)",1,1527
"(3, 4, 2)",1,11211
"(3, 4, 3)",1,1942
"(3, 4, 4)",1,11622
"(3, 4, 5)",1,9314
"(3, 4, 6)",1,12022
"(3, 4, 7)",1,9711
"(3, 4, 8)",1,336
"(3, 4, 9)",1,10079
"(3, 4, 10)",1,7838
"(3, 5, 1)",1,4908
"(3, 5, 2)",1,2554
"(3, 5, 3)",1,5322
"(3, 5, 4)",0,0
"(3, 5, 5)",1,555
"(3, 5, 6)",1,3360
"(3, 5, 7)",1,980
"(3, 5, 8)",1,3752
"(3, 5, 9)",1,1393
"(3, 5, 10)",1,4147
"(3, 6, 1)",0,0
"(3, 6, 2)",1,5915
"(3, 6, 3)",1,8564
"(3, 6, 4)",0,0
"(3, 6, 5)",1,3969
"(3, 6, 6)",1,6690
"(3, 6, 7)",1,4374
"(3, 6, 8)",1,7085
"(3, 6, 9)",1,4759
"(3, 6, 10)",1,7457
"(3, 7, 1)",1,10605
"(3, 7, 2)",1,8314
"(3, 7, 3)",1,10981
"(3, 7, 4)",1,8706
"(3, 7, 5)",1,11387
"(3, 7, 6)",1,9091
"(3, 7, 7)",0,0
"(3, 7, 8)",0,0
"(3, 7, 9)",0,0
"(3, 7, 10)",1,9866
"(3, 8, 1)",1,1926
"(3, 8, 2)",1,11608
"(3, 8, 3)",1,2329
"(3, 8, 4)",1,12009
"(3, 8, 5)",1,2732
"(3, 8, 6)",1,324
"(3, 8, 7)",1,10070
"(3, 8, 8)",1,723
"(3, 8, 9)",0,0
"(3, 8, 10)",1,1154
"(3, 9, 1)",1,9698
"(3, 9, 2)",1,7426
"(3, 9, 3)",1,10068
"(3, 9, 4)",1,7824
"(3, 9, 5)",1,5536
"(3, 9, 6)",1,8189
"(3, 9, 7)",1,5918
"(3, 9, 8)",1,8569
"(3, 9, 9)",1,6314
"(3, 9, 10)",1,3973
"(3, 10, 1)",1,964
"(3, 10, 2)",1,10686
"(3, 10, 3)",1,1379
"(3, 10, 4)",1,11069
"(3, 10, 5)",1,8788
"(3, 10, 6)",1,11475
"(3, 10, 7)",1,9177
"(3, 10, 8)",1,11865
"(3, 10, 9)",1,9552
"(3, 10, 10)",1,174
"(3, 11, 1)",1,3481
"(3, 11, 2)",1,1108
"(3, 11, 3)",1,3876
"(3, 11, 4)",1,1517
"(3, 11, 5)",1,11197
"(3, 11, 6)",1,1930
"(3, 11, 7)",1,11610
"(3, 11, 8)",1,2333
"(3, 11, 9)",0,0
"(3, 11, 10)",1,2735
"(3, 12, 1)",1,6812
"(3, 12, 2)",1,4497
"(3, 12, 3)",1,7202
"(3, 12, 4)",1,4898
"(3, 12, 5)",1,7587
"(3, 12, 6)",1,5313
"(3, 12, 7)",1,2944
"(3, 12, 8)",1,5699
"(3, 12, 9)",1,3350
"(3, 12, 10)",1,6083
"(3, 13, 1)",1,10053
"(3, 13, 2)",1,7808
"(3, 13, 3)",1,10447
"(3, 13, 4)",1,8173
"(3, 13, 5)",1,10839
"(3, 13, 6)",1,8552
"(3, 13, 7)",1,6297
"(3, 13, 8)",1,8932
"(3, 13, 9)",1,6675
"(3, 13, 10)",1,9322
"(3, 14, 1)",1,5903
"(3, 14, 2)",0,0
"(3, 14, 3)",1,6293
"(3, 14, 4)",1,3956
"(3, 14, 5)",1,1595
"(3, 14, 6)",1,4357
"(3, 14, 7)",0,0
"(3, 14, 8)",1,4744
"(3, 14, 9)",1,2400
"(3, 14, 10)",1,12091
"(3, 15, 1)",1,3865
"(3, 15, 2)",1,1503
"(3, 15, 3)",1,4269
"(3, 15, 4)",0,0
"(3, 15, 5)",0,0
"(3, 15, 6)",0,0
"(3, 15, 7)",1,11998
"(3, 15, 8)",1,2722
"(3, 15, 9)",0,0
"(3, 15, 10)",1,3123
"(3, 16, 1)",1,11595
"(3, 16, 2)",1,9288
"(3, 16, 3)",1,11995
"(3, 16, 4)",1,9687
"(3, 16, 5)",1,7416
"(3, 16, 6)",1,10056
"(3, 16, 7)",1,7811
"(3, 16, 8)",1,10455
"(3, 16, 9)",1,8179
"(3, 16, 10)",1,10844
"(3, 17, 1)",1,2929
"(3, 17, 2)",1,527
"(3, 17, 3)",1,3330
"(3, 17, 4)",1,954
"(3, 17, 5)",1,3720
"(3, 17, 6)",1,1370
"(3, 17, 7)",1,11056
"(3, 17, 8)",1,1775
"(3, 17, 9)",1,11461
"(3, 17, 10)",1,2179
"(3, 18, 1)",1,10670
"(3, 18, 2)",0,0
"(3, 18, 3)",1,6117
"(3, 18, 4)",1,8771
"(3, 18, 5)",1,6507
"(3, 18, 6)",1,9161
"(3, 18, 7)",1,6895
"(3, 18, 8)",1,9537
"(3, 18, 9)",1,7276
"(3, 18, 10)",1,4982
"(3, 19, 1)",1,1996
"(3, 19, 2)",1,11674
"(3, 19, 3)",1,2383
"(3, 19, 4)",1,12068
"(3, 19, 5)",1,9760
"(3, 19, 6)",1,377
"(3, 19, 7)",1,10119
"(3, 19, 8)",1,783
"(3, 19, 9)",1,10519
"(3, 19, 10)",1,8236
"(3, 20, 1)",1,11979
"(3, 20, 2)",1,9674
"(3, 20, 3)",1,295
"(3, 20, 4)",1,10043
"(3, 20, 5)",1,692
"(3, 20, 6)",1,10439
"(3, 20, 7)",1,8161
"(3, 20, 8)",1,10829
"(3, 20, 9)",1,8540
"(3, 20, 10)",1,11207
"(3, 21, 1)",1,7791
"(3, 21, 2)",1,5513
"(3, 21, 3)",1,8154
"(3, 21, 4)",1,5892
"(3, 21, 5)",1,3554
"(3, 21, 6)",1,6283
"(3, 21, 7)",1,3944
"(3, 21, 8)",1,6661
"(3, 21, 9)",1,4347
"(3, 21, 10)",1,7056
"(3, 22, 1)",1,11036
"(3, 22, 2)",1,8759
"(3, 22, 3)",1,11441
"(3, 22, 4)",1,9147
"(3, 22, 5)",0,0
"(3, 22, 6)",0,0
"(3, 22, 7)",1,7262
"(3, 22, 8)",1,9911
"(3, 22, 9)",1,7647
"(3, 22, 10)",1,10294
"(3, 23, 1)",1,6877
"(3, 23, 2)",1,4564
"(3, 23, 3)",0,0
"(3, 23, 4)",0,0
"(3, 23, 5)",1,2608
"(3, 23, 6)",1,5368
"(3, 23, 7)",1,2999
"(3, 23, 8)",1,5752
"(3, 23, 9)",1,3396
"(3, 23, 10)",1,1017
"(3, 24, 1)",1,4873
"(3, 24, 2)",1,2523
"(3, 24, 3)",1,5282
"(3, 24, 4)",1,2916
"(3, 24, 5)",1,5663
"(3, 24, 6)",1,3319
"(3, 24, 7)",1,945
"(3, 24, 8)",1,3707
"(3, 24, 9)",1,1355
"(3, 24, 10)",1,4102
"(4, 1, 1)",1,5717
"(4, 1, 2)",1,8360
"(4, 1, 3)",1,6103
"(4, 1, 4)",1,8756
"(4, 1, 5)",1,6495
"(4, 1, 6)",1,9142
"(4, 1, 7)",1,6875
"(4, 1, 8)",1,4562
"(4, 1, 9)",1,7258
"(4, 1, 10)",1,4962
"(4, 2, 1)",1,8117
"(4, 2, 2)",1,10783
"(4, 2, 3)",0,0
"(4, 2, 4)",1,11169
"(4, 2, 5)",0,0
"(4, 2, 6)",1,11582
"(4, 2, 7)",1,9273
"(4, 2, 8)",1,7019
"(4, 2, 9)",0,0
"(4, 2, 10)",0,0
"(4, 3, 1)",1,4470
"(4, 3, 2)",1,2118
"(4, 3, 3)",0,0
"(4, 3, 4)",1,2516
"(4, 3, 5)",1,108
"(4, 3, 6)",0,0
"(4, 3, 7)",1,509
"(4, 3, 8)",1,10256
"(4, 3, 9)",1,936
"(4, 3, 10)",0,0
"(4, 4, 1)",1,7773
"(4, 4, 2)",1,5493
"(4, 4, 3)",1,3146
"(4, 4, 4)",1,5875
"(4, 4, 5)",1,3538
"(4, 4, 6)",1,6264
"(4, 4, 7)",1,3928
"(4, 4, 8)",1,6643
"(4, 4, 9)",1,4327
"(4, 4, 10)",1,1984
"(4, 5, 1)",1,10473
"(4, 5, 2)",1,1161
"(4, 5, 3)",1,10869
"(4, 5, 4)",1,1569
"(4, 5, 5)",1,11253
"(4, 5, 6)",1,8962
"(4, 5, 7)",1,11660
"(4, 5, 8)",1,9352
"(4, 5, 9)",1,12054
"(4, 5, 10)",1,9745
"(4, 6, 1)",1,1477
"(4, 6, 2)",1,11162
"(4, 6, 3)",1,1890
"(4, 6, 4)",1,11573
"(4, 6, 5)",1,9259
"(4, 6, 6)",1,11963
"(4, 6, 7)",1,9659
"(4, 6, 8)",1,278
"(4, 6, 9)",0,0
"(4, 6, 10)",1,7777
"(4, 7, 1)",1,4292
"(4, 7, 2)",0,0
"(4, 7, 3)",1,4680
"(4, 7, 4)",0,0
"(4, 7, 5)",1,5096
"(4, 7, 6)",0,0
"(4, 7, 7)",1,5497
"(4, 7, 8)",1,3151
"(4, 7, 9)",1,5878
"(4, 7, 10)",1,3542
"(4, 8, 1)",1,492
"(4, 8, 2)",1,10239
"(4, 8, 3)",1,7987
"(4, 8, 4)",1,10640
"(4, 8, 5)",1,8353
"(4, 8, 6)",1,11020
"(4, 8, 7)",1,8745
"(4, 8, 8)",1,6486
"(4, 8, 9)",1,9130
"(4, 8, 10)",1,6864
"(4, 9, 1)",1,3357
"(4, 9, 2)",1,6093
"(4, 9, 3)",1,3750
"(4, 9, 4)",1,6482
"(4, 9, 5)",1,4146
"(4, 9, 6)",1,1804
"(4, 9, 7)",1,4549
"(4, 9, 8)",1,2203
"(4, 9, 9)",1,4949
"(4, 9, 10)",1,2596
"(4, 10, 1)",1,6392
"(4, 10, 2)",1,4055
"(4, 10, 3)",1,1704
"(4, 10, 4)",1,4460
"(4, 10, 5)",0,0
"(4, 10, 6)",1,4853
"(4, 10, 7)",1,2506
"(4, 10, 8)",1,5262
"(4, 10, 9)",0,0
"(4, 10, 10)",1,497
"(4, 11, 1)",1,9638
"(4, 11, 2)",0,0
"(4, 11, 3)",1,5083
"(4, 11, 4)",1,7757
"(4, 11, 5)",1,5480
"(4, 11, 6)",1,8125
"(4, 11, 7)",1,5863
"(4, 11, 8)",1,8502
"(4, 11, 9)",1,6247
"(4, 11, 10)",1,3918
"(4, 12, 1)",1,321
"(4, 12, 2)",1,3133
"(4, 12, 3)",1,721
"(4, 12, 4)",1,3523
"(4, 12, 5)",1,1152
"(4, 12, 6)",1,3915
"(4, 12, 7)",1,1555
"(4, 12, 8)",1,11243
"(4, 12, 9)",1,1967
"(4, 12, 10)",1,11651
"(4, 13, 1)",1,8727
"(4, 13, 2)",1,6462
"(4, 13, 3)",1,4132
"(4, 13, 4)",1,6846
"(4, 13, 5)",1,4535
"(4, 13, 6)",1,7235
"(4, 13, 7)",1,4935
"(4, 13, 8)",1,2580
"(4, 13, 9)",1,5342
"(4, 13, 10)",1,2971
"(4, 14, 1)",1,11149
"(4, 14, 2)",0,0
"(4, 14, 3)",1,6599
"(4, 14, 4)",1,9245
"(4, 14, 5)",1,6995
"(4, 14, 6)",0,0
"(4, 14, 7)",1,7381
"(4, 14, 8)",1,10012
"(4, 14, 9)",1,7762
"(4, 14, 10)",1,5484
"(4, 15, 1)",0,0
"(4, 15, 2)",1,84
"(4, 15, 3)",1,9855
"(4, 15, 4)",1,478
"(4, 15, 5)",1,10225
"(4, 15, 6)",1,899
"(4, 15, 7)",1,10629
"(4, 15, 8)",1,1316
"(4, 15, 9)",0,0
"(4, 15, 10)",1,8736
"(4, 16, 1)",1,5311
"(4, 16, 2)",1,7972
"(4, 16, 3)",1,5696
"(4, 16, 4)",1,8338
"(4, 16, 5)",1,6081
"(4, 16, 6)",1,8730
"(4, 16, 7)",1,6464
"(4, 16, 8)",1,4135
"(4, 16, 9)",1,6851
"(4, 16, 10)",1,4539
