"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(1, 18, 1)",0,0
"(1, 18, 2)",0,0
"(1, 18, 3)",1,5645
"(1, 18, 4)",0,0
"(1, 18, 5)",0,0
"(1, 18, 6)",0,0
"(1, 18, 7)",0,0
"(1, 18, 8)",1,4824
"(1, 18, 9)",0,0
"(1, 18, 10)",1,5038
"(1, 19, 1)",1,405
"(1, 19, 2)",1,5823
"(1, 19, 3)",0,0
"(1, 19, 4)",0,0
"(1, 19, 5)",0,0
"(1, 19, 6)",1,6249
"(1, 19, 7)",0,0
"(1, 19, 8)",1,6490
"(1, 19, 9)",1,5212
"(1, 19, 10)",1,6708
"(1, 20, 1)",1,4784
"(1, 20, 2)",1,3463
"(1, 20, 3)",1,2177
"(1, 20, 4)",1,3690
"(1, 20, 5)",0,0
"(1, 20, 6)",1,3926
"(1, 20, 7)",1,2628
"(1, 20, 8)",1,1305
"(1, 20, 9)",1,2855
"(1, 20, 10)",1,1527
"(1, 21, 1)",1,6608
"(1, 21, 2)",1,5317
"(1, 21, 3)",1,4043
"(1, 21, 4)",1,5521
"(1, 21, 5)",0,0
"(1, 21, 6)",0,0
"(1, 21, 7)",1,4477
"(1, 21, 8)",1,5965
"(1, 21, 9)",0,0
"(1, 21, 10)",0,0
"(1, 22, 1)",0,0
"(1, 22, 2)",1,448
"(1, 22, 3)",1,5861
"(1, 22, 4)",0,0
"(1, 22, 5)",0,0
"(1, 22, 6)",0,0
"(1, 22, 7)",1,6284
"(1, 22, 8)",0,0
"(1, 22, 9)",0,0
"(1, 22, 10)",0,0
"(1, 23, 1)",0,0
"(1, 23, 2)",0,0
"(1, 23, 3)",0,0
"(1, 23, 4)",0,0
"(1, 23, 5)",1,745
"(1, 23, 6)",1,2274
"(1, 23, 7)",0,0
"(1, 23, 8)",0,0
"(1, 23, 9)",0,0
"(1, 23, 10)",0,0
"(1, 24, 1)",1,4988
"(1, 24, 2)",1,3687
"(1, 24, 3)",0,0
"(1, 24, 4)",1,3920
"(1, 24, 5)",1,2623
"(1, 24, 6)",1,4143
"(1, 24, 7)",1,2852
"(1, 24, 8)",1,4356
"(1, 24, 9)",1,3053
"(1, 24, 10)",0,0
"(2, 1, 1)",1,2479
"(2, 1, 2)",0,0
"(2, 1, 3)",1,2706
"(2, 1, 4)",1,4218
"(2, 1, 5)",1,2931
"(2, 1, 6)",0,0
"(2, 1, 7)",0,0
"(2, 1, 8)",1,1814
"(2, 1, 9)",1,3335
"(2, 1, 10)",1,2041
"(2, 2, 1)",1,95
"(2, 2, 2)",0,0
"(2, 2, 3)",0,0
"(2, 2, 4)",1,1813
"(2, 2, 5)",0,0
"(2, 2, 6)",0,0
"(2, 2, 7)",0,0
"(2, 2, 8)",1,6162
"(2, 2, 9)",1,964
"(2, 2, 10)",0,0
"(2, 3, 1)",0,0
"(2, 3, 2)",0,0
"(2, 3, 3)",0,0
"(2, 3, 4)",0,0
"(2, 3, 5)",1,2401
"(2, 3, 6)",0,0
"(2, 3, 7)",1,2622
"(2, 3, 8)",0,0
"(2, 3, 9)",0,0
"(2, 3, 10)",0,0
"(2, 4, 1)",1,6261
"(2, 4, 2)",1,1088
"(2, 4, 3)",1,6501
"(2, 4, 4)",0,0
"(2, 4, 5)",1,6
"(2, 4, 6)",1,5418
"(2, 4, 7)",1,233
"(2, 4, 8)",1,5641
"(2, 4, 9)",1,447
"(2, 4, 10)",1,5860
"(2, 5, 1)",0,0
"(2, 5, 2)",0,0
"(2, 5, 3)",1,1638
"(2, 5, 4)",1,342
"(2, 5, 5)",0,0
"(2, 5, 6)",1,564
"(2, 5, 7)",1,2076
"(2, 5, 8)",1,775
"(2, 5, 9)",1,2306
"(2, 5, 10)",1,989
"(2, 6, 1)",0,0
"(2, 6, 2)",0,0
"(2, 6, 3)",0,0
"(2, 6, 4)",0,0
"(2, 6, 5)",0,0
"(2, 6, 6)",0,0
"(2, 6, 7)",0,0
"(2, 6, 8)",1,6379
"(2, 6, 9)",1,1178
"(2, 6, 10)",0,0
"(2, 7, 1)",0,0
"(2, 7, 2)",0,0
"(2, 7, 3)",0,0
"(2, 7, 4)",0,0
"(2, 7, 5)",1,5117
"(2, 7, 6)",0,0
"(2, 7, 7)",0,0
"(2, 7, 8)",0,0
"(2, 7, 9)",0,0
"(2, 7, 10)",1,4255
"(2, 8, 1)",0,0
"(2, 8, 2)",0,0
"(2, 8, 3)",1,1
"(2, 8, 4)",1,1511
"(2, 8, 5)",1,226
"(2, 8, 6)",0,0
"(2, 8, 7)",1,440
"(2, 8, 8)",1,5854
"(2, 8, 9)",0,0
"(2, 8, 10)",1,6081
"(2, 9, 1)",1,4154
"(2, 9, 2)",1,5636
"(2, 9, 3)",1,4369
"(2, 9, 4)",1,3070
"(2, 9, 5)",1,4587
"(2, 9, 6)",0,0
"(2, 9, 7)",0,0
"(2, 9, 8)",0,0
"(2, 9, 9)",1,5021
"(2, 9, 10)",1,3719
"(2, 10, 1)",0,0
"(2, 10, 2)",1,4549
"(2, 10, 3)",0,0
"(2, 10, 4)",1,4770
"(2, 10, 5)",1,3449
"(2, 10, 6)",0,0
"(2, 10, 7)",0,0
"(2, 10, 8)",0,0
"(2, 10, 9)",0,0
"(2, 10, 10)",0,0
"(2, 11, 1)",0,0
"(2, 11, 2)",1,2163
"(2, 11, 3)",1,851
"(2, 11, 4)",1,2394
"(2, 11, 5)",1,1083
"(2, 11, 6)",0,0
"(2, 11, 7)",0,0
"(2, 11, 8)",0,0
"(2, 11, 9)",0,0
"(2, 11, 10)",1,227
"(2, 12, 1)",1,2510
"(2, 12, 2)",1,4030
"(2, 12, 3)",1,2738
"(2, 12, 4)",1,4250
"(2, 12, 5)",1,2966
"(2, 12, 6)",1,1631
"(2, 12, 7)",1,3163
"(2, 12, 8)",1,1849
"(2, 12, 9)",1,3365
"(2, 12, 10)",1,2072
"(2, 13, 1)",1,4363
"(2, 13, 2)",1,5845
"(2, 13, 3)",1,4579
"(2, 13, 4)",0,0
"(2, 13, 5)",0,0
"(2, 13, 6)",1,3483
"(2, 13, 7)",1,5012
"(2, 13, 8)",0,0
"(2, 13, 9)",1,5228
"(2, 13, 10)",0,0
"(2, 14, 1)",0,0
"(2, 14, 2)",0,0
"(2, 14, 3)",0,0
"(2, 14, 4)",0,0
"(2, 14, 5)",0,0
"(2, 14, 6)",0,0
"(2, 14, 7)",0,0
"(2, 14, 8)",0,0
"(2, 14, 9)",1,6597
"(2, 14, 10)",0,0
"(2, 15, 1)",0,0
"(2, 15, 2)",0,0
"(2, 15, 3)",1,1072
"(2, 15, 4)",0,0
"(2, 15, 5)",0,0
"(2, 15, 6)",0,0
"(2, 15, 7)",1,1506
"(2, 15, 8)",1,222
"(2, 15, 9)",0,0
"(2, 15, 10)",0,0
"(2, 16, 1)",0,0
"(2, 16, 2)",1,6715
"(2, 16, 3)",1,5412
"(2, 16, 4)",1,4151
"(2, 16, 5)",1,5634
"(2, 16, 6)",1,4365
"(2, 16, 7)",1,5848
"(2, 16, 8)",1,4581
"(2, 16, 9)",0,0
"(2, 16, 10)",0,0
"(2, 17, 1)",1,333
"(2, 17, 2)",1,1838
"(2, 17, 3)",1,550
"(2, 17, 4)",0,0
"(2, 17, 5)",1,763
"(2, 17, 6)",0,0
"(2, 17, 7)",0,0
"(2, 17, 8)",1,6398
"(2, 17, 9)",1,1199
"(2, 17, 10)",1,6626
"(2, 18, 1)",0,0
"(2, 18, 2)",0,0
"(2, 18, 3)",0,0
"(2, 18, 4)",0,0
"(2, 18, 5)",0,0
"(2, 18, 6)",0,0
"(2, 18, 7)",0,0
"(2, 18, 8)",0,0
"(2, 18, 9)",0,0
"(2, 18, 10)",1,1287
"(2, 19, 1)",0,0
"(2, 19, 2)",0,0
"(2, 19, 3)",1,3792
"(2, 19, 4)",0,0
"(2, 19, 5)",0,0
"(2, 19, 6)",0,0
"(2, 19, 7)",0,0
"(2, 19, 8)",0,0
"(2, 19, 9)",0,0
"(2, 19, 10)",0,0
"(2, 20, 1)",1,5409
"(2, 20, 2)",0,0
"(2, 20, 3)",1,5624
"(2, 20, 4)",1,427
"(2, 20, 5)",1,5841
"(2, 20, 6)",1,654
"(2, 20, 7)",0,0
"(2, 20, 8)",1,4798
"(2, 20, 9)",1,6260
"(2, 20, 10)",0,0
"(2, 21, 1)",1,3058
"(2, 21, 2)",1,4572
"(2, 21, 3)",1,3264
"(2, 21, 4)",1,1956
"(2, 21, 5)",1,3475
"(2, 21, 6)",1,2188
"(2, 21, 7)",1,3704
"(2, 21, 8)",1,2415
"(2, 21, 9)",0,0
"(2, 21, 10)",1,2637
"(2, 22, 1)",0,0
"(2, 22, 2)",1,3437
"(2, 22, 3)",0,0
"(2, 22, 4)",0,0
"(2, 22, 5)",0,0
"(2, 22, 6)",0,0
"(2, 22, 7)",0,0
"(2, 22, 8)",0,0
"(2, 22, 9)",0,0
"(2, 22, 10)",0,0
"(2, 23, 1)",1,6248
"(2, 23, 2)",1,1067
"(2, 23, 3)",0,0
"(2, 23, 4)",0,0
"(2, 23, 5)",0,0
"(2, 23, 6)",0,0
"(2, 23, 7)",0,0
"(2, 23, 8)",0,0
"(2, 23, 9)",0,0
"(2, 23, 10)",0,0
"(2, 24, 1)",1,1404
"(2, 24, 2)",1,2951
"(2, 24, 3)",1,1618
"(2, 24, 4)",1,3152
"(2, 24, 5)",1,1831
"(2, 24, 6)",1,542
"(2, 24, 7)",1,2060
"(2, 24, 8)",1,757
"(2, 24, 9)",1,2284
"(2, 24, 10)",0,0
"(3, 1, 1)",0,0
"(3, 1, 2)",0,0
"(3, 1, 3)",1,184
"(3, 1, 4)",0,0
"(3, 1, 5)",0,0
"(3, 1, 6)",1,5814
"(3, 1, 7)",1,4555
"(3, 1, 8)",1,6047
"(3, 1, 9)",1,4776
"(3, 1, 10)",1,6237
"(3, 2, 1)",0,0
"(3, 2, 2)",0,0
"(3, 2, 3)",0,0
"(3, 2, 4)",0,0
"(3, 2, 5)",0,0
"(3, 2, 6)",0,0
"(3, 2, 7)",0,0
"(3, 2, 8)",0,0
"(3, 2, 9)",1,2400
"(3, 2, 10)",1,1087
"(3, 3, 1)",0,0
"(3, 3, 2)",0,0
"(3, 3, 3)",0,0
"(3, 3, 4)",1,2114
"(3, 3, 5)",0,0
"(3, 3, 6)",0,0
"(3, 3, 7)",0,0
"(3, 3, 8)",0,0
"(3, 3, 9)",0,0
"(3, 3, 10)",0,0
"(3, 4, 1)",0,0
"(3, 4, 2)",1,6212
"(3, 4, 3)",1,1028
"(3, 4, 4)",1,6455
"(3, 4, 5)",1,5181
"(3, 4, 6)",0,0
"(3, 4, 7)",1,5382
"(3, 4, 8)",1,185
"(3, 4, 9)",0,0
"(3, 4, 10)",1,4335
"(3, 5, 1)",0,0
"(3, 5, 2)",0,0
"(3, 5, 3)",1,2924
"(3, 5, 4)",0,0
"(3, 5, 5)",1,308
"(3, 5, 6)",1,1808
"(3, 5, 7)",1,524
"(3, 5, 8)",1,2034
"(3, 5, 9)",1,739
"(3, 5, 10)",1,2266
"(3, 6, 1)",0,0
"(3, 6, 2)",0,0
"(3, 6, 3)",1,4763
"(3, 6, 4)",0,0
"(3, 6, 5)",1,2160
"(3, 6, 6)",0,0
"(3, 6, 7)",1,2391
"(3, 6, 8)",0,0
"(3, 6, 9)",1,2609
"(3, 6, 10)",0,0
"(3, 7, 1)",0,0
"(3, 7, 2)",0,0
"(3, 7, 3)",1,6104
"(3, 7, 4)",0,0
"(3, 7, 5)",0,0
"(3, 7, 6)",0,0
"(3, 7, 7)",0,0
"(3, 7, 8)",1,5268
"(3, 7, 9)",0,0
"(3, 7, 10)",0,0
"(3, 8, 1)",1,1017
"(3, 8, 2)",1,6442
"(3, 8, 3)",1,1243
"(3, 8, 4)",0,0
"(3, 8, 5)",1,1474
"(3, 8, 6)",0,0
"(3, 8, 7)",0,0
"(3, 8, 8)",1,390
"(3, 8, 9)",1,5807
"(3, 8, 10)",1,618
"(3, 9, 1)",1,5375
"(3, 9, 2)",1,4108
"(3, 9, 3)",1,5592
"(3, 9, 4)",1,4331
"(3, 9, 5)",1,3031
"(3, 9, 6)",0,0
"(3, 9, 7)",1,3237
"(3, 9, 8)",1,4768
"(3, 9, 9)",1,3447
"(3, 9, 10)",1,2162
"(3, 10, 1)",0,0
"(3, 10, 2)",0,0
"(3, 10, 3)",0,0
"(3, 10, 4)",0,0
"(3, 10, 5)",1,4895
"(3, 10, 6)",0,0
"(3, 10, 7)",1,5109
"(3, 10, 8)",0,0
"(3, 10, 9)",0,0
"(3, 10, 10)",0,0
"(3, 11, 1)",1,1878
"(3, 11, 2)",0,0
"(3, 11, 3)",1,2105
"(3, 11, 4)",1,802
"(3, 11, 5)",0,0
"(3, 11, 6)",0,0
"(3, 11, 7)",0,0
"(3, 11, 8)",0,0
"(3, 11, 9)",0,0
"(3, 11, 10)",0,0
"(3, 12, 1)",1,3746
"(3, 12, 2)",1,2459
"(3, 12, 3)",1,3977
"(3, 12, 4)",1,2685
"(3, 12, 5)",1,4207
"(3, 12, 6)",0,0
"(3, 12, 7)",1,1586
"(3, 12, 8)",1,3117
"(3, 12, 9)",1,1801
"(3, 12, 10)",1,3323
"(3, 13, 1)",1,5584
"(3, 13, 2)",0,0
"(3, 13, 3)",1,5799
"(3, 13, 4)",1,4541
"(3, 13, 5)",0,0
"(3, 13, 6)",1,4757
"(3, 13, 7)",0,0
"(3, 13, 8)",0,0
"(3, 13, 9)",1,3661
"(3, 13, 10)",1,5185
"(3, 14, 1)",1,3230
"(3, 14, 2)",0,0
"(3, 14, 3)",1,3438
"(3, 14, 4)",1,2149
"(3, 14, 5)",0,0
"(3, 14, 6)",0,0
"(3, 14, 7)",0,0
"(3, 14, 8)",0,0
"(3, 14, 9)",0,0
"(3, 14, 10)",1,6714
"(3, 15, 1)",0,0
"(3, 15, 2)",0,0
"(3, 15, 3)",0,0
"(3, 15, 4)",0,0
"(3, 15, 5)",0,0
"(3, 15, 6)",0,0
"(3, 15, 7)",0,0
"(3, 15, 8)",0,0
"(3, 15, 9)",1,172
"(3, 15, 10)",0,0
"(3, 16, 1)",1,6435
"(3, 16, 2)",1,5162
"(3, 16, 3)",0,0
"(3, 16, 4)",0,0
"(3, 16, 5)",1,4100
"(3, 16, 6)",1,5585
"(3, 16, 7)",1,4323
"(3, 16, 8)",1,5802
"(3, 16, 9)",1,4543
"(3, 16, 10)",0,0
"(3, 17, 1)",0,0
"(3, 17, 2)",1,292
"(3, 17, 3)",1,1791
"(3, 17, 4)",1,511
"(3, 17, 5)",1,2014
"(3, 17, 6)",0,0
"(3, 17, 7)",0,0
"(3, 17, 8)",1,939
"(3, 17, 9)",1,6356
"(3, 17, 10)",0,0
"(3, 18, 1)",0,0
"(3, 18, 2)",0,0
"(3, 18, 3)",0,0
"(3, 18, 4)",1,4885
"(3, 18, 5)",1,3564
"(3, 18, 6)",0,0
"(3, 18, 7)",0,0
"(3, 18, 8)",0,0
"(3, 18, 9)",0,0
"(3, 18, 10)",0,0
"(3, 19, 1)",0,0
"(3, 19, 2)",0,0
"(3, 19, 3)",1,1278
"(3, 19, 4)",0,0
"(3, 19, 5)",1,5406
"(3, 19, 6)",0,0
"(3, 19, 7)",0,0
"(3, 19, 8)",0,0
"(3, 19, 9)",0,0
"(3, 19, 10)",0,0
"(3, 20, 1)",1,6660
"(3, 20, 2)",1,5362
"(3, 20, 3)",1,159
"(3, 20, 4)",1,5576
"(3, 20, 5)",1,378
"(3, 20, 6)",1,5795
"(3, 20, 7)",1,4534
"(3, 20, 8)",1,6025
"(3, 20, 9)",0,0
"(3, 20, 10)",1,6210
"(3, 21, 1)",1,4310
"(3, 21, 2)",1,3019
"(3, 21, 3)",0,0
"(3, 21, 4)",1,3223
"(3, 21, 5)",0,0
"(3, 21, 6)",1,3433
"(3, 21, 7)",1,2144
"(3, 21, 8)",1,3654
"(3, 21, 9)",1,2376
"(3, 21, 10)",1,3889
"(3, 22, 1)",1,6135
"(3, 22, 2)",0,0
"(3, 22, 3)",0,0
"(3, 22, 4)",0,0
"(3, 22, 5)",0,0
"(3, 22, 6)",1,5296
"(3, 22, 7)",1,4013
"(3, 22, 8)",0,0
"(3, 22, 9)",1,4237
"(3, 22, 10)",0,0
"(3, 23, 1)",0,0
"(3, 23, 2)",0,0
"(3, 23, 3)",0,0
"(3, 23, 4)",0,0
"(3, 23, 5)",0,0
"(3, 23, 6)",0,0
"(3, 23, 7)",0,0
"(3, 23, 8)",0,0
"(3, 23, 9)",1,1827
"(3, 23, 10)",1,539
"(3, 24, 1)",0,0
"(3, 24, 2)",0,0
"(3, 24, 3)",0,0
"(3, 24, 4)",1,1570
"(3, 24, 5)",0,0
"(3, 24, 6)",1,1785
"(3, 24, 7)",1,506
"(3, 24, 8)",0,0
"(3, 24, 9)",1,722
"(3, 24, 10)",1,2232
"(4, 1, 1)",1,3128
"(4, 1, 2)",0,0
"(4, 1, 3)",0,0
"(4, 1, 4)",1,4876
"(4, 1, 5)",1,3553
"(4, 1, 6)",1,5090
"(4, 1, 7)",0,0
"(4, 1, 8)",1,2498
"(4, 1, 9)",1,4009
"(4, 1, 10)",1,2722
"(4, 2, 1)",0,0
"(4, 2, 2)",0,0
"(4, 2, 3)",0,0
"(4, 2, 4)",0,0
"(4, 2, 5)",0,0
"(4, 2, 6)",1,6430
"(4, 2, 7)",0,0
"(4, 2, 8)",0,0
"(4, 2, 9)",0,0
"(4, 2, 10)",0,0
"(4, 3, 1)",0,0
"(4, 3, 2)",0,0
"(4, 3, 3)",1,6551
"(4, 3, 4)",0,0
"(4, 3, 5)",0,0
"(4, 3, 6)",1,1567
"(4, 3, 7)",0,0
"(4, 3, 8)",0,0
"(4, 3, 9)",0,0
"(4, 3, 10)",0,0
"(4, 4, 1)",1,4301
"(4, 4, 2)",1,3014
"(4, 4, 3)",1,1696
"(4, 4, 4)",1,3212
"(4, 4, 5)",1,1909
"(4, 4, 6)",1,3424
"(4, 4, 7)",1,2134
"(4, 4, 8)",0,0
"(4, 4, 9)",1,2365
"(4, 4, 10)",1,1051
"(4, 5, 1)",1,5811
"(4, 5, 2)",1,624
"(4, 5, 3)",1,6045
"(4, 5, 4)",1,832
"(4, 5, 5)",1,6236
"(4, 5, 6)",1,4986
"(4, 5, 7)",0,0
"(4, 5, 8)",1,5202
"(4, 5, 9)",0,0
"(4, 5, 10)",0,0
"(4, 6, 1)",0,0
"(4, 6, 2)",1,6191
"(4, 6, 3)",1,997
"(4, 6, 4)",0,0
"(4, 6, 5)",1,5148
"(4, 6, 6)",1,6649
"(4, 6, 7)",0,0
"(4, 6, 8)",0,0
"(4, 6, 9)",0,0
"(4, 6, 10)",0,0
"(4, 7, 1)",0,0
"(4, 7, 2)",1,3854
"(4, 7, 3)",0,0
"(4, 7, 4)",0,0
"(4, 7, 5)",0,0
"(4, 7, 6)",0,0
"(4, 7, 7)",0,0
"(4, 7, 8)",0,0
"(4, 7, 9)",0,0
"(4, 7, 10)",0,0
"(4, 8, 1)",0,0
"(4, 8, 2)",1,5687
"(4, 8, 3)",0,0
"(4, 8, 4)",1,5906
"(4, 8, 5)",1,4643
"(4, 8, 6)",1,6128
"(4, 8, 7)",1,4870
"(4, 8, 8)",0,0
"(4, 8, 9)",1,5083
"(4, 8, 10)",0,0
"(4, 9, 1)",0,0
"(4, 9, 2)",1,3327
"(4, 9, 3)",1,2032
"(4, 9, 4)",1,3545
"(4, 9, 5)",1,2264
"(4, 9, 6)",1,958
"(4, 9, 7)",0,0
"(4, 9, 8)",1,1173
"(4, 9, 9)",0,0
"(4, 9, 10)",1,1389
"(4, 10, 1)",0,0
"(4, 10, 2)",0,0
"(4, 10, 3)",0,0
"(4, 10, 4)",1,2439
"(4, 10, 5)",0,0
"(4, 10, 6)",0,0
"(4, 10, 7)",0,0
"(4, 10, 8)",0,0
"(4, 10, 9)",0,0
"(4, 10, 10)",1,274
"(4, 11, 1)",1,5344
"(4, 11, 2)",1,4073
"(4, 11, 3)",1,2788
"(4, 11, 4)",1,4293
"(4, 11, 5)",0,0
"(4, 11, 6)",0,0
"(4, 11, 7)",0,0
"(4, 11, 8)",0,0
"(4, 11, 9)",0,0
"(4, 11, 10)",1,2129
"(4, 12, 1)",1,178
"(4, 12, 2)",1,1687
"(4, 12, 3)",1,388
"(4, 12, 4)",1,1899
"(4, 12, 5)",1,616
"(4, 12, 6)",0,0
"(4, 12, 7)",1,823
"(4, 12, 8)",0,0
"(4, 12, 9)",1,1041
"(4, 12, 10)",1,6468
"(4, 13, 1)",1,4860
"(4, 13, 2)",1,3534
"(4, 13, 3)",0,0
"(4, 13, 4)",1,3767
"(4, 13, 5)",1,2482
"(4, 13, 6)",1,3997
"(4, 13, 7)",0,0
"(4, 13, 8)",0,0
"(4, 13, 9)",0,0
"(4, 13, 10)",0,0
"(4, 14, 1)",0,0
"(4, 14, 2)",1,4928
"(4, 14, 3)",0,0
"(4, 14, 4)",0,0
"(4, 14, 5)",1,3851
"(4, 14, 6)",0,0
"(4, 14, 7)",0,0
"(4, 14, 8)",0,0
"(4, 14, 9)",0,0
"(4, 14, 10)",0,0
"(4, 15, 1)",0,0
"(4, 15, 2)",0,0
"(4, 15, 3)",0,0
"(4, 15, 4)",0,0
"(4, 15, 5)",0,0
"(4, 15, 6)",0,0
"(4, 15, 7)",1,5900
"(4, 15, 8)",0,0
"(4, 15, 9)",0,0
"(4, 15, 10)",0,0
"(4, 16, 1)",1,2920
"(4, 16, 2)",1,4416
"(4, 16, 3)",0,0
"(4, 16, 4)",1,4633
"(4, 16, 5)",0,0
"(4, 16, 6)",1,4863
"(4, 16, 7)",1,3536
"(4, 16, 8)",1,2256
"(4, 16, 9)",0,0
"(4, 16, 10)",1,2483
"(4, 17, 1)",0,0
"(4, 17, 2)",1,6215
"(4, 17, 3)",1,4967
"(4, 17, 4)",1,6460
"(4, 17, 5)",1,5184
"(4, 17, 6)",1,6685
"(4, 17, 7)",1,5387
"(4, 17, 8)",1,4117
"(4, 17, 9)",1,5604
"(4, 17, 10)",1,4337
"(4, 18, 1)",0,0
"(4, 18, 2)",0,0
"(4, 18, 3)",0,0
"(4, 18, 4)",1,5337
"(4, 18, 5)",0,0
"(4, 18, 6)",1,5544
"(4, 18, 7)",0,0
"(4, 18, 8)",1,5768
"(4, 18, 9)",0,0
"(4, 18, 10)",0,0
"(4, 19, 1)",0,0
"(4, 19, 2)",0,0
"(4, 19, 3)",1,1468
