"(Bay_id, Aisle_id, Level_id)",Occupancy,Pallet_id
"(3, 15, 2)",0,0
"(3, 15, 3)",1,2809
"(3, 15, 4)",0,0
"(3, 15, 5)",0,0
"(3, 15, 6)",0,0
"(3, 15, 7)",0,0
"(3, 15, 8)",0,0
"(3, 15, 9)",0,0
"(3, 15, 10)",0,0
"(3, 16, 1)",1,7743
"(3, 16, 2)",0,0
"(3, 16, 3)",1,7994
"(3, 16, 4)",1,6435
"(3, 16, 5)",1,4901
"(3, 16, 6)",0,0
"(3, 16, 7)",1,5152
"(3, 16, 8)",1,6969
"(3, 16, 9)",1,5414
"(3, 16, 10)",1,7239
"(3, 17, 1)",1,1925
"(3, 17, 2)",1,372
"(3, 17, 3)",1,2193
"(3, 17, 4)",1,636
"(3, 17, 5)",1,2450
"(3, 17, 6)",1,894
"(3, 17, 7)",1,7380
"(3, 17, 8)",1,1155
"(3, 17, 9)",1,7648
"(3, 17, 10)",1,1440
"(3, 18, 1)",0,0
"(3, 18, 2)",0,0
"(3, 18, 3)",0,0
"(3, 18, 4)",0,0
"(3, 18, 5)",1,4290
"(3, 18, 6)",0,0
"(3, 18, 7)",1,4552
"(3, 18, 8)",1,6334
"(3, 18, 9)",1,4809
"(3, 18, 10)",0,0
"(3, 19, 1)",1,1317
"(3, 19, 2)",1,7800
"(3, 19, 3)",0,0
"(3, 19, 4)",1,8046
"(3, 19, 5)",1,6487
"(3, 19, 6)",1,271
"(3, 19, 7)",1,6729
"(3, 19, 8)",1,538
"(3, 19, 9)",0,0
"(3, 19, 10)",0,0
"(3, 20, 1)",1,7986
"(3, 20, 2)",1,6424
"(3, 20, 3)",1,216
"(3, 20, 4)",1,6679
"(3, 20, 5)",1,483
"(3, 20, 6)",1,6955
"(3, 20, 7)",1,5402
"(3, 20, 8)",1,7226
"(3, 20, 9)",1,5644
"(3, 20, 10)",1,7478
"(3, 21, 1)",1,5142
"(3, 21, 2)",1,3619
"(3, 21, 3)",1,5397
"(3, 21, 4)",1,3877
"(3, 21, 5)",0,0
"(3, 21, 6)",1,4130
"(3, 21, 7)",1,2590
"(3, 21, 8)",1,4396
"(3, 21, 9)",1,2864
"(3, 21, 10)",1,4654
"(3, 22, 1)",1,7368
"(3, 22, 2)",1,5792
"(3, 22, 3)",1,7634
"(3, 22, 4)",1,6054
"(3, 22, 5)",0,0
"(3, 22, 6)",1,6323
"(3, 22, 7)",0,0
"(3, 22, 8)",0,0
"(3, 22, 9)",0,0
"(3, 22, 10)",1,6850
"(3, 23, 1)",0,0
"(3, 23, 2)",0,0
"(3, 23, 3)",0,0
"(3, 23, 4)",0,0
"(3, 23, 5)",1,1704
"(3, 23, 6)",0,0
"(3, 23, 7)",0,0
"(3, 23, 8)",0,0
"(3, 23, 9)",0,0
"(3, 23, 10)",0,0
"(3, 24, 1)",1,3214
"(3, 24, 2)",1,1650
"(3, 24, 3)",1,3467
"(3, 24, 4)",1,1917
"(3, 24, 5)",1,3724
"(3, 24, 6)",0,0
"(3, 24, 7)",1,632
"(3, 24, 8)",1,2442
"(3, 24, 9)",1,885
"(3, 24, 10)",1,2697
"(4, 1, 1)",1,3755
"(4, 1, 2)",1,5525
"(4, 1, 3)",1,4018
"(4, 1, 4)",1,5790
"(4, 1, 5)",0,0
"(4, 1, 6)",1,6053
"(4, 1, 7)",0,0
"(4, 1, 8)",0,0
"(4, 1, 9)",0,0
"(4, 1, 10)",1,3275
"(4, 2, 1)",0,0
"(4, 2, 2)",1,7194
"(4, 2, 3)",0,0
"(4, 2, 4)",1,7448
"(4, 2, 5)",0,0
"(4, 2, 6)",0,0
"(4, 2, 7)",0,0
"(4, 2, 8)",0,0
"(4, 2, 9)",0,0
"(4, 2, 10)",1,4889
"(4, 3, 1)",0,0
"(4, 3, 2)",0,0
"(4, 3, 3)",0,0
"(4, 3, 4)",0,0
"(4, 3, 5)",0,0
"(4, 3, 6)",0,0
"(4, 3, 7)",0,0
"(4, 3, 8)",0,0
"(4, 3, 9)",1,624
"(4, 3, 10)",1,7101
"(4, 4, 1)",0,0
"(4, 4, 2)",1,3606
"(4, 4, 3)",1,2081
"(4, 4, 4)",0,0
"(4, 4, 5)",1,2336
"(4, 4, 6)",1,4117
"(4, 4, 7)",1,2581
"(4, 4, 8)",0,0
"(4, 4, 9)",1,2855
"(4, 4, 10)",1,1307
"(4, 5, 1)",1,6980
"(4, 5, 2)",1,760
"(4, 5, 3)",0,0
"(4, 5, 4)",1,1023
"(4, 5, 5)",1,7511
"(4, 5, 6)",1,5919
"(4, 5, 7)",1,7790
"(4, 5, 8)",1,6197
"(4, 5, 9)",1,8035
"(4, 5, 10)",1,6476
"(4, 6, 1)",0,0
"(4, 6, 2)",0,0
"(4, 6, 3)",0,0
"(4, 6, 4)",1,7729
"(4, 6, 5)",1,6130
"(4, 6, 6)",1,7976
"(4, 6, 7)",0,0
"(4, 6, 8)",1,204
"(4, 6, 9)",0,0
"(4, 6, 10)",0,0
"(4, 7, 1)",1,2828
"(4, 7, 2)",1,4621
"(4, 7, 3)",0,0
"(4, 7, 4)",0,0
"(4, 7, 5)",0,0
"(4, 7, 6)",0,0
"(4, 7, 7)",1,3608
"(4, 7, 8)",0,0
"(4, 7, 9)",0,0
"(4, 7, 10)",0,0
"(4, 8, 1)",1,350
"(4, 8, 2)",1,6812
"(4, 8, 3)",1,5281
"(4, 8, 4)",0,0
"(4, 8, 5)",1,5521
"(4, 8, 6)",0,0
"(4, 8, 7)",1,5784
"(4, 8, 8)",0,0
"(4, 8, 9)",0,0
"(4, 8, 10)",1,4535
"(4, 9, 1)",0,0
"(4, 9, 2)",1,4012
"(4, 9, 3)",1,2470
"(4, 9, 4)",1,4272
"(4, 9, 5)",1,2725
"(4, 9, 6)",1,1177
"(4, 9, 7)",1,2997
"(4, 9, 8)",1,1455
"(4, 9, 9)",1,3267
"(4, 9, 10)",1,1694
"(4, 10, 1)",0,0
"(4, 10, 2)",0,0
"(4, 10, 3)",0,0
"(4, 10, 4)",1,2936
"(4, 10, 5)",1,1392
"(4, 10, 6)",0,0
"(4, 10, 7)",0,0
"(4, 10, 8)",0,0
"(4, 10, 9)",0,0
"(4, 10, 10)",1,353
"(4, 11, 1)",1,6398
"(4, 11, 2)",1,4873
"(4, 11, 3)",1,3351
"(4, 11, 4)",1,5117
"(4, 11, 5)",1,3597
"(4, 11, 6)",0,0
"(4, 11, 7)",0,0
"(4, 11, 8)",1,5619
"(4, 11, 9)",0,0
"(4, 11, 10)",0,0
"(4, 12, 1)",1,232
"(4, 12, 2)",1,2068
"(4, 12, 3)",1,502
"(4, 12, 4)",1,2326
"(4, 12, 5)",1,751
"(4, 12, 6)",0,0
"(4, 12, 7)",1,1013
"(4, 12, 8)",1,7504
"(4, 12, 9)",0,0
"(4, 12, 10)",1,7782
"(4, 13, 1)",1,5772
"(4, 13, 2)",1,4257
"(4, 13, 3)",0,0
"(4, 13, 4)",1,4525
"(4, 13, 5)",0,0
"(4, 13, 6)",1,4776
"(4, 13, 7)",1,3262
"(4, 13, 8)",0,0
"(4, 13, 9)",0,0
"(4, 13, 10)",1,1955
"(4, 14, 1)",1,7436
"(4, 14, 2)",0,0
"(4, 14, 3)",0,0
"(4, 14, 4)",0,0
"(4, 14, 5)",0,0
"(4, 14, 6)",0,0
"(4, 14, 7)",0,0
"(4, 14, 8)",0,0
"(4, 14, 9)",0,0
"(4, 14, 10)",0,0
"(4, 15, 1)",1,1628
"(4, 15, 2)",0,0
"(4, 15, 3)",0,0
"(4, 15, 4)",1,338
"(4, 15, 5)",0,0
"(4, 15, 6)",0,0
"(4, 15, 7)",0,0
"(4, 15, 8)",1,862
"(4, 15, 9)",0,0
"(4, 15, 10)",1,5779
"(4, 16, 1)",1,3484
"(4, 16, 2)",0,0
"(4, 16, 3)",1,3744
"(4, 16, 4)",1,5510
"(4, 16, 5)",1,4004
"(4, 16, 6)",1,5775
"(4, 16, 7)",0,0
"(4, 16, 8)",1,2716
"(4, 16, 9)",0,0
"(4, 16, 10)",1,2990
"(4, 17, 1)",1,5651
"(4, 17, 2)",1,7486
"(4, 17, 3)",0,0
"(4, 17, 4)",1,7767
"(4, 17, 5)",1,6175
"(4, 17, 6)",1,8016
"(4, 17, 7)",1,6455
"(4, 17, 8)",1,4926
"(4, 17, 9)",1,6706
"(4, 17, 10)",1,5173
"(4, 18, 1)",0,0
"(4, 18, 2)",1,6115
"(4, 18, 3)",0,0
"(4, 18, 4)",1,6388
"(4, 18, 5)",0,0
"(4, 18, 6)",0,0
"(4, 18, 7)",0,0
"(4, 18, 8)",1,6916
